time/episodes,rollout/success_rate,time/time_elapsed,rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef_loss,train/ent_coef
13910,1.0,21379,5.79,4,86080,-0.4274973299999999,0.001,0.15110673010349274,1.1070295840909239e-05,85979,0.5840517282485962,0.0030969823710620403
13920,1.0,21393,5.78,4,86136,-0.42343328999999996,0.001,0.16933780908584595,1.7698655938147567e-05,86035,0.8268628120422363,0.003094080602750182
13930,1.0,21407,5.67,4,86191,-0.4217624099999999,0.001,0.16865164041519165,1.2946145943715237e-05,86090,-0.8810363411903381,0.003097518580034375
13940,1.0,21422,5.72,4,86252,-0.42173609,0.001,0.14826880395412445,1.3705369383387733e-05,86151,1.1522551774978638,0.0030857571400702
13950,1.0,21436,5.69,4,86307,-0.41564072999999996,0.001,0.1664409190416336,3.725226997630671e-05,86206,-0.7716195583343506,0.003112972481176257
13960,1.0,21452,5.8,4,86374,-0.4266362900000001,0.001,0.16907118260860443,1.5871424693614244e-05,86273,0.9009919762611389,0.003120104083791375
13970,1.0,21469,5.89,4,86439,-0.4281061100000001,0.001,0.17401456832885742,8.107515895972028e-05,86338,0.7033780813217163,0.0031260328833013773
13980,1.0,21482,5.88,4,86492,-0.42652023000000006,0.001,0.16358833014965057,1.0780781849462073e-05,86391,-0.317110151052475,0.00313618965446949
13990,1.0,21497,5.89,4,86551,-0.42610498,0.001,0.16275854408740997,1.0142483006347902e-05,86450,1.2193775177001953,0.0031237397342920303
14000,1.0,21512,5.96,4,86612,-0.43293808000000006,0.001,0.1656772494316101,1.155041900346987e-05,86511,-1.1524882316589355,0.003115811850875616
14010,1.0,21527,5.94,4,86674,-0.4319139800000001,0.001,0.1752249300479889,1.5305555280065164e-05,86573,1.3041683435440063,0.003115706378594041
14020,1.0,21539,5.86,4,86722,-0.42455699,0.001,0.15979410707950592,1.037006495607784e-05,86621,0.6521332263946533,0.0031222235411405563
14030,1.0,21553,5.87,4,86778,-0.42414854999999996,0.001,0.169805109500885,1.6585789126111194e-05,86677,0.07588033378124237,0.003124852431938052
14040,1.0,21567,5.8,4,86832,-0.42195358,0.001,0.16286233067512512,1.4103748071647715e-05,86731,-0.11879861354827881,0.0031111116986721754
14050,1.0,21580,5.77,4,86884,-0.42416446999999996,0.001,0.15384459495544434,1.7617559933569282e-05,86783,-0.14370082318782806,0.0031250135507434607
14060,1.0,21595,5.71,4,86945,-0.42506595000000014,0.001,0.1549404263496399,1.28163919725921e-05,86844,0.8070950508117676,0.003110770368948579
14070,1.0,21611,5.7,4,87009,-0.42660837,0.001,0.1592453271150589,9.73199712461792e-06,86908,0.22539022564888,0.0031098523177206516
14080,1.0,21624,5.7,4,87062,-0.4278518800000001,0.001,0.16268251836299896,1.0127176210517064e-05,86961,0.17892003059387207,0.003092450788244605
14090,1.0,21637,5.64,4,87115,-0.4209180499999999,0.001,0.17286217212677002,1.6214891729759984e-05,87014,1.9518026113510132,0.0030979884322732687
14100,1.0,21652,5.64,4,87176,-0.42582981000000003,0.001,0.16813132166862488,1.9336504919920117e-05,87075,0.1037554144859314,0.0031326806638389826
14110,1.0,21665,5.53,4,87227,-0.41744802999999997,0.001,0.14538443088531494,1.5366487787105143e-05,87126,0.28639405965805054,0.003095154883340001
14120,1.0,21678,5.57,4,87279,-0.41981571,0.001,0.1727859377861023,1.0239573384751566e-05,87178,-0.16278952360153198,0.0031179164070636034
14130,1.0,21693,5.6,4,87338,-0.41925607000000015,0.001,0.16607467830181122,1.1998134141322225e-05,87237,-0.6948437690734863,0.0031205862760543823
14140,1.0,21707,5.63,4,87395,-0.42183470999999995,0.001,0.16223262250423431,4.821075708605349e-05,87294,-0.1246618926525116,0.0031138735357671976
14150,1.0,21722,5.7,4,87454,-0.4259432700000001,0.001,0.17689287662506104,1.514948598924093e-05,87353,-0.9559907913208008,0.003128010081127286
14160,1.0,21736,5.66,4,87511,-0.41928274000000004,0.001,0.17289993166923523,1.161692853202112e-05,87410,1.2282648086547852,0.003087594173848629
14170,1.0,21749,5.54,4,87563,-0.40748332,0.001,0.15259280800819397,1.3769795259577222e-05,87462,-1.6414248943328857,0.003092590719461441
14180,1.0,21764,5.61,4,87623,-0.4117467800000001,0.001,0.17136941850185394,1.5676567272748798e-05,87522,-0.1999359428882599,0.0030796981882303953
14190,1.0,21778,5.66,4,87681,-0.4125094,0.001,0.1519283950328827,1.1998838090221398e-05,87580,0.1495576649904251,0.0030993816908448935
14200,1.0,21793,5.63,4,87739,-0.4085247700000001,0.001,0.1451004296541214,9.31790691538481e-06,87638,-1.5428221225738525,0.0030967167112976313
14210,1.0,21806,5.64,4,87791,-0.40905288,0.001,0.16104578971862793,1.053874075296335e-05,87690,-1.5896191596984863,0.003099092049524188
14220,1.0,21819,5.65,4,87844,-0.40731578000000007,0.001,0.15082836151123047,1.2875629181507975e-05,87743,0.5053472518920898,0.0031172740273177624
14230,1.0,21833,5.61,4,87899,-0.40916871000000016,0.001,0.1596910059452057,1.502369559602812e-05,87798,1.3250702619552612,0.0031166113913059235
14240,1.0,21847,5.63,4,87958,-0.40766135999999986,0.001,0.13749617338180542,1.223326580657158e-05,87857,-0.42211759090423584,0.0030907699838280678
14250,1.0,21861,5.58,4,88012,-0.4011029599999999,0.001,0.15924672782421112,1.2175681149528828e-05,87911,1.213692307472229,0.0030657348688691854
14260,1.0,21875,5.57,4,88068,-0.40269901,0.001,0.1545964479446411,1.3285216482472606e-05,87967,-0.563231348991394,0.0030983767937868834
14270,1.0,21887,5.56,4,88119,-0.40400041999999997,0.001,0.1588054895401001,8.141905709635466e-06,88018,0.9248848557472229,0.003096823114901781
14280,1.0,21902,5.54,4,88177,-0.40472581999999996,0.001,0.17393776774406433,1.4825121979811229e-05,88076,-0.9483985304832458,0.0031075801234692335
14290,1.0,21914,5.46,4,88227,-0.39882512999999997,0.001,0.14603394269943237,9.868763299891725e-06,88126,0.2151477336883545,0.003084258409217
14300,1.0,21927,5.37,4,88276,-0.38669178000000004,0.001,0.17572058737277985,1.0905602721322794e-05,88175,-0.5418585538864136,0.003082890762016177
14310,1.0,21941,5.41,4,88332,-0.38635942999999995,0.001,0.14673683047294617,2.0236093405401334e-05,88231,-0.5614997744560242,0.0031015933491289616
14320,1.0,21956,5.49,4,88393,-0.3997583900000001,0.001,0.1642594337463379,1.2739152225549333e-05,88292,-0.5208139419555664,0.0030855867080390453
14330,1.0,21971,5.55,4,88454,-0.3959747,0.001,0.15488016605377197,1.638210960663855e-05,88353,-0.44588616490364075,0.0031059267930686474
14340,1.0,21986,5.55,4,88513,-0.3981146600000001,0.001,0.16766168177127838,1.5477653505513445e-05,88412,-0.528547465801239,0.0030967106577008963
14350,1.0,21999,5.53,4,88565,-0.39883362,0.001,0.16549524664878845,1.5294250260922126e-05,88464,0.10505861043930054,0.0030776546336710453
14360,1.0,22011,5.48,4,88616,-0.3911195500000001,0.001,0.1668284833431244,1.1936072041862644e-05,88515,0.3578556180000305,0.003082660026848316
14370,1.0,22026,5.55,4,88674,-0.40156067000000006,0.001,0.1496846079826355,1.805570900614839e-05,88573,0.5843116044998169,0.0030832437332719564
14380,1.0,22042,5.63,4,88740,-0.39945150000000007,0.001,0.16386494040489197,1.8810962501447648e-05,88639,-0.2369627058506012,0.003091337624937296
14390,1.0,22057,5.7,4,88797,-0.41181625,0.001,0.15631133317947388,1.8999993699253537e-05,88696,-0.09888830780982971,0.0031110893469303846
14400,1.0,22071,5.77,4,88853,-0.42099354,0.001,0.1262120008468628,1.0090832802234218e-05,88752,-1.2945713996887207,0.003078944981098175
14410,1.0,22083,5.73,4,88905,-0.42026857000000006,0.001,0.16440823674201965,3.844326420221478e-05,88804,-0.3364216685295105,0.0030676492024213076
14420,1.0,22097,5.67,4,88960,-0.40970966,0.001,0.16109615564346313,1.5830059055588208e-05,88859,0.6380283236503601,0.0030583059415221214
14430,1.0,22111,5.61,4,89015,-0.40665295,0.001,0.15712133049964905,2.1055860997876152e-05,88914,0.48063135147094727,0.003106871619820595
14440,1.0,22126,5.63,4,89076,-0.40900366000000005,0.001,0.18406087160110474,1.0027273674495518e-05,88975,0.48977360129356384,0.003105121199041605
14450,1.0,22141,5.69,4,89134,-0.40815314,0.001,0.1699686050415039,1.088112639990868e-05,89033,-0.006610330194234848,0.003114219754934311
14460,1.0,22154,5.72,4,89188,-0.41402625,0.001,0.15762531757354736,2.9265982448123395e-05,89087,0.8830814361572266,0.003111362224444747
14470,1.0,22167,5.66,4,89240,-0.4100508300000001,0.001,0.17173326015472412,1.1403730240999721e-05,89139,-1.1071833372116089,0.0031048415694385767
14480,1.0,22181,5.55,4,89295,-0.40939658000000007,0.001,0.16455957293510437,2.0916129869874567e-05,89194,0.3912166953086853,0.0031053759157657623
14490,1.0,22194,5.52,4,89349,-0.40524330999999997,0.001,0.1593172550201416,1.0332567399018444e-05,89248,-0.3496778905391693,0.003118994412943721
14500,1.0,22209,5.55,4,89408,-0.4042247500000001,0.001,0.16124200820922852,1.2645619790419005e-05,89307,-1.010812759399414,0.003100719302892685
14510,1.0,22222,5.55,4,89460,-0.40161969999999997,0.001,0.15057185292243958,1.473246629757341e-05,89359,-0.8810553550720215,0.0031081074848771095
14520,1.0,22236,5.55,4,89515,-0.40441247,0.001,0.15314346551895142,1.8150876712752506e-05,89414,0.12053181231021881,0.0030986517667770386
14530,1.0,22248,5.5,4,89565,-0.40274246999999996,0.001,0.15686824917793274,1.6408788724220358e-05,89464,-0.389936625957489,0.003096461296081543
14540,1.0,22262,5.45,4,89621,-0.39451778000000004,0.001,0.16692639887332916,1.3853086784365587e-05,89520,0.23496389389038086,0.0030774155166000128
14550,1.0,22276,5.42,4,89676,-0.38906754,0.001,0.15101070702075958,1.63119584613014e-05,89575,-0.8895014524459839,0.003117240034043789
14560,1.0,22290,5.43,4,89731,-0.3894472500000001,0.001,0.15750524401664734,1.45672784128692e-05,89630,-0.30413818359375,0.0031109261326491833
14570,1.0,22303,5.44,4,89784,-0.38914367,0.001,0.1635962724685669,1.607732156116981e-05,89683,-0.3217313289642334,0.003111304482445121
14580,1.0,22317,5.45,4,89840,-0.39091787999999994,0.001,0.15418970584869385,8.398365025641397e-06,89739,-0.4508388340473175,0.0030850276816636324
14590,1.0,22332,5.51,4,89900,-0.39099223999999994,0.001,0.1391969621181488,9.274433978134766e-06,89799,-0.6852974891662598,0.003072066931053996
14600,1.0,22346,5.49,4,89957,-0.39342358,0.001,0.15963687002658844,8.744329534238204e-06,89856,1.1961126327514648,0.0030312566086649895
14610,1.0,22359,5.5,4,90010,-0.39770125000000006,0.001,0.15580347180366516,1.0695535820559599e-05,89909,0.1570867896080017,0.0030575827695429325
14620,1.0,22373,5.5,4,90065,-0.40077943999999993,0.001,0.1562449038028717,1.4447284229390789e-05,89964,-0.4416094124317169,0.0030838141683489084
14630,1.0,22385,5.5,4,90115,-0.40138247000000005,0.001,0.1703328788280487,1.2543473530968186e-05,90014,1.3287245035171509,0.0030720331706106663
14640,1.0,22401,5.57,4,90178,-0.40521923,0.001,0.15872250497341156,8.593893653596751e-06,90077,-0.48133307695388794,0.003080938011407852
14650,1.0,22415,5.59,4,90235,-0.4127543900000001,0.001,0.18005555868148804,1.0839952665264718e-05,90134,-0.1646949052810669,0.0030886265449225903
14660,1.0,22429,5.59,4,90290,-0.40736629999999996,0.001,0.14623583853244781,1.5980793250491843e-05,90189,1.4717342853546143,0.0030743617098778486
14670,1.0,22442,5.6,4,90344,-0.40436294999999994,0.001,0.15142545104026794,1.1463911505416036e-05,90243,1.4731755256652832,0.0030765424016863108
14680,1.0,22455,5.57,4,90397,-0.40057961,0.001,0.1582372486591339,1.3887703971704468e-05,90296,0.21808047592639923,0.003099888563156128
14690,1.0,22470,5.54,4,90454,-0.40218574999999995,0.001,0.13050737977027893,1.4360659406520426e-05,90353,0.16383832693099976,0.003089546924456954
14700,1.0,22484,5.55,4,90512,-0.40454826999999993,0.001,0.16528218984603882,1.1858653124363627e-05,90411,0.5546776056289673,0.00308520277030766
14710,1.0,22497,5.55,4,90565,-0.40101633,0.001,0.1773272454738617,1.1751546480809338e-05,90464,-0.6019703149795532,0.0030820942483842373
14720,1.0,22511,5.55,4,90620,-0.39809611000000006,0.001,0.14849141240119934,1.2275504559511319e-05,90519,-1.036414623260498,0.00308660208247602
14730,1.0,22526,5.66,4,90681,-0.40132855999999995,0.001,0.14537914097309113,1.405198963766452e-05,90580,0.2703646123409271,0.0030837540980428457
14740,1.0,22540,5.58,4,90736,-0.39841702999999995,0.001,0.15268008410930634,1.9379578588996083e-05,90635,-0.1714012324810028,0.0031124011147767305
14750,1.0,22553,5.54,4,90789,-0.39339446999999994,0.001,0.12599164247512817,1.0745537110778969e-05,90688,0.5142160654067993,0.003106936812400818
14760,1.0,22568,5.57,4,90847,-0.39704215000000004,0.001,0.1535215973854065,1.61006573762279e-05,90746,0.24863490462303162,0.003105438081547618
14770,1.0,22583,5.65,4,90909,-0.4048341899999999,0.001,0.15490803122520447,2.5023702619364485e-05,90808,-0.5220136046409607,0.0030780055094510317
14780,1.0,22597,5.68,4,90965,-0.41345419000000005,0.001,0.16558504104614258,3.312782064313069e-05,90864,1.3284250497817993,0.0030486497562378645
14790,1.0,22611,5.66,4,91020,-0.4088356900000001,0.001,0.16001050174236298,1.688536212895997e-05,90919,-0.6786728501319885,0.0031006913632154465
14800,1.0,22626,5.7,4,91082,-0.41028548,0.001,0.1660478711128235,1.3920745914219879e-05,90981,0.11667411029338837,0.0031058955937623978
14810,1.0,22639,5.68,4,91133,-0.41081733,0.001,0.16151852905750275,1.658701876294799e-05,91032,-0.21917873620986938,0.0030913332011550665
14820,1.0,22652,5.66,4,91186,-0.40925871,0.001,0.16505113244056702,1.9190209059161134e-05,91085,-0.11522726714611053,0.0031036364380270243
14830,1.0,22667,5.65,4,91246,-0.41670577999999997,0.001,0.16062146425247192,2.7111593226436526e-05,91145,-0.06676115095615387,0.0031001281458884478
14840,1.0,22681,5.66,4,91302,-0.42140699000000004,0.001,0.16134139895439148,1.0463269063620828e-05,91201,-0.48135221004486084,0.003082605777308345
14850,1.0,22696,5.71,4,91360,-0.4335952799999999,0.001,0.16519001126289368,1.2545229765237309e-05,91259,0.6930826902389526,0.0030856779776513577
14860,1.0,22709,5.68,4,91415,-0.4301310800000001,0.001,0.156161829829216,8.78184710018104e-06,91314,0.33413881063461304,0.0030973709654062986
14870,1.0,22723,5.6,4,91469,-0.42607464,0.001,0.157058984041214,1.9188846636097878e-05,91368,0.951683521270752,0.0030902838334441185
14880,1.0,22738,5.64,4,91529,-0.4230761400000001,0.001,0.17231769859790802,1.2975553545402363e-05,91428,0.8487664461135864,0.0030989928636699915
14890,1.0,22751,5.63,4,91583,-0.42054435000000007,0.001,0.17016670107841492,1.743066604831256e-05,91482,-0.5007119178771973,0.0031180428341031075
14900,1.0,22765,5.57,4,91639,-0.41326020999999996,0.001,0.16225221753120422,3.17050980811473e-05,91538,-0.45036959648132324,0.003112721722573042
14910,1.0,22779,5.62,4,91695,-0.41661560000000003,0.001,0.17647644877433777,1.1219350199098699e-05,91594,0.9548888206481934,0.0030980268493294716
14920,1.0,22792,5.61,4,91747,-0.4205805999999999,0.001,0.1526334583759308,1.0169947927352041e-05,91646,-0.9435237646102905,0.0031147573608905077
14930,1.0,22806,5.55,4,91801,-0.40667018,0.001,0.16359353065490723,1.6751366274547763e-05,91700,-0.28747811913490295,0.003100910224020481
14940,1.0,22821,5.61,4,91863,-0.40576287,0.001,0.16293852031230927,9.4259885372594e-06,91762,0.1771727204322815,0.0031001842580735683
14950,1.0,22838,5.69,4,91929,-0.4053183799999999,0.001,0.15790002048015594,8.575299943913706e-06,91828,0.47551044821739197,0.0031004147604107857
14960,1.0,22851,5.67,4,91982,-0.4087985799999999,0.001,0.16701093316078186,1.7894237316795625e-05,91881,0.13449861109256744,0.003078034846112132
14970,1.0,22864,5.67,4,92036,-0.40846506000000005,0.001,0.15464210510253906,1.0556374945736025e-05,91935,-0.679740846157074,0.0030809275340288877
14980,1.0,22880,5.69,4,92098,-0.4141962,0.001,0.17471037805080414,1.2390506526571698e-05,91997,-0.6161309480667114,0.003086310578510165
14990,1.0,22893,5.69,4,92152,-0.4129837499999999,0.001,0.15986642241477966,1.6115689504658803e-05,92051,-0.8541250824928284,0.003091191640123725
15000,1.0,22908,5.71,4,92210,-0.41867892999999995,0.001,0.1568719446659088,7.577068117825547e-06,92109,-0.9773918390274048,0.0030861825216561556
15010,1.0,22922,5.72,4,92267,-0.42626593,0.001,0.1597880721092224,2.205859709647484e-05,92166,0.4307043254375458,0.003069590777158737
15020,1.0,22937,5.81,4,92328,-0.42125468000000005,0.001,0.17292948067188263,8.421904567512684e-06,92227,0.00021058320999145508,0.003108432050794363
15030,1.0,22951,5.83,4,92384,-0.42879345999999996,0.001,0.1737988293170929,2.2976753825787455e-05,92283,-1.045706033706665,0.003099402179941535
15040,1.0,22966,5.83,4,92446,-0.43081511999999994,0.001,0.16910508275032043,1.803757913876325e-05,92345,-1.6490044593811035,0.0030827601440250874
15050,1.0,22981,5.75,4,92504,-0.43183881000000013,0.001,0.1773010790348053,2.4651988496771082e-05,92403,-0.3596264123916626,0.003087477758526802
15060,1.0,22995,5.77,4,92559,-0.42676837,0.001,0.16443194448947906,2.9513645131373778e-05,92458,-0.7771958112716675,0.003083239309489727
15070,1.0,23010,5.83,4,92619,-0.43476445000000014,0.001,0.1565428078174591,1.894973320304416e-05,92518,-0.2692410945892334,0.0030710974242538214
15080,1.0,23024,5.79,4,92677,-0.42628205999999996,0.001,0.14818908274173737,3.504112100927159e-05,92576,0.18962284922599792,0.00307208439335227
15090,1.0,23039,5.85,4,92737,-0.43000485,0.001,0.17674708366394043,1.8565224308986217e-05,92636,-0.3369797468185425,0.0031077770981937647
15100,1.0,23055,5.91,4,92801,-0.43638281,0.001,0.17423228919506073,8.333400728588458e-06,92700,0.3880736827850342,0.0030686059035360813
15110,1.0,23069,5.88,4,92855,-0.42935152000000004,0.001,0.14780163764953613,1.3559127182816155e-05,92754,-0.29845303297042847,0.0030609159730374813
15120,1.0,23082,5.79,4,92907,-0.4312201699999999,0.001,0.154088094830513,1.3426363693724852e-05,92806,-0.7089612483978271,0.003042383585125208
15130,1.0,23095,5.78,4,92962,-0.42613615000000005,0.001,0.13227325677871704,9.584573490428738e-06,92861,-1.068732738494873,0.0030576512217521667
15140,1.0,23111,5.78,4,93024,-0.42565738,0.001,0.16379785537719727,1.2134064490965102e-05,92923,1.2222881317138672,0.0030915571842342615
15150,1.0,23126,5.82,4,93086,-0.41889588000000005,0.001,0.14216306805610657,1.4003391697769985e-05,92985,-0.36412861943244934,0.0030752327293157578
15160,1.0,23140,5.84,4,93143,-0.4318476900000001,0.001,0.14843378961086273,1.593604429217521e-05,93042,0.27386951446533203,0.003118399763479829
15170,1.0,23153,5.76,4,93195,-0.41880614,0.001,0.16120749711990356,9.492732715443708e-06,93094,-0.06475955247879028,0.00309991673566401
15180,1.0,23167,5.74,4,93251,-0.4201698300000001,0.001,0.167835533618927,9.142378985416144e-06,93150,0.894176721572876,0.0030611290130764246
15190,1.0,23182,5.74,4,93311,-0.42422838999999996,0.001,0.14951518177986145,7.845279469620436e-06,93210,-0.5354412198066711,0.003077252535149455
15200,1.0,23196,5.66,4,93367,-0.41131240999999996,0.001,0.15994864702224731,1.7159842172986828e-05,93266,1.8921104669570923,0.003077220171689987
15210,1.0,23210,5.68,4,93423,-0.41297034,0.001,0.1526706963777542,1.2332455298746936e-05,93322,0.04883122444152832,0.003062101546674967
15220,1.0,23224,5.7,4,93477,-0.41293685,0.001,0.16141191124916077,2.111561843776144e-05,93376,0.7710322737693787,0.0030571292154490948
