#{"t_start": 1702307232.1340644, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.308938,6,3118.1144
-0.368165,5,3119.36211
-0.255217,6,3120.847465
-0.226943,5,3122.081065
-0.631854,8,3124.064323
-0.574343,6,3125.564775
-0.452176,7,3127.314697
-0.601449,7,3129.064736
-0.368092,7,3130.798377
-0.306554,5,3132.048642
-0.241011,5,3133.298777
-0.691992,14,3136.799372
-0.601316,7,3138.549353
-0.603575,8,3140.549423
-0.5848,14,3144.049645
-0.510002,6,3145.549776
-0.60734,7,3147.266404
-0.313306,5,3148.516689
-0.491911,7,3150.266792
-0.303143,6,3151.766829
-0.224628,5,3153.017671
-0.617883,6,3154.517722
-0.314381,5,3155.73234
-0.298416,6,3157.150272
-0.406406,6,3158.650839
-0.33327,5,3159.902004
-0.684262,12,3162.901322
-0.240869,7,3164.651871
-0.231199,4,3165.651022
-0.582141,6,3167.151779
-0.352183,5,3168.401386
-0.245564,5,3169.652169
-0.309693,10,3172.152506
-0.53565,7,3173.902484
-0.402371,5,3175.152988
-0.240479,4,3176.152894
-0.431686,7,3177.902757
-0.27377,7,3179.65273
-0.413221,7,3181.40296
-0.526656,7,3183.153452
-0.272663,7,3184.902376
-0.225943,4,3185.90364
-0.298955,5,3187.153554
-0.65027,9,3189.403856
-0.315891,5,3190.654044
-0.542546,7,3192.404387
-0.280371,6,3193.904207
-0.758721,10,3196.404145
-0.562755,6,3197.905168
-0.526568,7,3199.654895
-0.520597,6,3201.154989
-0.248435,5,3202.405197
-0.589673,6,3203.905296
-0.334789,7,3205.655412
-0.270117,8,3207.656217
-0.408637,5,3208.905629
-0.356329,7,3210.656448
-0.640733,8,3212.656301
-0.363262,7,3214.389566
-0.280558,5,3215.639552
-0.385666,6,3217.139802
-0.32231,5,3218.356752
-0.553154,10,3220.856912
-0.289062,6,3222.357352
-0.628952,7,3224.107149
-0.519346,10,3226.607346
-0.36376,6,3228.107779
-0.336492,8,3230.107543
-0.558922,7,3231.859594
-0.331785,7,3233.60813
-0.280963,4,3234.608202
-0.661954,8,3236.608445
-0.605673,6,3238.109397
-0.269543,5,3239.358578
-0.422266,12,3242.358803
-0.541708,6,3243.859055
-0.399138,6,3245.358633
-0.353598,5,3246.609487
-0.407084,5,3247.859693
-0.619026,7,3249.610216
-0.562048,7,3251.35992
-0.517844,7,3253.109961
-0.272245,6,3254.593767
-0.623077,7,3256.343258
-0.352116,5,3257.59364
-0.606082,7,3259.345012
-0.460949,5,3260.594255
-0.369468,7,3262.3443
-0.341009,5,3263.594302
-0.633069,6,3265.095108
-0.564512,7,3266.827827
-0.40929,5,3268.062243
-0.61122,8,3270.061665
-0.591346,6,3271.545171
