#{"t_start": 1702903344.5574586, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.521685,7,907.716094
-0.474897,7,909.164594
-0.539051,7,910.616376
-0.5345,7,912.06657
-0.518656,7,913.533461
-0.495836,7,914.983359
-0.463576,7,916.433446
-0.614512,8,918.116989
-0.51176,7,919.583695
-0.518486,7,921.033787
-0.610325,8,922.717308
-0.516297,7,924.18409
-0.615749,7,925.634342
-0.451418,7,927.084177
-0.521624,7,928.534365
-0.479512,7,929.984465
-0.450476,7,931.434557
-0.576226,7,932.88473
-0.48624,7,934.334833
-0.493958,7,935.785042
-0.573971,6,937.249215
-0.589807,6,938.699355
-0.563717,7,940.149503
-0.489234,7,941.585422
-0.604104,7,943.035524
-0.515513,7,944.485747
-0.632449,7,945.93363
-0.481572,7,947.369225
-0.560513,7,948.819445
-0.445591,7,950.269603
-0.463691,7,951.720001
-0.457888,7,953.169869
-0.349024,4,953.920091
-0.411778,5,955.117671
-0.483914,7,956.553692
-0.570068,7,958.003729
-0.577112,7,959.453932
-0.521816,7,960.920981
-0.521873,7,962.370869
-0.6268,7,963.821194
-0.574295,7,965.271309
-0.534788,7,966.738146
-0.545184,7,968.188338
-0.640011,8,969.888419
-0.443719,7,971.355203
-0.479567,7,972.805424
-0.543241,7,974.255675
-0.691218,7,975.705698
-0.535587,7,977.155859
-0.505685,7,978.60599
-0.509081,7,980.056372
-0.495362,7,981.506442
-0.606883,7,982.974092
-0.288464,4,983.954532
-0.4373,5,985.137738
-0.532381,7,986.573554
-0.593985,8,988.257095
-0.600815,8,989.95727
-0.446031,7,991.424393
-0.491058,7,992.874357
-0.487248,7,994.324625
-0.566769,7,995.774647
-0.648538,8,997.458165
-0.464758,7,998.925142
-0.454378,7,1000.375138
-0.602843,7,1001.808861
-0.248773,4,1002.789838
-0.483684,7,1004.225926
-0.635202,8,1005.90853
-0.472776,7,1007.359757
-0.668936,7,1008.826612
-0.24473,4,1009.807137
-0.512122,7,1011.243156
-0.536798,7,1012.711041
-0.530569,7,1014.159962
-0.454287,7,1015.626966
-0.64424,7,1017.076913
-0.543362,7,1018.527122
-0.639731,7,1019.977181
-0.559352,7,1021.427293
-0.550361,7,1022.860824
-0.481032,7,1024.310951
-0.60367,7,1025.761286
-0.616019,6,1027.207824
-0.475577,7,1028.644786
-0.556005,7,1030.095026
-0.591466,7,1031.545344
-0.605399,8,1033.228579
-0.533497,7,1034.678977
-0.554482,7,1036.128853
-0.604931,7,1037.57914
-0.451217,7,1039.029354
-0.475581,7,1040.479341
-0.462107,7,1041.929642
-0.572039,7,1043.379599
-0.479642,7,1044.829974
-0.507601,7,1046.279975
-0.51818,7,1047.729716
-0.598169,6,1049.178075
-0.458603,7,1050.630418
-0.576522,7,1052.097234
-0.31741,5,1053.080681
-0.504965,7,1054.514255
-0.604138,7,1055.964296
-0.490501,7,1057.414455
-0.711913,8,1059.097975
-0.533769,7,1060.5632
-0.584122,6,1062.012383
-0.484238,7,1063.465191
-0.59673,7,1064.915213
-0.505919,7,1066.365336
-0.63299,7,1067.816144
-0.496586,7,1069.279814
-0.583258,7,1070.732925
-0.539707,7,1072.199669
-0.613079,7,1073.66615
-0.490402,7,1075.116487
-0.582383,7,1076.566447
-0.483367,7,1078.016668
-0.446888,7,1079.466844
-0.496644,7,1080.933628
-0.485639,7,1082.383769
-0.518717,7,1083.852091
-0.611469,8,1085.534525
-0.483776,7,1087.001238
-0.449559,7,1088.4681
-0.570735,7,1089.917969
-0.48114,7,1091.385052
-0.465531,7,1092.834939
-0.480057,7,1094.301529
-0.509487,7,1095.751754
-0.524691,7,1097.201972
-0.433232,7,1098.652165
-0.510843,7,1100.102118
-0.496598,7,1101.552291
-0.580266,7,1103.002437
-0.265697,4,1103.983368
-0.523978,7,1105.419308
-0.488292,7,1106.869503
-0.503283,7,1108.319571
-0.558241,7,1109.76976
-0.495151,7,1111.219899
-0.623167,7,1112.670067
-0.496677,7,1114.120501
-0.570779,7,1115.570838
-0.57665,7,1117.021063
-0.578739,8,1118.704514
-0.587793,6,1120.168208
-0.485902,7,1121.620934
-0.562559,7,1123.068386
-0.467574,7,1124.521752
-0.672543,7,1125.969226
-0.462497,7,1127.422848
-0.543445,7,1128.872012
-0.509452,7,1130.338734
-0.466494,7,1131.789094
-0.465991,7,1133.239081
-0.25976,4,1134.22027
-0.506983,7,1135.656477
-0.518134,6,1136.872799
-0.491056,7,1138.32292
-0.514986,7,1139.773673
-0.531882,7,1141.22163
-0.587112,7,1142.673238
-0.762692,8,1144.356752
-0.653192,7,1145.823882
-0.625479,7,1147.274058
-0.688105,7,1148.740974
-0.537004,7,1150.190739
-0.552172,7,1151.657716
-0.600075,7,1153.108051
-0.412522,6,1154.341404
-0.527082,7,1155.791434
-0.493708,7,1157.241555
-0.470494,7,1158.708466
-0.477966,7,1160.158574
-0.558821,7,1161.608674
-0.606814,6,1163.056076
-0.484415,7,1164.492178
-0.482952,7,1165.942098
-0.470825,7,1167.390204
-0.515436,7,1168.842729
-0.547939,7,1170.292744
-0.260415,4,1171.290341
-0.539167,7,1172.726302
-0.443189,7,1174.176524
-0.502883,7,1175.643041
-0.63728,7,1177.093547
-0.471214,7,1178.543626
-0.485735,7,1179.990847
-0.576642,8,1181.677533
-0.604113,6,1183.141935
-0.695593,8,1184.827749
-0.646192,7,1186.294731
-0.567536,7,1187.744547
-0.384204,5,1188.745013
-0.516567,7,1190.178254
-0.46473,7,1191.645058
-0.608668,7,1193.095257
-0.501527,7,1194.562102
-0.500681,7,1196.012497
-0.457685,7,1197.479
-0.640696,7,1198.929164
-0.545303,7,1200.37912
-0.229147,4,1201.360394
-0.336073,5,1202.329854
-0.524084,7,1203.779872
-0.491588,7,1205.229475
