time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,rollout/ep_rew_mean,time/fps,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
79300,21388,5.28,0.9,-0.50448093,3,14180,5.1837773753504734e-06,79197,0.1735453357299169,0.001
79348,21401,5.24,0.89,-0.5012860600000001,3,14190,5.629965016851202e-06,79246,0.17729001492261887,0.001
79394,21414,5.11,0.86,-0.49240975000000003,3,14200,5.0045350690197665e-06,79292,0.18501584231853485,0.001
79443,21427,5.07,0.84,-0.4944057600000001,3,14210,6.2727631302550435e-06,79340,0.16979897022247314,0.001
79499,21442,5.08,0.83,-0.49815573,3,14220,6.0943441440031165e-06,79396,0.18046601365009943,0.001
79549,21456,5.09,0.83,-0.4986201399999999,3,14230,7.2215454262429075e-06,79446,0.1827341616153717,0.001
79599,21469,5.11,0.83,-0.5068948400000001,3,14240,8.511739755097855e-06,79497,0.18094605207443237,0.001
79653,21484,5.09,0.84,-0.5038921199999999,3,14250,2.8502130589913576e-06,79551,0.177409827709198,0.001
79703,21498,5.04,0.82,-0.50375142,3,14260,5.754381466734533e-06,79603,0.18015860269467035,0.001
79756,21512,5.05,0.82,-0.5067458300000002,3,14270,4.357137595434324e-06,79653,0.18107066452503204,0.001
79815,21528,5.15,0.84,-0.5082746799999999,3,14280,4.562695153254026e-06,79711,0.17535976817210516,0.001
79871,21543,5.23,0.86,-0.51324911,3,14290,4.7235845613613495e-06,79769,0.17770405411720275,0.001
79924,21558,5.3,0.89,-0.5167198,3,14300,4.842159000872925e-06,79821,0.17924418300390244,0.001
79978,21572,5.35,0.91,-0.5178400799999999,3,14310,4.5879423472191165e-06,79876,0.17675350109736124,0.001
80027,21586,5.28,0.91,-0.50682319,3,14320,4.482864505916951e-06,79925,0.18213021457195283,0.001
80082,21600,5.33,0.92,-0.51201971,3,14330,4.082659567454054e-06,79979,0.1857081800699234,0.001
80128,21613,5.29,0.92,-0.50324371,3,14340,6.903376015543472e-06,80026,0.1787680685520172,0.001
80183,21628,5.3,0.92,-0.50345439,3,14350,4.75039105367614e-06,80081,0.1762324571609497,0.001
80241,21644,5.38,0.93,-0.5036446400000001,3,14360,6.302525055919735e-06,80139,0.17300119002660116,0.001
80287,21656,5.31,0.91,-0.4964657799999999,3,14370,6.086120417118461e-06,80187,0.18104675660530725,0.001
80340,21671,5.25,0.9,-0.49907792,3,14380,6.063727672274884e-06,80238,0.1819163660208384,0.001
80395,21686,5.24,0.9,-0.4978900700000001,3,14390,9.609309017832857e-06,80293,0.18823171257972718,0.001
80449,21700,5.25,0.89,-0.50273952,3,14400,5.214498135804509e-06,80347,0.17848868171374002,0.001
80503,21715,5.25,0.9,-0.5002874900000002,3,14410,1.3395934911386575e-05,80400,0.16965532898902894,0.001
80556,21729,5.29,0.9,-0.50839099,3,14420,6.08962918704492e-06,80453,0.17725151777267456,0.001
80610,21744,5.28,0.9,-0.5062275,3,14430,1.183106078315177e-05,80508,0.18042783439159393,0.001
80662,21758,5.34,0.91,-0.5092783100000001,3,14440,5.282669553707819e-06,80559,0.17372931838035582,0.001
80719,21774,5.36,0.91,-0.5163940399999999,3,14450,4.799567795998882e-06,80616,0.17063333988189697,0.001
80770,21788,5.29,0.91,-0.5116802699999999,3,14460,3.9858338330607994e-06,80668,0.18205489218235016,0.001
80825,21803,5.38,0.94,-0.52031663,3,14470,4.282528834664845e-06,80722,0.18171454966068268,0.001
80875,21816,5.35,0.93,-0.5153375199999999,3,14480,6.163292558388396e-06,80773,0.1771590237816175,0.001
80931,21831,5.36,0.93,-0.51953234,3,14490,5.973450849220778e-06,80829,0.17908604194720587,0.001
80984,21846,5.35,0.93,-0.5174433500000001,3,14500,7.59278501997566e-06,80881,0.1809888556599617,0.001
81038,21860,5.35,0.93,-0.51695873,3,14510,8.183202317013638e-06,80935,0.16879781186580659,0.001
81091,21875,5.35,0.94,-0.51591512,3,14520,6.016921634000027e-06,80989,0.17428574860095977,0.001
81145,21889,5.35,0.94,-0.52081999,3,14530,5.6752161981421524e-06,81042,0.17416951954364776,0.001
81195,21903,5.33,0.95,-0.51513628,3,14540,4.977581738785375e-06,81093,0.17264086306095122,0.001
81250,21918,5.31,0.95,-0.51209091,3,14550,5.511755337768894e-06,81147,0.1740820308526357,0.001
81307,21933,5.37,0.96,-0.51882261,3,14560,5.609546064988535e-06,81204,0.18312387665112814,0.001
81358,21947,5.33,0.94,-0.5170478800000001,3,14570,7.387782898149453e-06,81257,0.18047307431697845,0.001
81413,21962,5.38,0.94,-0.52321025,3,14580,8.377981885132613e-06,81313,0.17303191497921944,0.001
81465,21976,5.34,0.93,-0.51732576,3,14590,7.2274506237590685e-06,81362,0.17657725512981415,0.001
81520,21991,5.36,0.94,-0.5146552400000001,3,14600,6.428961634290837e-06,81417,0.18381110898086003,0.001
81575,22006,5.37,0.93,-0.52267676,3,14610,2.2776088674921386e-05,81473,0.17536776016155878,0.001
81627,22020,5.36,0.92,-0.52268981,3,14620,6.776809186703758e-06,81525,0.1727403521537781,0.001
81682,22035,5.37,0.93,-0.5173085299999999,3,14630,5.127549866301706e-06,81580,0.18663163483142853,0.001
81735,22050,5.4,0.93,-0.5208496899999999,3,14640,4.78021888739022e-06,81633,0.18592332899570466,0.001
81787,22064,5.37,0.92,-0.5163728700000001,3,14650,3.28722933318204e-06,81686,0.17752312123775482,0.001
81845,22080,5.38,0.92,-0.5159875899999998,3,14660,5.266110027453881e-06,81742,0.17393904676040015,0.001
81898,22094,5.4,0.94,-0.51039207,3,14670,6.033704812580254e-06,81796,0.17485996186733246,0.001
81949,22108,5.36,0.95,-0.50419433,3,14680,5.2374647718049045e-06,81847,0.17237314581871033,0.001
82005,22123,5.4,0.96,-0.50967822,3,14690,3.6543702890412533e-06,81902,0.17448018863797188,0.001
82057,22137,5.37,0.94,-0.5085543599999999,3,14700,3.885717129984793e-06,81954,0.17145835359891257,0.001
82111,22152,5.36,0.93,-0.5049327899999999,3,14710,4.936044596044147e-06,82008,0.17940449927534377,0.001
82166,22167,5.39,0.93,-0.50688234,3,14720,1.3121874720430545e-05,82064,0.1796935722231865,0.001
82220,22182,5.38,0.92,-0.50759698,3,14730,5.663758732528852e-06,82118,0.17799301942189535,0.001
82277,22197,5.42,0.92,-0.51502145,3,14740,6.3250065522879595e-06,82175,0.18059181173642477,0.001
82328,22211,5.41,0.91,-0.5193110299999999,3,14750,7.2986498859487865e-06,82226,0.18136276056369147,0.001
82381,22225,5.36,0.91,-0.5195015700000001,3,14760,4.2074933996142745e-06,82279,0.1728060394525528,0.001
82434,22240,5.36,0.91,-0.5228105700000001,3,14770,3.9009986494420446e-06,82331,0.1789068952202797,0.001
82484,22253,5.35,0.9,-0.52519269,3,14780,4.2326043967477744e-06,82382,0.17868766685326895,0.001
82537,22268,5.32,0.89,-0.5244177099999999,3,14790,1.0771621678681445e-05,82434,0.18226644609655654,0.001
82594,22283,5.37,0.91,-0.52894204,3,14800,6.626838122818819e-06,82491,0.17935808641569956,0.001
82644,22297,5.33,0.92,-0.5196403300000001,3,14810,5.019381205784157e-06,82541,0.17173070212205252,0.001
82697,22311,5.31,0.92,-0.51752332,3,14820,4.922244784211216e-06,82595,0.18337256213029227,0.001
82746,22325,5.26,0.91,-0.51585981,3,14830,9.283417148253647e-06,82643,0.1826456755399704,0.001
82798,22339,5.21,0.91,-0.5085823,3,14840,1.0449468769972251e-05,82695,0.17681078612804413,0.001
82853,22354,5.25,0.92,-0.51066611,3,14850,8.215719481086125e-06,82751,0.17555072605609895,0.001
82904,22368,5.23,0.91,-0.50730093,3,14860,1.5176584292930784e-05,82804,0.1787032186985016,0.001
82956,22382,5.22,0.9,-0.50190176,3,14870,6.859170116513269e-06,82854,0.18473508059978486,0.001
83011,22397,5.27,0.91,-0.5020332700000001,3,14880,5.166259218943499e-06,82908,0.1803437148531278,0.001
83067,22412,5.3,0.92,-0.4989200200000002,3,14890,4.101080912732869e-06,82965,0.17532371282577514,0.001
83122,22427,5.28,0.92,-0.4987300799999999,3,14900,7.422323809199345e-06,83019,0.17486167450745901,0.001
83173,22441,5.29,0.92,-0.497907,3,14910,5.875023968352859e-06,83071,0.18084924419720969,0.001
83228,22456,5.31,0.93,-0.49745376999999996,3,14920,5.353783005072425e-06,83125,0.17403408388296762,0.001
83285,22471,5.39,0.95,-0.4990023599999999,3,14930,6.3123589673826546e-06,83182,0.1721494421362877,0.001
83342,22486,5.44,0.95,-0.5059545399999998,3,14940,4.648788111201914e-06,83239,0.17656024297078451,0.001
83392,22500,5.39,0.94,-0.5019597499999999,3,14950,1.087757054847316e-05,83290,0.18436623215675355,0.001
83444,22514,5.4,0.94,-0.49837846999999996,3,14960,6.555757295245712e-06,83342,0.17272544900576273,0.001
83497,22529,5.41,0.95,-0.50104686,3,14970,3.9511309447940825e-05,83394,0.18200205266475677,0.001
83555,22544,5.44,0.96,-0.5010248100000001,3,14980,7.721247220615623e-06,83452,0.17437266409397126,0.001
83606,22558,5.39,0.95,-0.49628596999999997,3,14990,4.184927411188255e-06,83504,0.18127617239952087,0.001
83650,22570,5.28,0.92,-0.48811547000000005,3,15000,6.853801460238174e-06,83550,0.17946624755859375,0.001
83707,22586,5.34,0.93,-0.5004367399999999,3,15010,6.43481742675552e-06,83604,0.17872938513755798,0.001
83765,22601,5.37,0.93,-0.5057906400000001,3,15020,7.919434134843565e-06,83663,0.18065252900123596,0.001
83814,22615,5.29,0.93,-0.49679411,3,15030,7.579139219160425e-06,83713,0.17820477485656738,0.001
83864,22628,5.22,0.92,-0.49258574999999993,3,15040,2.083895160467364e-05,83762,0.18756478428840637,0.001
83922,22644,5.3,0.94,-0.49794964,3,15050,6.948225291125709e-06,83820,0.1816400612394015,0.001
83973,22658,5.29,0.95,-0.49786678,3,15060,1.3062159420466438e-05,83871,0.177487313747406,0.001
84022,22671,5.25,0.92,-0.4976078600000001,3,15070,4.156718523518066e-06,83920,0.18269127309322358,0.001
84070,22684,5.15,0.89,-0.49810078,3,15080,6.426394065783825e-06,83970,0.17619005839029947,0.001
84121,22698,5.15,0.89,-0.49662892999999997,3,15090,6.860976736788871e-06,84018,0.17484045028686523,0.001
84181,22714,5.31,0.92,-0.50137124,3,15100,5.8676657447774365e-06,84078,0.1675825161593301,0.001
84237,22730,5.3,0.92,-0.49590741999999993,3,15110,4.988900817200677e-06,84136,0.17589529107014337,0.001
84293,22745,5.28,0.92,-0.4930607799999999,3,15120,9.467330225258289e-06,84191,0.18157105644543967,0.001
84344,22759,5.3,0.91,-0.5030047000000001,3,15130,5.290879153108108e-06,84241,0.1684368818998337,0.001
84394,22772,5.3,0.9,-0.50390394,3,15140,5.100249457730873e-06,84294,0.17385216554005942,0.001
84448,22787,5.26,0.9,-0.49796876000000007,3,15150,1.0879021465370897e-05,84345,0.18106496036052705,0.001
84501,22801,5.28,0.9,-0.5005828200000001,3,15160,4.740598531801273e-06,84399,0.17467227826515833,0.001
84551,22815,5.29,0.92,-0.49785883999999997,3,15170,5.258686314846273e-06,84447,0.17987537384033203,0.001
84606,22830,5.36,0.95,-0.49681328999999996,3,15180,4.881601398665225e-06,84503,0.17672373354434967,0.001
84658,22844,5.37,0.95,-0.5010023499999999,3,15190,3.974793526140275e-06,84556,0.17849033176898957,0.001
84714,22859,5.33,0.94,-0.49800527,3,15200,4.430730587046128e-06,84612,0.17170472145080568,0.001
84764,22873,5.27,0.92,-0.49349935,3,15210,4.276421388264377e-06,84662,0.18008357286453247,0.001
84816,22887,5.23,0.91,-0.49079090999999997,3,15220,4.471453091052051e-06,84713,0.173722376426061,0.001
84868,22901,5.24,0.91,-0.4898829,3,15230,5.6491892337362515e-06,84766,0.17785274982452393,0.001
84920,22916,5.26,0.93,-0.48855667000000014,3,15240,5.476438445839449e-06,84817,0.17423421144485474,0.001
84973,22930,5.25,0.92,-0.49007809,3,15250,6.2424032421404265e-06,84870,0.18082421123981476,0.001
85031,22946,5.3,0.92,-0.4965225700000001,3,15260,4.530042284992912e-06,84929,0.16934891045093536,0.001
85084,22960,5.33,0.92,-0.49619833999999996,3,15270,3.5106497437352246e-06,84981,0.18205338503633225,0.001
85141,22976,5.35,0.92,-0.49616967,3,15280,6.704136846262069e-06,85039,0.18361600736776987,0.001
85193,22990,5.35,0.92,-0.4946697,3,15290,4.258293120074086e-06,85091,0.18410678803920746,0.001
85245,23004,5.31,0.91,-0.4999133700000001,3,15300,1.7975593800656496e-05,85142,0.1804884135723114,0.001
85298,23018,5.34,0.92,-0.5048900199999999,3,15310,4.8297592911694665e-06,85196,0.17956450283527375,0.001
85353,23033,5.37,0.93,-0.5037389699999999,3,15320,6.907648109214885e-06,85250,0.17605325331290564,0.001
85410,23049,5.42,0.94,-0.5047854599999999,3,15330,5.844460929438355e-06,85307,0.17344795912504196,0.001
85464,23064,5.44,0.94,-0.50686134,3,15340,5.2492723625618964e-06,85362,0.17532629271348318,0.001
85516,23078,5.43,0.95,-0.5031896299999999,3,15350,9.2070544269518e-06,85412,0.17240298986434938,0.001
85569,23092,5.38,0.94,-0.49852260000000004,3,15360,5.774561850557803e-06,85467,0.17566539943218232,0.001
85619,23105,5.35,0.92,-0.5023655300000001,3,15370,1.2069257263647159e-05,85517,0.17974982857704164,0.001
85670,23119,5.29,0.92,-0.49904695,3,15380,4.282345344108762e-06,85567,0.1678341180086136,0.001
85729,23135,5.36,0.93,-0.5060509000000001,3,15390,6.6350627889733005e-06,85627,0.1838037297129631,0.001
85776,23148,5.31,0.92,-0.49920237,3,15400,6.398489404091379e-06,85674,0.17048214375972748,0.001
85825,23162,5.27,0.91,-0.49441344,3,15410,5.6722962729812325e-06,85723,0.1778192843000094,0.001
85883,23177,5.3,0.91,-0.4960765000000001,3,15420,4.867804022978817e-06,85780,0.1840874900420507,0.001
85941,23193,5.31,0.91,-0.49498741999999996,3,15430,4.263931168679847e-06,85839,0.17749138176441193,0.001
85998,23208,5.34,0.91,-0.49619589000000003,3,15440,4.10293614550028e-06,85894,0.18038830161094666,0.001
86052,23223,5.36,0.9,-0.49811813,3,15450,7.537527056099082e-06,85949,0.1783385638679777,0.001
86105,23238,5.36,0.89,-0.50327542,3,15460,4.7633188842155505e-06,86005,0.17609277864297232,0.001
86158,23252,5.39,0.91,-0.50578379,3,15470,4.771860441602864e-06,86055,0.17238217095534006,0.001
86212,23267,5.42,0.9,-0.5112643299999999,3,15480,4.843910937779583e-06,86109,0.177847820520401,0.001
86260,23280,5.31,0.89,-0.5022232299999999,3,15490,4.201985120744212e-06,86157,0.1693960800766945,0.001
86311,23294,5.35,0.9,-0.5031879899999999,3,15500,9.510009628381036e-06,86208,0.1884551445643107,0.001
86369,23309,5.44,0.91,-0.5140117,3,15510,7.330981686339198e-06,86266,0.1747288554906845,0.001
86428,23325,5.45,0.91,-0.51289784,3,15520,5.176429158382234e-06,86322,0.17972302436828613,0.001
86483,23340,5.42,0.91,-0.51326003,3,15530,3.979589610025869e-06,86381,0.17727440893650054,0.001
86531,23353,5.33,0.89,-0.5028870000000001,3,15540,7.578398784365466e-06,86429,0.1797578583161036,0.001
86582,23367,5.3,0.89,-0.50343502,3,15550,6.6882422288472295e-06,86479,0.1841667741537094,0.001
86638,23382,5.33,0.9,-0.5012639600000001,3,15560,5.062220225227065e-06,86535,0.17937685549259186,0.001
86690,23396,5.32,0.9,-0.5030840900000001,3,15570,5.838073964999542e-06,86587,0.18147878597180048,0.001
86743,23411,5.31,0.9,-0.49800082,3,15580,3.594838926801458e-06,86639,0.17790577113628386,0.001
86791,23424,5.31,0.87,-0.50145185,3,15590,3.396156898816116e-06,86688,0.17778557042280832,0.001
86847,23439,5.36,0.89,-0.5076794899999999,3,15600,5.637751163097467e-06,86744,0.175134206811587,0.001
86902,23454,5.33,0.9,-0.4948515500000001,3,15610,7.702344919380267e-06,86800,0.1744760125875473,0.001
86958,23469,5.3,0.89,-0.4989396200000001,3,15620,5.323539003906522e-06,86857,0.17187756725719996,0.001
87013,23484,5.3,0.89,-0.50283482,3,15630,6.46149583189981e-06,86910,0.17810871601104736,0.001
87070,23500,5.39,0.9,-0.5137406400000001,3,15640,5.173804803841146e-06,86967,0.17819352696339288,0.001
87118,23513,5.36,0.89,-0.5121612700000001,3,15650,6.957201245919957e-06,87018,0.16861282289028168,0.001
87172,23528,5.34,0.89,-0.51109068,3,15660,3.9946928230468375e-06,87070,0.18411224583784738,0.001
87223,23541,5.33,0.89,-0.50734776,3,15670,6.120506986917462e-06,87121,0.1819601386785507,0.001
87280,23557,5.37,0.9,-0.5103911299999999,3,15680,3.685602190931344e-06,87176,0.17245037640844071,0.001
87336,23572,5.45,0.93,-0.51469549,3,15690,4.170641583793137e-06,87233,0.18035954236984253,0.001
87382,23585,5.35,0.91,-0.50571162,3,15700,4.465471874937066e-06,87280,0.18161241710186005,0.001
87440,23600,5.38,0.91,-0.51412071,3,15710,6.408728268070263e-06,87338,0.18165885905424753,0.001
87493,23615,5.35,0.92,-0.50756906,3,15720,4.266453705289071e-06,87392,0.1818806380033493,0.001
87546,23629,5.33,0.92,-0.50040313,3,15730,6.011965979269007e-06,87444,0.1718483418226242,0.001
87599,23644,5.29,0.92,-0.49988931999999997,3,15740,4.222074539939058e-06,87499,0.18527952432632447,0.001
87654,23659,5.36,0.93,-0.5052179,3,15750,3.3316760360927824e-06,87551,0.18432140350341797,0.001
87704,23672,5.32,0.93,-0.50065758,3,15760,4.1286859868705506e-06,87602,0.1807907037436962,0.001
87758,23687,5.35,0.94,-0.5026055100000001,3,15770,4.623755876309587e-06,87657,0.179785817861557,0.001
87811,23701,5.31,0.93,-0.5028263399999999,3,15780,3.7099853216204792e-06,87711,0.17692869603633882,0.001
87864,23716,5.28,0.94,-0.5000049000000001,3,15790,4.400335274112876e-06,87763,0.17634647488594055,0.001
87918,23731,5.36,0.95,-0.50960067,3,15800,7.595485044475936e-06,87815,0.175238403181235,0.001
87974,23746,5.34,0.95,-0.5089248600000001,3,15810,4.177697974228067e-06,87872,0.1725999414920807,0.001
88032,23762,5.39,0.95,-0.51459954,3,15820,3.7107250818735338e-06,87928,0.18018902838230133,0.001
88085,23776,5.39,0.94,-0.51940723,3,15830,6.993598526605638e-06,87982,0.17970051765441894,0.001
88133,23789,5.34,0.93,-0.5126523199999999,3,15840,5.881265769858146e-06,88033,0.17208180725574493,0.001
88177,23801,5.23,0.92,-0.5004173299999999,3,15850,7.374226697720587e-06,88074,0.18873854577541352,0.001
88231,23816,5.27,0.93,-0.4963193799999999,3,15860,5.753422101406613e-06,88129,0.17902318388223648,0.001
88278,23828,5.2,0.92,-0.48511877,3,15870,6.167615765662049e-06,88176,0.1885395385324955,0.001
88333,23843,5.22,0.93,-0.48821984,3,15880,6.8533634475898e-06,88230,0.17849860787391664,0.001
88388,23858,5.24,0.93,-0.49115629,3,15890,5.752130618930096e-06,88285,0.18016377091407776,0.001
88443,23873,5.25,0.94,-0.48800614000000003,3,15900,8.72381251610932e-06,88340,0.1823170155286789,0.001
88495,23887,5.21,0.93,-0.48090725999999995,3,15910,1.0166215724893846e-05,88393,0.17175952792167665,0.001
88551,23903,5.19,0.92,-0.4800284700000001,3,15920,1.1929524589504581e-05,88448,0.17807050794363022,0.001
88609,23918,5.24,0.93,-0.47968465999999993,3,15930,3.907521734921223e-06,88505,0.17358137418826422,0.001
88662,23933,5.29,0.95,-0.4812838099999999,3,15940,4.0347251797356876e-06,88559,0.17947400808334352,0.001
88726,23950,5.49,0.97,-0.49987375,3,15950,4.002053780520025e-06,88622,0.1798634553949038,0.001
88779,23965,5.48,0.96,-0.50862401,3,15960,7.465633098036051e-06,88676,0.18042312562465668,0.001
88835,23980,5.57,0.97,-0.52223312,3,15970,5.572856328702376e-06,88732,0.1743059108654658,0.001
88885,23994,5.52,0.95,-0.5202599800000001,3,15980,7.730200195510406e-06,88782,0.18743481983741125,0.001
88945,24010,5.57,0.95,-0.5259060000000001,3,15990,4.396876344496074e-06,88841,0.1792433982094129,0.001
88998,24024,5.55,0.94,-0.52647697,3,16000,9.199066607834538e-06,88895,0.17733920216560364,0.001
89053,24039,5.58,0.94,-0.5357156500000001,3,16010,6.239820928991928e-06,88950,0.184479887286822,0.001
89102,24053,5.51,0.94,-0.5336088800000001,3,16020,8.29712341025394e-06,89000,0.17300432920455933,0.001
89152,24066,5.43,0.93,-0.53087145,3,16030,4.417697293016924e-06,89050,0.1760793055097262,0.001
89201,24080,5.39,0.91,-0.53059952,3,16040,5.526968796705963e-06,89098,0.1773889809846878,0.001
89256,24094,5.3,0.91,-0.5210819799999998,3,16050,7.855324687019069e-06,89154,0.1786011482278506,0.001
89313,24110,5.34,0.92,-0.5222795100000001,3,16060,7.131467858319714e-06,89210,0.18737157434225082,0.001
89364,24124,5.29,0.91,-0.51957455,3,16070,6.681016020593233e-06,89262,0.17838315963745116,0.001
89416,24138,5.31,0.91,-0.51687445,3,16080,7.54360204761421e-06,89311,0.1795571744441986,0.001
89477,24155,5.32,0.9,-0.5141180000000001,3,16090,4.0216055291845505e-06,89374,0.17503578712542853,0.001
89532,24169,5.34,0.91,-0.5149921799999999,3,16100,6.54648636100319e-06,89430,0.18108759075403214,0.001
89586,24184,5.33,0.92,-0.51025871,3,16110,1.1000429367413744e-05,89485,0.17708790600299834,0.001
89641,24199,5.39,0.92,-0.5105448899999999,3,16120,3.977586175096803e-06,89538,0.1799307644367218,0.001
89692,24213,5.4,0.92,-0.5108308899999999,3,16130,5.686765780410496e-06,89589,0.1775093972682953,0.001
89746,24228,5.45,0.93,-0.5131549099999999,3,16140,7.0693755939525244e-06,89643,0.17487540592749914,0.001
89795,24241,5.39,0.92,-0.5117245899999999,3,16150,5.538988261832856e-06,89693,0.1770344078540802,0.001
89850,24256,5.37,0.91,-0.51163375,3,16160,4.880532552912579e-06,89747,0.17309165249268213,0.001
89901,24270,5.37,0.9,-0.51284308,3,16170,3.820518789628598e-06,89798,0.17660639683405557,0.001
89955,24285,5.39,0.91,-0.5133620200000001,3,16180,5.7209582185654044e-06,89853,0.173460324605306,0.001
90011,24300,5.34,0.92,-0.5120963199999999,3,16190,7.388192534563131e-06,89909,0.17317542135715486,0.001
90063,24314,5.31,0.91,-0.50945848,3,16200,5.233821487612052e-06,89960,0.18226845562458038,0.001
90121,24330,5.35,0.91,-0.5107789600000001,3,16210,8.109211739792954e-06,90018,0.1805369734764099,0.001
90176,24345,5.35,0.92,-0.5112292999999999,3,16220,7.300168969474423e-06,90073,0.1818016692996025,0.001
90229,24359,5.37,0.93,-0.50858668,3,16230,1.2005388998659328e-05,90126,0.18737511932849885,0.001
90284,24374,5.38,0.94,-0.5111028799999999,3,16240,2.942956565935414e-06,90181,0.17825626262596675,0.001
90332,24387,5.37,0.93,-0.5085592600000001,3,16250,3.4270417017978618e-06,90230,0.17833876013755798,0.001
90383,24401,5.33,0.93,-0.5012621499999999,3,16260,5.508523675719819e-06,90280,0.17520310481389365,0.001
90433,24415,5.32,0.92,-0.5010711999999999,3,16270,1.2978721315448638e-05,90330,0.18607999881108603,0.001
90487,24430,5.32,0.92,-0.5008555800000001,3,16280,7.116688266251003e-06,90387,0.17754264175891876,0.001
90541,24444,5.3,0.9,-0.5004473700000001,3,16290,6.393168860086007e-06,90441,0.17186241490500315,0.001
90594,24459,5.31,0.9,-0.50494383,3,16300,8.453881188567417e-06,90491,0.1709730476140976,0.001
90646,24473,5.25,0.89,-0.5022731300000001,3,16310,4.386557793623069e-06,90543,0.17932581305503845,0.001
90699,24487,5.23,0.88,-0.5009485399999999,3,16320,1.0591531645331997e-05,90595,0.1755964934825897,0.001
90757,24503,5.28,0.88,-0.50648432,3,16330,2.318101951459539e-05,90655,0.1759881041944027,0.001
90812,24518,5.28,0.87,-0.50658803,3,16340,8.602963665301408e-06,90710,0.17734289169311523,0.001
90865,24533,5.33,0.87,-0.5122849,3,16350,1.2822431199310812e-05,90766,0.17362623810768127,0.001
90914,24546,5.31,0.86,-0.51757535,3,16360,1.3005816830021407e-05,90811,0.186269611120224,0.001
90964,24560,5.31,0.88,-0.5118554399999999,3,16370,3.63001373671068e-06,90863,0.17524722963571548,0.001
91010,24572,5.23,0.87,-0.50344169,3,16380,4.730808495878591e-06,90911,0.1861745148897171,0.001
91063,24586,5.22,0.89,-0.49664052999999997,3,16390,5.1107648687320765e-06,90962,0.17699280083179475,0.001
91112,24600,5.18,0.89,-0.48675118999999994,3,16400,3.621810947151971e-06,91009,0.1819705545902252,0.001
91165,24614,5.19,0.89,-0.4882348700000001,3,16410,4.541805841048093e-06,91063,0.17214766144752502,0.001
91219,24629,5.2,0.9,-0.48917040000000006,3,16420,4.833491675526602e-06,91116,0.17400845289230346,0.001
91278,24645,5.21,0.9,-0.4912914300000001,3,16430,5.668582389262156e-06,91175,0.18649147947629294,0.001
91330,24659,5.18,0.9,-0.49118988,3,16440,3.4469975010627727e-06,91228,0.17491086572408676,0.001
91385,24674,5.2,0.92,-0.48993399000000004,3,16450,3.6950399135093904e-06,91283,0.17858522534370422,0.001
91432,24687,5.18,0.92,-0.48609001,3,16460,3.119219172731391e-06,91329,0.17439068853855133,0.001
91485,24701,5.21,0.93,-0.48756342,3,16470,5.48806583537953e-06,91384,0.17742713391780854,0.001
91537,24715,5.27,0.93,-0.49799904999999994,3,16480,1.6970822950194513e-05,91434,0.17703773826360703,0.001
91591,24730,5.28,0.91,-0.5032533899999999,3,16490,4.0832438636633535e-06,91490,0.16626226050513132,0.001
91643,24744,5.31,0.92,-0.5077092900000001,3,16500,5.286372288537677e-06,91541,0.18351181745529174,0.001
91696,24758,5.31,0.92,-0.51157019,3,16510,3.9381658552883895e-06,91593,0.173854324221611,0.001
91751,24773,5.32,0.92,-0.50918638,3,16520,7.702679795329459e-06,91649,0.17300689220428467,0.001
91798,24786,5.2,0.9,-0.49961369,3,16530,4.272275418770732e-06,91698,0.17877306044101715,0.001
91851,24801,5.21,0.91,-0.49404860999999994,3,16540,3.3708455854745503e-06,91749,0.17300502955913544,0.001
91901,24814,5.16,0.89,-0.49461805999999997,3,16550,4.72464166705322e-06,91801,0.18044595122337342,0.001
91954,24828,5.22,0.91,-0.49744552,3,16560,3.555857892934e-06,91852,0.17126944065093994,0.001
92010,24844,5.25,0.91,-0.5020687600000001,3,16570,5.26991957485734e-06,91907,0.17403614819049834,0.001
92059,24857,5.22,0.91,-0.5017620500000001,3,16580,5.871520443179179e-06,91957,0.17248551845550536,0.001
92111,24871,5.2,0.91,-0.5037021399999999,3,16590,9.046299965120852e-06,92008,0.17879303296407065,0.001
92162,24885,5.19,0.89,-0.5097598,3,16600,5.249066665176845e-06,92059,0.18460354208946228,0.001
92213,24899,5.17,0.89,-0.50514308,3,16610,4.138059087684572e-06,92110,0.1786469096938769,0.001
92266,24913,5.15,0.88,-0.50442084,3,16620,3.7859545955143404e-06,92164,0.17591005861759185,0.001
92318,24928,5.2,0.89,-0.5066279699999999,3,16630,4.653607356885914e-06,92218,0.1766022711992264,0.001
92370,24942,5.19,0.89,-0.50581977,3,16640,3.7622118725266775e-06,92267,0.17631547451019286,0.001
92425,24957,5.24,0.91,-0.5010621,3,16650,7.898663625383051e-06,92322,0.1707206755876541,0.001
92478,24971,5.24,0.9,-0.50182424,3,16660,3.953936470679764e-06,92375,0.17071999361117682,0.001
92528,24984,5.18,0.88,-0.49862585,3,16670,3.4331895221839657e-06,92428,0.168233722448349,0.001
92580,24999,5.21,0.89,-0.4977443,3,16680,6.0107378582567135e-06,92478,0.17135322590668997,0.001
92635,25014,5.24,0.9,-0.49679638000000004,3,16690,5.53111465251277e-06,92532,0.17726337412993112,0.001
92685,25027,5.23,0.91,-0.49296548,3,16700,5.135771107234177e-06,92583,0.17262079417705536,0.001
