time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,time/episodes,time/total_timesteps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss
4,-0.8751467100000001,6.43,0.91,14102,7820,59134,0.001,0.2639535069465637,59040,9.092716481973184e-06
4,-0.86818456,6.32,0.88,14116,7830,59191,0.001,0.265085654599326,59101,1.4210081449813775e-05
4,-0.87005227,6.36,0.89,14131,7840,59254,0.001,0.26267889473173356,59164,6.921846913125289e-06
4,-0.8706083599999999,6.4,0.9,14147,7850,59321,0.001,0.2669767950262342,59227,6.446900832608142e-06
4,-0.8701915899999999,6.39,0.9,14164,7860,59389,0.001,0.27364575437137056,59295,1.6938612394109702e-05
4,-0.8557281299999999,6.3,0.89,14178,7870,59451,0.001,0.2670746371150017,59357,5.601368286534125e-06
4,-0.8439891200000001,6.3,0.89,14194,7880,59517,0.001,0.2602627937282835,59420,8.014053491933737e-06
4,-0.85128648,6.36,0.9,14211,7890,59589,0.001,0.2622030060738325,59494,9.922627214109525e-06
4,-0.8600144999999999,6.35,0.89,14227,7900,59652,0.001,0.26563803212983267,59558,6.497980718579908e-06
4,-0.8743211199999998,6.47,0.91,14243,7910,59720,0.001,0.2763767923627581,59626,2.7394087997631038e-05
4,-0.8714029000000001,6.5,0.93,14258,7920,59784,0.001,0.27183479922158377,59691,1.3075730488968215e-05
4,-0.8838798099999999,6.58,0.94,14274,7930,59849,0.001,0.26351720094680786,59759,1.0981531626644678e-05
4,-0.8914380899999998,6.62,0.94,14290,7940,59916,0.001,0.2659626305103302,59822,3.1391278601707505e-05
4,-0.8827095300000002,6.59,0.93,14305,7950,59980,0.001,0.257804532845815,59887,9.496870613171874e-06
4,-0.8786281399999999,6.55,0.93,14321,7960,60044,0.001,0.2688648005326589,59951,8.441034575904874e-06
4,-0.87828114,6.62,0.94,14337,7970,60113,0.001,0.2660969744126002,60019,2.313163541758614e-05
4,-0.87258992,6.54,0.93,14351,7980,60171,0.001,0.26875378830092295,60078,1.2071952759080367e-05
4,-0.87369415,6.5,0.93,14367,7990,60239,0.001,0.2618253082036972,60145,7.14045264820535e-06
4,-0.8784489700000002,6.54,0.94,14383,8000,60306,0.001,0.2623940755923589,60211,8.107893942603065e-06
4,-0.87975263,6.5,0.92,14399,8010,60370,0.001,0.2573114825146539,60280,1.5394275968511855e-05
4,-0.8933608800000001,6.59,0.92,14416,8020,60443,0.001,0.2689158831323896,60348,8.679932177204006e-06
4,-0.8857197800000001,6.56,0.93,14431,8030,60505,0.001,0.2687017619609833,60411,1.0833673817008579e-05
4,-0.87500684,6.49,0.92,14446,8040,60565,0.001,0.27153836829321726,60472,1.553018825818851e-05
4,-0.8795069899999999,6.49,0.92,14461,8050,60629,0.001,0.27409676568848745,60535,8.277495063729085e-06
4,-0.87267605,6.48,0.91,14476,8060,60692,0.001,0.2607467869917552,60600,6.880551609356189e-06
4,-0.87912515,6.48,0.91,14493,8070,60761,0.001,0.26152850439151126,60668,5.2766571722410544e-06
4,-0.8903795000000001,6.62,0.93,14510,8080,60833,0.001,0.2645858611379351,60740,2.3302986262154134e-05
4,-0.8812051100000001,6.58,0.93,14525,8090,60897,0.001,0.25783537824948627,60803,1.5903770721100347e-05
4,-0.87311036,6.53,0.91,14540,8100,60959,0.001,0.25696468353271484,60865,9.437069820705801e-06
4,-0.8529716700000003,6.44,0.9,14553,8110,61014,0.001,0.27751931973866056,60924,1.03049022592521e-05
4,-0.8430344200000001,6.32,0.88,14568,8120,61075,0.001,0.2672307959624699,60981,1.9094087162687045e-05
4,-0.8383541399999999,6.33,0.88,14583,8130,61138,0.001,0.26410387456417084,61044,7.959818276503938e-06
4,-0.83968718,6.35,0.89,14598,8140,61200,0.001,0.26359138265252113,61108,7.2931657655317395e-06
4,-0.8283113200000001,6.33,0.9,14613,8150,61262,0.001,0.2674479365348816,61168,1.1500232722028158e-05
4,-0.8225662499999999,6.32,0.9,14628,8160,61324,0.001,0.26201213151216507,61230,9.376992162894263e-06
4,-0.82109455,6.24,0.88,14642,8170,61385,0.001,0.27418942749500275,61291,8.264787690374456e-06
4,-0.81703789,6.15,0.86,14657,8180,61448,0.001,0.2673924167950948,61353,5.960087113029052e-06
4,-0.8139108899999999,6.16,0.86,14673,8190,61513,0.001,0.27507664050374714,61419,6.849997459669664e-06
4,-0.8191214500000001,6.16,0.86,14688,8200,61575,0.001,0.26724040721143993,61480,7.602405600794425e-06
4,-0.8546612100000001,6.33,0.88,14705,8210,61647,0.001,0.279534569808415,61553,4.5580765020401615e-05
4,-0.8476490099999999,6.37,0.89,14721,8220,61712,0.001,0.2736657304423196,61617,1.307697350836991e-05
4,-0.8488235799999999,6.37,0.89,14736,8230,61775,0.001,0.26352597560201374,61682,1.0807603757712059e-05
4,-0.8455149799999999,6.44,0.9,14752,8240,61844,0.001,0.268580524250865,61750,1.3211046280048322e-05
4,-0.8667940500000002,6.49,0.89,14769,8250,61911,0.001,0.260307510693868,61817,5.448727582309705e-06
4,-0.8797615400000002,6.56,0.9,14785,8260,61980,0.001,0.2685406506061554,61887,8.20004765955673e-06
4,-0.87830957,6.59,0.9,14801,8270,62044,0.001,0.27140793204307556,61954,1.1511227259891004e-05
4,-0.8840020000000002,6.62,0.92,14816,8280,62110,0.001,0.2710320438657488,62015,8.620457720098784e-06
4,-0.8954372100000001,6.69,0.92,14834,8290,62182,0.001,0.26124527119100094,62088,1.093451083988839e-05
4,-0.8900710000000001,6.76,0.94,14850,8300,62251,0.001,0.26371444336005617,62157,6.3633820640721495e-06
4,-0.8621619699999998,6.69,0.95,14866,8310,62316,0.001,0.2721676230430603,62224,1.1353112540746224e-05
4,-0.8846326400000001,6.77,0.96,14883,8320,62389,0.001,0.2684232528720583,62295,7.408054378694422e-06
4,-0.8827261300000001,6.76,0.96,14898,8330,62451,0.001,0.2660805607835452,62356,5.958161485371723e-06
4,-0.89009672,6.72,0.95,14914,8340,62516,0.001,0.2737910619803837,62426,8.288273420475889e-06
4,-0.8733453399999999,6.7,0.95,14929,8350,62581,0.001,0.2739826863010724,62488,2.1805037022204488e-05
4,-0.8877841499999998,6.72,0.95,14946,8360,62652,0.001,0.2685136880193438,62557,8.060235034333476e-06
4,-0.88332329,6.7,0.95,14961,8370,62714,0.001,0.2718520590237209,62622,8.263075674871548e-06
4,-0.88063292,6.73,0.95,14978,8380,62783,0.001,0.2729168012738228,62689,1.4475358568688534e-05
4,-0.8715489399999999,6.58,0.92,14992,8390,62840,0.001,0.2779918710390727,62746,1.7614953321754e-05
4,-0.8653999,6.51,0.91,15006,8400,62902,0.001,0.2705192243059476,62809,8.639764549419246e-06
4,-0.8746015699999998,6.45,0.89,15021,8410,62961,0.001,0.2632230420907338,62868,1.3604196889597612e-05
4,-0.8543037099999999,6.34,0.88,15036,8420,63023,0.001,0.26579438894987106,62930,8.484444909602947e-06
4,-0.8578625599999999,6.39,0.89,15052,8430,63090,0.001,0.26963962117830914,62996,6.3067388206642745e-06
4,-0.86889407,6.4,0.89,15068,8440,63156,0.001,0.2614628268139703,63062,9.119461667848685e-06
4,-0.87630659,6.36,0.88,15082,8450,63217,0.001,0.26741289099057514,63123,9.1983747552149e-06
4,-0.8488409000000003,6.26,0.87,15097,8460,63278,0.001,0.264292910695076,63185,8.334714417893943e-06
4,-0.8562068300000001,6.3,0.88,15113,8470,63344,0.001,0.26077220482485636,63250,9.322426324485735e-06
4,-0.8524966800000001,6.28,0.88,15129,8480,63411,0.001,0.27896488830447197,63317,6.229749033082044e-06
4,-0.8378992700000001,6.28,0.9,15142,8490,63468,0.001,0.26294600367546084,63375,6.40027028566692e-06
4,-0.8583134500000001,6.32,0.9,15158,8500,63534,0.001,0.28497806191444397,63440,6.675206066120154e-06
4,-0.8618840599999998,6.42,0.92,15175,8510,63603,0.001,0.27171394654682707,63508,1.0913540011512981e-05
4,-0.86730046,6.46,0.93,15191,8520,63669,0.001,0.25943346073230106,63575,6.140565422659468e-06
4,-0.8677887900000001,6.39,0.91,15205,8530,63729,0.001,0.26558685799439746,63636,4.36875203983315e-06
4,-0.85961021,6.38,0.91,15221,8540,63794,0.001,0.2649269203344981,63700,7.616286590443148e-06
4,-0.8545487,6.44,0.93,15237,8550,63861,0.001,0.2695093367780958,63768,8.440212955715001e-06
4,-0.8651665100000001,6.43,0.93,15251,8560,63921,0.001,0.28261565665404004,63827,1.3518959955642154e-05
4,-0.8598311399999998,6.41,0.93,15267,8570,63985,0.001,0.273041341985975,63892,2.3723258631694728e-05
4,-0.86683318,6.43,0.93,15283,8580,64054,0.001,0.27009317837655544,63960,1.2466127543575567e-05
4,-0.88052538,6.46,0.92,15298,8590,64114,0.001,0.27123033574649263,64021,1.5025782496585244e-05
4,-0.86261498,6.42,0.92,15313,8600,64176,0.001,0.2593516618013382,64082,1.9368273206055166e-05
4,-0.86368616,6.37,0.91,15328,8610,64240,0.001,0.2693489577089037,64150,1.0814023296136708e-05
4,-0.8779076799999999,6.42,0.91,15345,8620,64311,0.001,0.26168574020266533,64217,9.115269335779885e-06
4,-0.88850183,6.46,0.91,15360,8630,64375,0.001,0.282499223947525,64282,1.0553462686857529e-05
4,-0.8861230400000001,6.44,0.9,15375,8640,64438,0.001,0.26263277871268137,64346,8.293746109952086e-06
4,-0.8898133200000001,6.44,0.9,15392,8650,64505,0.001,0.26652296100343975,64411,7.453885310886628e-06
4,-0.8939403600000001,6.46,0.9,15406,8660,64567,0.001,0.2704674502213796,64472,2.1891466379505193e-05
4,-0.9022763199999997,6.48,0.9,15422,8670,64633,0.001,0.26611711936337606,64539,1.1052329812498232e-05
4,-0.8971100100000001,6.45,0.9,15438,8680,64699,0.001,0.2676255802313487,64606,9.707038467846965e-06
4,-0.90660814,6.58,0.91,15456,8690,64772,0.001,0.2694317176938057,64678,8.89799815695369e-06
4,-0.9236180600000001,6.69,0.92,15473,8700,64845,0.001,0.2678834710802351,64751,8.897612717971373e-06
4,-0.9189323899999998,6.76,0.92,15490,8710,64916,0.001,0.26789622008800507,64818,6.476230542570452e-06
4,-0.9015438700000001,6.67,0.91,15505,8720,64978,0.001,0.270159346361955,64884,5.214169542947881e-06
4,-0.88890926,6.69,0.93,15521,8730,65044,0.001,0.2600131016224623,64952,8.0618386846254e-06
4,-0.8915217099999998,6.73,0.94,15537,8740,65111,0.001,0.2692486014631059,65017,1.0864877064401904e-05
4,-0.89077678,6.71,0.94,15553,8750,65176,0.001,0.2648973613977432,65083,1.5469260688405484e-05
4,-0.8968853899999997,6.81,0.95,15570,8760,65248,0.001,0.2704848845799764,65154,1.1336716170262662e-05
4,-0.8901926700000001,6.79,0.96,15585,8770,65312,0.001,0.2736158328396933,65218,1.8033227726326523e-05
4,-0.8781134599999999,6.79,0.96,15601,8780,65378,0.001,0.27145285656054813,65284,1.3055085825423399e-05
4,-0.8719718699999999,6.72,0.97,15617,8790,65444,0.001,0.26171253408704487,65350,5.333849133291681e-06
4,-0.8602676499999999,6.61,0.95,15632,8800,65506,0.001,0.2784932454427083,65413,6.6932681572022075e-06
4,-0.87098011,6.54,0.95,15647,8810,65570,0.001,0.2677967045456171,65476,1.2814872917488174e-05
4,-0.87934211,6.57,0.95,15663,8820,65635,0.001,0.2700254278523581,65541,1.25413923472349e-05
4,-0.8737876800000001,6.53,0.94,15678,8830,65697,0.001,0.262044332921505,65604,1.409121826630629e-05
4,-0.8723394200000001,6.54,0.95,15694,8840,65765,0.001,0.2678631671837398,65670,1.1681349470953656e-05
4,-0.8741516500000001,6.46,0.92,15708,8850,65822,0.001,0.2711867647511618,65732,1.2205662642372772e-05
4,-0.8696412499999999,6.41,0.92,15724,8860,65889,0.001,0.27510708073774975,65795,1.364435585552807e-05
4,-0.85697421,6.32,0.9,15737,8870,65944,0.001,0.26001882553100586,65852,1.2207148756715469e-05
4,-0.8752685799999997,6.34,0.89,15753,8880,66012,0.001,0.2750901473420007,65917,1.4870631535554171e-05
4,-0.8713130800000001,6.26,0.86,15767,8890,66070,0.001,0.24990367392698923,65976,1.6237993804679718e-05
4,-0.88455373,6.34,0.88,15784,8900,66140,0.001,0.2842806151935032,66046,7.162452350582628e-06
4,-0.86845791,6.33,0.88,15799,8910,66203,0.001,0.2674466392823628,66108,6.057027478943512e-06
4,-0.8685472699999999,6.36,0.88,15815,8920,66271,0.001,0.27182293789727346,66175,5.007579290707197e-05
4,-0.8870493699999998,6.46,0.88,15833,8930,66343,0.001,0.2702018730342388,66250,9.325953044481139e-06
4,-0.8907663400000001,6.45,0.88,15849,8940,66410,0.001,0.26923402718135286,66317,7.6125689442311085e-06
4,-0.8786142199999999,6.48,0.9,15863,8950,66470,0.001,0.26901312669118244,66377,4.0746446378155575e-05
4,-0.86460941,6.46,0.9,15879,8960,66535,0.001,0.271682267387708,66441,9.471889749571952e-06
4,-0.8724904000000001,6.5,0.91,15893,8970,66594,0.001,0.2732149490288326,66501,5.652033451042371e-06
4,-0.8694350099999997,6.48,0.91,15909,8980,66660,0.001,0.2748874638761793,66565,6.041293220602841e-06
4,-0.87182232,6.54,0.94,15924,8990,66724,0.001,0.27575717866420746,66630,5.875801954451683e-06
4,-0.85718115,6.5,0.94,15940,9000,66790,0.001,0.26987186074256897,66696,1.2205006260046503e-05
4,-0.8735959599999998,6.53,0.94,15956,9010,66856,0.001,0.2706595914704459,66762,8.966965846671623e-06
4,-0.8609326999999999,6.46,0.93,15971,9020,66917,0.001,0.26216172320502146,66824,2.1426518027770465e-05
4,-0.8495856399999999,6.41,0.94,15987,9030,66984,0.001,0.2677841434876124,66891,7.324720248410206e-06
4,-0.8477226499999999,6.4,0.93,16003,9040,67050,0.001,0.26972502656280994,66957,4.887755835625285e-06
4,-0.86080419,6.46,0.94,16019,9050,67116,0.001,0.281079297264417,67023,9.177203310173354e-06
4,-0.87549064,6.46,0.93,16034,9060,67181,0.001,0.27996719380219776,67091,1.1952283027009495e-05
4,-0.8926456,6.54,0.93,16050,9070,67248,0.001,0.27176071277686525,67158,7.595533848611272e-06
4,-0.8951444800000001,6.48,0.91,16065,9080,67308,0.001,0.2747317353884379,67215,1.8196218661614694e-05
4,-0.89982613,6.48,0.9,16080,9090,67372,0.001,0.27783556282520294,67278,9.275331952570317e-06
4,-0.90338752,6.44,0.87,16095,9100,67434,0.001,0.2608872013432639,67344,5.654279415726446e-06
4,-0.8871535499999998,6.34,0.86,16108,9110,67490,0.001,0.25530821084976196,67397,8.852012979332357e-06
4,-0.89577252,6.35,0.87,16123,9120,67552,0.001,0.27143872156739235,67458,5.057486362147756e-06
4,-0.8913428900000001,6.29,0.86,16138,9130,67613,0.001,0.2661324267586072,67518,1.607267859071726e-05
4,-0.88878801,6.29,0.86,16154,9140,67679,0.001,0.28767942388852435,67585,7.141399995210425e-06
4,-0.89051178,6.33,0.86,16171,9150,67749,0.001,0.2762816548347473,67654,5.744088048231788e-06
4,-0.8852689000000001,6.34,0.86,16186,9160,67815,0.001,0.27666502594947817,67720,7.91769962233957e-06
4,-0.8719581800000001,6.26,0.85,16201,9170,67874,0.001,0.27423659960428876,67780,9.423122643662888e-06
4,-0.87599194,6.34,0.87,16217,9180,67942,0.001,0.28017038106918335,67848,8.194693951476698e-06
4,-0.8739940700000003,6.33,0.86,16232,9190,68005,0.001,0.2762780288855235,67915,7.763519685492307e-06
4,-0.8716714400000001,6.33,0.88,16247,9200,68067,0.001,0.26616402963797253,67973,4.8876261189434445e-06
4,-0.8718623999999999,6.35,0.88,16261,9210,68125,0.001,0.27378925184408825,68035,2.9066002449932665e-05
4,-0.8796392999999999,6.4,0.89,16277,9220,68192,0.001,0.27371349930763245,68098,8.324143493609881e-06
4,-0.88380887,6.45,0.9,16293,9230,68258,0.001,0.2647134453058243,68164,2.40361938267597e-05
4,-0.88927674,6.37,0.88,16307,9240,68316,0.001,0.27282566328843433,68221,5.838308349363312e-06
4,-0.8824327200000001,6.28,0.86,16322,9250,68377,0.001,0.2570745572447777,68284,4.865061858557358e-06
4,-0.8862333499999999,6.27,0.86,16337,9260,68442,0.001,0.2653190692265828,68349,4.604951717131674e-06
4,-0.8870799299999998,6.29,0.86,16352,9270,68503,0.001,0.2671810630708933,68413,5.878865437125569e-06
4,-0.86429786,6.18,0.86,16365,9280,68560,0.001,0.28270772099494934,68466,9.521124047751072e-06
4,-0.8560345199999999,6.14,0.86,16380,9290,68619,0.001,0.26172631127493723,68525,2.7407249815171652e-05
4,-0.8541016199999999,6.16,0.86,16395,9300,68683,0.001,0.2788049466907978,68591,7.161819382872636e-06
4,-0.8586164799999999,6.23,0.87,16411,9310,68748,0.001,0.2619530037045479,68655,1.950946201153177e-05
4,-0.8456814399999999,6.18,0.86,16426,9320,68810,0.001,0.28485917051633197,68718,9.006268783195992e-06
4,-0.84850904,6.18,0.85,16441,9330,68876,0.001,0.26482954621315,68782,6.343483359419874e-06
4,-0.8398763800000002,6.22,0.88,16456,9340,68938,0.001,0.2760065197944641,68844,9.687002886948903e-06
4,-0.8500176,6.24,0.88,16471,9350,69001,0.001,0.27152994700840544,68908,9.257987455514791e-06
4,-0.8462093300000001,6.17,0.87,16485,9360,69059,0.001,0.28064121802647907,68967,9.86750395289467e-06
4,-0.8383260699999999,6.21,0.89,16501,9370,69124,0.001,0.2796137680610021,69031,8.27805259480859e-06
4,-0.8509802500000001,6.25,0.88,16516,9380,69185,0.001,0.2703785853726523,69091,1.2158099967304484e-05
4,-0.8545603799999999,6.26,0.89,16530,9390,69245,0.001,0.27278811378138407,69151,1.4827402472812018e-05
4,-0.8535415999999999,6.3,0.89,16546,9400,69313,0.001,0.2712562183539073,69219,1.307246066062362e-05
4,-0.8478368,6.23,0.88,16560,9410,69371,0.001,0.26297111064195633,69277,7.303599280324609e-06
4,-0.8576756600000001,6.31,0.88,16577,9420,69441,0.001,0.27504390478134155,69348,1.0198565360042266e-05
4,-0.8565975199999998,6.33,0.89,16593,9430,69509,0.001,0.279477392633756,69414,1.0727782258375859e-05
4,-0.85723819,6.4,0.89,16610,9440,69578,0.001,0.2834340589387076,69483,1.9552898720576195e-05
4,-0.8534152699999998,6.48,0.91,16627,9450,69649,0.001,0.2706729769706726,69555,6.1406452118717425e-06
4,-0.84987548,6.54,0.93,16642,9460,69713,0.001,0.2859034240245819,69619,5.220504817771143e-06
4,-0.86990356,6.58,0.92,16659,9470,69782,0.001,0.2855604700744152,69688,1.5611498554335412e-05
4,-0.87820834,6.62,0.93,16674,9480,69847,0.001,0.26613691449165344,69753,9.477288889077803e-06
4,-0.8955536400000002,6.73,0.94,16691,9490,69918,0.001,0.2842824799673898,69824,5.868786242250021e-06
4,-0.8970563699999999,6.63,0.93,16705,9500,69976,0.001,0.27677716811498004,69884,4.342262021358086e-06
4,-0.8986661499999999,6.61,0.92,16719,9510,70032,0.001,0.27995320303099497,69938,5.4922487444335796e-06
4,-0.88963318,6.57,0.93,16735,9520,70098,0.001,0.2624283343553543,70005,6.68103493808303e-06
4,-0.88198988,6.42,0.89,16747,9530,70151,0.001,0.27428311109542847,70061,1.3635977059796764e-05
4,-0.8820690600000001,6.37,0.88,16763,9540,70215,0.001,0.2633869796991348,70121,6.993392995961282e-06
4,-0.8730903699999999,6.29,0.87,16778,9550,70278,0.001,0.27975085377693176,70184,6.6203289991660445e-06
4,-0.8618648599999998,6.21,0.85,16791,9560,70334,0.001,0.27494067947069806,70241,5.18211876017934e-06
4,-0.8429535800000001,6.17,0.86,16807,9570,70399,0.001,0.26929814616839093,70305,1.1779417263824143e-05
4,-0.8418470799999999,6.2,0.86,16823,9580,70467,0.001,0.28143901910100666,70372,5.821859239014364e-06
4,-0.8315298299999998,6.13,0.85,16839,9590,70531,0.001,0.2778380257742746,70441,5.281509044964748e-06
4,-0.83010028,6.22,0.87,16855,9600,70598,0.001,0.2706046040569033,70504,9.954024530348501e-06
4,-0.84009037,6.28,0.88,16870,9610,70660,0.001,0.26817141473293304,70570,1.4823632942092704e-05
4,-0.84762796,6.25,0.87,16885,9620,70723,0.001,0.27549795167786734,70629,1.551569013307536e-05
4,-0.85473812,6.39,0.9,16901,9630,70790,0.001,0.2941599090894063,70695,1.3444000008651832e-05
4,-0.8570862100000001,6.39,0.91,16916,9640,70854,0.001,0.2768842627604802,70762,1.4682379969599424e-05
4,-0.8606374299999999,6.46,0.92,16933,9650,70924,0.001,0.28224049136042595,70831,8.106686834707943e-06
4,-0.8751069699999999,6.6,0.94,16950,9660,70994,0.001,0.26379617197172983,70901,2.737019225865619e-05
4,-0.89905304,6.67,0.94,16967,9670,71066,0.001,0.2626814067363739,70971,4.966853430232731e-06
4,-0.89860324,6.65,0.94,16983,9680,71132,0.001,0.25347741444905597,71038,1.61495975892952e-05
4,-0.8762885699999999,6.55,0.91,16996,9690,71186,0.001,0.27544455726941425,71093,9.417389871183937e-06
4,-0.87483391,6.49,0.9,17011,9700,71247,0.001,0.2768012508749962,71154,1.9228230428325332e-05
4,-0.8716969100000002,6.53,0.91,17026,9710,71313,0.001,0.2644453514367342,71219,2.211620733305608e-05
4,-0.8668738200000001,6.58,0.92,17043,9720,71381,0.001,0.27396481377737864,71288,8.67771112617837e-06
4,-0.8694395199999999,6.6,0.93,17059,9730,71450,0.001,0.27452196180820465,71356,2.2949086996959522e-05
4,-0.86637703,6.68,0.93,17077,9740,71522,0.001,0.2725316733121872,71426,9.472506386979754e-06
4,-0.87455392,6.63,0.92,17092,9750,71587,0.001,0.27862145834498936,71492,8.991420600068523e-06
4,-0.8702255699999999,6.55,0.91,17107,9760,71649,0.001,0.2763821227209909,71555,7.472769993910333e-06
4,-0.86858521,6.53,0.91,17124,9770,71719,0.001,0.26780063410600025,71624,5.699736751315261e-06
4,-0.8658952500000001,6.49,0.91,17138,9780,71781,0.001,0.2749504387378693,71687,7.37940417820937e-06
4,-0.8923053299999999,6.63,0.95,17155,9790,71849,0.001,0.2719101011753082,71754,6.904189452446492e-06
4,-0.9026095299999999,6.65,0.95,17170,9800,71912,0.001,0.27793075144290924,71819,1.4221551585554456e-05
4,-0.88943297,6.56,0.95,17184,9810,71969,0.001,0.27400138477484387,71875,5.001331449723996e-06
4,-0.8973281299999999,6.54,0.94,17199,9820,72035,0.001,0.27881648764014244,71941,8.067645751452801e-06
4,-0.8757125600000001,6.42,0.92,17213,9830,72092,0.001,0.26819609602292377,71997,1.601876344163126e-05
4,-0.87315624,6.29,0.9,17227,9840,72151,0.001,0.27611086666584017,72057,5.2981207772973e-06
4,-0.86453164,6.27,0.9,17242,9850,72214,0.001,0.26596856117248535,72124,6.060430028550659e-06
4,-0.86249859,6.3,0.9,17258,9860,72279,0.001,0.2707100138068199,72185,6.118420174061612e-06
4,-0.8423619900000001,6.17,0.88,17272,9870,72336,0.001,0.2823673486709595,72242,6.579279670404503e-06
4,-0.83922203,6.19,0.88,17287,9880,72400,0.001,0.2789039356367929,72306,4.9576911091467733e-05
4,-0.82249906,6.11,0.87,17301,9890,72460,0.001,0.26291173994541167,72366,1.3794505139230751e-05
4,-0.81773237,6.08,0.86,17316,9900,72520,0.001,0.28425946459174156,72426,8.754542648148345e-06
4,-0.82279821,6.15,0.87,17331,9910,72584,0.001,0.26969013043812345,72490,4.6663646311831796e-05
4,-0.8159512500000001,6.15,0.88,17347,9920,72650,0.001,0.2727210869391759,72556,8.812768934755391e-06
4,-0.8178568300000001,6.14,0.89,17360,9930,72706,0.001,0.276726762453715,72616,6.649542456216295e-06
4,-0.8249864600000001,6.17,0.89,17375,9940,72768,0.001,0.2740174872534616,72675,6.25923608562776e-06
4,-0.8215480000000001,6.14,0.88,17390,9950,72828,0.001,0.27639803290367126,72735,6.063969457110423e-06
4,-0.83688671,6.21,0.89,17407,9960,72900,0.001,0.2779664695262909,72805,2.1244659884749645e-05
4,-0.8400526,6.27,0.9,17422,9970,72963,0.001,0.27538170559065683,72871,1.164935617582939e-05
4,-0.84150328,6.3,0.9,17438,9980,73030,0.001,0.2820617655913035,72935,2.7577041085654248e-05
4,-0.85129296,6.36,0.9,17454,9990,73096,0.001,0.26947054266929626,73003,9.049071801806955e-06
4,-0.8474730299999998,6.46,0.92,17471,10000,73166,0.001,0.2739489333970206,73073,7.090475199739947e-06
4,-0.84897586,6.43,0.91,17485,10010,73227,0.001,0.28008197460855755,73132,5.828425530905536e-06
4,-0.85776825,6.42,0.9,17501,10020,73292,0.001,0.2720027565956116,73198,4.4606215721744646e-05
4,-0.8706061199999999,6.49,0.89,17516,10030,73355,0.001,0.26701076115880695,73262,9.502871047776093e-06
4,-0.86167831,6.54,0.9,17532,10040,73422,0.001,0.2831447848251888,73328,1.7416864336285342e-05
4,-0.86902784,6.62,0.92,17549,10050,73490,0.001,0.27246464576039997,73396,5.6932419413767225e-06
4,-0.85611336,6.5,0.91,17563,10060,73550,0.001,0.27387179136276246,73456,7.795027158863377e-06
4,-0.86270376,6.53,0.92,17579,10070,73616,0.001,0.27014317860205966,73522,4.387739030183487e-06
4,-0.8618937,6.52,0.92,17595,10080,73682,0.001,0.2824639479319255,73587,6.34535975526281e-06
4,-0.85253926,6.53,0.93,17611,10090,73749,0.001,0.2755918622016907,73656,1.4973038832977182e-05
4,-0.8571015900000001,6.5,0.92,17627,10100,73816,0.001,0.26316833070346285,73719,9.152129808041667e-06
4,-0.8687434999999999,6.54,0.91,17643,10110,73881,0.001,0.27307470738887785,73791,5.180581956665264e-06
4,-0.8641967000000002,6.53,0.9,17658,10120,73945,0.001,0.28176035625594004,73850,3.921157336403017e-05
4,-0.8703122999999999,6.54,0.91,17673,10130,74009,0.001,0.28179334104061127,73915,2.298744016115961e-05
4,-0.87260943,6.45,0.9,17687,10140,74067,0.001,0.2710612465937932,73977,1.6428826180951244e-05
4,-0.87887057,6.46,0.89,17704,10150,74136,0.001,0.28216030821204185,74046,7.117289896996226e-06
4,-0.8720760900000001,6.49,0.9,17719,10160,74199,0.001,0.2793854091848646,74105,6.845758434792515e-06
4,-0.8821905,6.55,0.9,17736,10170,74271,0.001,0.2881947415215628,74176,6.5324314034244575e-06
4,-0.8772526700000001,6.5,0.9,17751,10180,74332,0.001,0.26017484068870544,74239,6.021357269977064e-06
4,-0.89085251,6.49,0.89,17767,10190,74398,0.001,0.27934842308362323,74305,2.6443267870490672e-05
4,-0.8887845600000002,6.5,0.9,17783,10200,74466,0.001,0.2715821351323809,74371,5.252370101516135e-06
4,-0.88341056,6.45,0.9,17797,10210,74526,0.001,0.2611474756683622,74432,4.417575902542532e-06
4,-0.8887658699999998,6.52,0.92,17814,10220,74597,0.001,0.27743421246608096,74503,1.6878879402308183e-05
4,-0.8863046100000002,6.56,0.93,17831,10230,74665,0.001,0.2793256342411041,74570,2.4785568166407755e-05
4,-0.9049985599999999,6.66,0.94,17847,10240,74733,0.001,0.2761123137814658,74639,6.420490860494153e-06
4,-0.8937674099999999,6.62,0.94,17863,10250,74798,0.001,0.27582615188189913,74703,5.770561658989339e-06
4,-0.9018607399999999,6.65,0.94,17879,10260,74864,0.001,0.26474549372990924,74771,6.02551782928155e-06
4,-0.8967657799999997,6.62,0.94,17895,10270,74933,0.001,0.2800674378871918,74839,5.475281795952469e-06
4,-0.8934325000000001,6.56,0.92,17908,10280,74988,0.001,0.2704610526561737,74894,5.221549404918083e-06
4,-0.8828400200000001,6.53,0.92,17924,10290,75051,0.001,0.28042513132095337,74957,4.502872668256584e-06
4,-0.8728711900000001,6.37,0.89,17936,10300,75103,0.001,0.2679750323295593,75009,5.203335452582299e-06
4,-0.87489306,6.44,0.9,17952,10310,75170,0.001,0.2724795469215938,75075,1.5324686760972588e-05
4,-0.8694567499999999,6.37,0.89,17968,10320,75234,0.001,0.27159744075366427,75144,1.2329688031188977e-05
4,-0.87651,6.35,0.88,17983,10330,75300,0.001,0.2762536747114999,75208,1.3974105253769917e-05
