time/fps,rollout/success_rate,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate
4,0.82,10510,-0.6858883400000001,5.79,75423,18005,0.3368270993232727,75321,0.005000043556922012,0.001
4,0.8,10520,-0.6858064,5.76,75481,18019,0.3354422251383464,75378,0.004937885406737526,0.001
4,0.8,10530,-0.6849044000000001,5.74,75533,18032,0.33627399802207947,75435,0.004705737344920635,0.001
4,0.8,10540,-0.69066742,5.73,75584,18044,0.334683857858181,75482,0.0052164143749645776,0.001
4,0.79,10550,-0.69518039,5.73,75638,18057,0.3535948197046916,75540,0.004231003578752279,0.001
4,0.78,10560,-0.7013438199999998,5.73,75700,18072,0.3470931947231293,75598,0.00552901408324639,0.001
4,0.77,10570,-0.69984504,5.7,75762,18087,0.3438139359156291,75661,0.0041271432225282,0.001
4,0.77,10580,-0.7126698499999997,5.75,75823,18101,0.3382933661341667,75720,0.005499068181961775,0.001
4,0.77,10590,-0.7198574300000001,5.79,75879,18115,0.3292602524161339,75778,0.004874939232000283,0.001
4,0.8,10600,-0.7281233200000001,5.82,75945,18131,0.31497814257939655,75843,0.00570825081584709,0.001
4,0.8,10610,-0.7153885199999999,5.73,75996,18143,0.32889458537101746,75893,0.004948678226875407,0.001
4,0.82,10620,-0.71993859,5.77,76058,18158,0.3413863778114319,75957,0.005012342772845711,0.001
4,0.83,10630,-0.7212603300000001,5.82,76115,18172,0.3370557874441147,76011,0.0052232668735086914,0.001
4,0.85,10640,-0.71839225,5.95,76179,18187,0.3510408401489258,76077,0.004782121096338544,0.001
4,0.86,10650,-0.7194407300000001,5.98,76236,18201,0.3214658002058665,76134,0.00512679573148489,0.001
4,0.86,10660,-0.7098149,5.97,76297,18216,0.35127341747283936,76195,0.004870801046490669,0.001
4,0.85,10670,-0.7007219299999999,5.89,76351,18229,0.3461320251226425,76248,0.0044234516099095345,0.001
4,0.86,10680,-0.70172344,5.89,76412,18243,0.33596821626027423,76309,0.004893301653542689,0.001
4,0.88,10690,-0.7100955999999999,6.0,76479,18260,0.3363131731748581,76376,0.004860897868638858,0.001
4,0.87,10700,-0.7050897,5.96,76541,18275,0.3386407792568207,76439,0.005317559066627707,0.001
4,0.85,10710,-0.7024952600000001,5.91,76587,18286,0.32545817891756695,76489,0.00509425372417484,0.001
4,0.85,10720,-0.6967203000000001,5.88,76646,18300,0.33556683858235675,76543,0.005517100527261694,0.001
4,0.86,10730,-0.6973040200000001,5.9,76705,18314,0.3541308343410492,76603,0.005151510316257675,0.001
4,0.86,10740,-0.7067971700000001,5.89,76768,18329,0.333502396941185,76666,0.004543586268222758,0.001
4,0.88,10750,-0.72394387,6.02,76838,18346,0.35395196080207825,76735,0.004581724892237357,0.001
4,0.87,10760,-0.72545717,5.98,76895,18360,0.3225540518760681,76791,0.00478163305670023,0.001
4,0.88,10770,-0.73387737,6.06,76957,18375,0.34856101870536804,76859,0.00432540915790014,0.001
4,0.85,10780,-0.72198308,5.92,77004,18386,0.34222739934921265,76900,0.005438299461578329,0.001
4,0.85,10790,-0.7210851499999998,5.87,77066,18401,0.32694865266482037,76963,0.004644832923077047,0.001
4,0.83,10800,-0.708073,5.79,77120,18415,0.33151014645894367,77022,0.004208920678744714,0.001
4,0.86,10810,-0.72447071,5.94,77181,18429,0.3477633198102315,77079,0.005055504385381937,0.001
4,0.85,10820,-0.72291521,5.92,77238,18443,0.346024751663208,77140,0.004854298584784071,0.001
4,0.81,10830,-0.7130167099999999,5.77,77282,18454,0.34880390018224716,77184,0.004887074331886002,0.001
4,0.8,10840,-0.7052765899999999,5.75,77343,18468,0.33447638154029846,77241,0.005287253430911473,0.001
4,0.8,10850,-0.68922315,5.7,77408,18484,0.3505260646343231,77307,0.004715497006795236,0.001
4,0.81,10860,-0.69701539,5.75,77470,18499,0.34488632281621295,77372,0.005324788158759475,0.001
4,0.82,10870,-0.7024604399999999,5.77,77534,18514,0.3392721116542816,77432,0.004814447968133858,0.001
4,0.84,10880,-0.70131805,5.79,77583,18526,0.35355043411254883,77481,0.004432168090716004,0.001
4,0.84,10890,-0.70136942,5.79,77645,18541,0.3317626118659973,77544,0.005039655681078632,0.001
4,0.86,10900,-0.7103886000000003,5.86,77706,18556,0.34538569301366806,77604,0.004527833445795945,0.001
4,0.84,10910,-0.7035279399999999,5.76,77757,18568,0.33981676896413165,77659,0.004992281707624595,0.001
4,0.85,10920,-0.7043761700000001,5.78,77816,18582,0.35417507092158,77714,0.004925310766945283,0.001
4,0.9,10930,-0.7101734499999999,5.93,77875,18597,0.3452991545200348,77773,0.004922329525773724,0.001
4,0.92,10940,-0.71409676,5.96,77939,18612,0.34673045575618744,77837,0.0051575310993939635,0.001
4,0.91,10950,-0.71962964,5.93,78001,18627,0.33055973052978516,77899,0.0048248318023979666,0.001
4,0.89,10960,-0.71603762,5.84,78054,18640,0.35128478209177655,77951,0.00467285853145378,0.001
4,0.87,10970,-0.70142361,5.76,78110,18653,0.3542640879750252,78012,0.005691602493503264,0.001
4,0.86,10980,-0.7058977299999999,5.79,78162,18666,0.3620947599411011,78059,0.004913037177175283,0.001
4,0.85,10990,-0.71014154,5.77,78222,18680,0.34391889969507855,78120,0.004724605241790414,0.001
4,0.84,11000,-0.70553633,5.7,78276,18693,0.3356089989344279,78172,0.004386810430636008,0.001
4,0.86,11010,-0.71394862,5.78,78335,18707,0.34284388025601703,78232,0.003917386755347252,0.001
4,0.87,11020,-0.7225299900000002,5.88,78404,18724,0.336483970284462,78302,0.00512809001586654,0.001
4,0.86,11030,-0.72713813,5.9,78465,18739,0.34643590450286865,78363,0.0043131690472364426,0.001
4,0.86,11040,-0.7250227800000001,5.88,78527,18754,0.34657929340998334,78425,0.004873040908326705,0.001
4,0.85,11050,-0.7179342100000002,5.84,78585,18768,0.34587961435317993,78487,0.005243947077542543,0.001
4,0.87,11060,-0.7127352199999997,5.9,78644,18782,0.3487108051776886,78541,0.004818503611854145,0.001
4,0.87,11070,-0.7178707299999999,5.91,78701,18796,0.31331032514572144,78600,0.00522160017862916,0.001
4,0.9,11080,-0.7263822400000001,6.05,78767,18811,0.3324486215909322,78664,0.004827586080258091,0.001
4,0.88,11090,-0.71493497,5.97,78819,18824,0.3341946005821228,78717,0.004447502549737692,0.001
4,0.89,11100,-0.7221996800000001,6.06,78882,18839,0.337112195789814,78781,0.004721950070234016,0.001
4,0.86,11110,-0.71559837,5.95,78930,18851,0.32592419534921646,78828,0.005191474088600704,0.001
4,0.84,11120,-0.7210728000000001,5.87,78991,18865,0.3436545878648758,78888,0.005397375473486525,0.001
4,0.84,11130,-0.7097221899999999,5.8,79045,18878,0.3499212712049484,78943,0.004012473253533244,0.001
4,0.81,11140,-0.70675241,5.73,79100,18892,0.3568255603313446,78996,0.004456161987036467,0.001
4,0.81,11150,-0.7057783400000001,5.67,79152,18904,0.34503404796123505,79049,0.0045944944024086,0.001
4,0.79,11160,-0.69809395,5.58,79202,18916,0.3516021966934204,79104,0.004631010505060355,0.001
4,0.81,11170,-0.69695796,5.64,79265,18932,0.3414073958992958,79163,0.004737316786001126,0.001
4,0.78,11180,-0.6884874600000002,5.56,79323,18945,0.3393869549036026,79220,0.00528389704413712,0.001
4,0.78,11190,-0.69082728,5.6,79379,18959,0.33553000291188556,79281,0.004620769593332495,0.001
4,0.78,11200,-0.6772991700000002,5.54,79436,18973,0.33124954501787823,79335,0.00527306047401258,0.001
4,0.8,11210,-0.68432446,5.65,79495,18987,0.3410627742608388,79397,0.00476956064812839,0.001
4,0.8,11220,-0.6751465900000001,5.62,79553,19001,0.33267536759376526,79455,0.0043134626078729825,0.001
4,0.8,11230,-0.6920639999999999,5.7,79615,19016,0.3515345056851705,79512,0.004436809181546171,0.001
4,0.82,11240,-0.6922231199999999,5.74,79674,19030,0.3373850882053375,79571,0.005096217850223184,0.001
4,0.82,11250,-0.6943258400000001,5.79,79731,19044,0.33862167596817017,79630,0.005251789279282093,0.001
4,0.83,11260,-0.7070420599999998,5.91,79793,19059,0.32472620407740277,79689,0.005132556992716023,0.001
4,0.83,11270,-0.7194095599999999,5.93,79858,19075,0.3291553854942322,79756,0.004918044510607918,0.001
4,0.85,11280,-0.7250082899999998,5.96,79919,19089,0.3359327514966329,79817,0.004575445006291072,0.001
4,0.87,11290,-0.7319887799999998,6.05,79984,19105,0.34468168020248413,79881,0.004553748178295791,0.001
4,0.87,11300,-0.7362821899999998,6.09,80045,19120,0.33863014976183575,79942,0.004890501964837313,0.001
4,0.87,11310,-0.7280237900000001,6.12,80107,19135,0.3437938988208771,80003,0.004742826069039958,0.001
4,0.87,11320,-0.7274427799999998,6.12,80165,19149,0.330384761095047,80062,0.005403926828876138,0.001
4,0.87,11330,-0.71007072,6.07,80222,19162,0.3481046458085378,80121,0.004432599836339553,0.001
4,0.88,11340,-0.7119267499999999,6.1,80284,19177,0.33165428787469864,80182,0.005130247736815363,0.001
4,0.89,11350,-0.71632965,6.18,80349,19193,0.3312973181406657,80245,0.004413358634337783,0.001
4,0.91,11360,-0.7089831099999998,6.14,80407,19207,0.3383698562781016,80305,0.004813777321639161,0.001
4,0.88,11370,-0.69645917,6.01,80459,19220,0.33763888478279114,80356,0.004804024905232447,0.001
4,0.87,11380,-0.6928792699999999,5.98,80517,19234,0.34610049923261005,80415,0.004450193506532482,0.001
4,0.86,11390,-0.68581013,5.88,80572,19247,0.3260182837645213,80468,0.004725607383685808,0.001
4,0.86,11400,-0.68704866,5.86,80631,19261,0.3276291489601135,80530,0.004246764723211527,0.001
4,0.85,11410,-0.6825183000000001,5.73,80680,19273,0.34998318552970886,80577,0.00510998978279531,0.001
4,0.84,11420,-0.6745522999999999,5.67,80732,19286,0.3442416936159134,80634,0.00514205580111593,0.001
4,0.84,11430,-0.68438383,5.7,80792,19300,0.3305053934454918,80690,0.004980112858382719,0.001
4,0.83,11440,-0.6968603799999998,5.73,80857,19316,0.34278404712677,80753,0.005025817721616477,0.001
4,0.83,11450,-0.6973331700000002,5.68,80917,19330,0.32767067352930707,80815,0.004916097004232662,0.001
4,0.81,11460,-0.69413057,5.65,80972,19343,0.32536882162094116,80868,0.005585049511864781,0.001
4,0.83,11470,-0.6962407899999999,5.74,81033,19358,0.34770230452219647,80928,0.004674408864229917,0.001
4,0.84,11480,-0.6934707799999998,5.75,81092,19372,0.3353913525740306,80990,0.004471491983470817,0.001
4,0.85,11490,-0.6955888399999998,5.81,81153,19387,0.34433019161224365,81055,0.004707264481112361,0.001
4,0.86,11500,-0.7051993,5.85,81216,19402,0.34188029170036316,81114,0.00552205244700114,0.001
4,0.89,11510,-0.7180817800000001,6.0,81280,19418,0.3349881370862325,81179,0.004685625433921814,0.001
4,0.91,11520,-0.72587638,6.12,81344,19433,0.35952759981155397,81241,0.0048688785172998905,0.001
4,0.91,11530,-0.7192330800000002,6.06,81398,19446,0.34646493196487427,81295,0.005224689841270447,0.001
4,0.91,11540,-0.7062302199999999,6.0,81457,19461,0.33808042605717975,81355,0.004867880217110117,0.001
4,0.91,11550,-0.69909558,5.98,81515,19475,0.3485005348920822,81414,0.005117384583822319,0.001
4,0.91,11560,-0.7005345600000001,5.95,81567,19487,0.34735748171806335,81466,0.004995688796043396,0.001
4,0.91,11570,-0.70094025,5.96,81629,19502,0.3236813545227051,81531,0.004638168628194502,0.001
4,0.9,11580,-0.7012052700000001,5.93,81685,19516,0.3585066497325897,81582,0.004342913161963224,0.001
4,0.9,11590,-0.7017983999999999,5.93,81746,19530,0.35512183606624603,81645,0.004749689484015107,0.001
4,0.89,11600,-0.7087434300000001,5.96,81812,19546,0.3416932746767998,81710,0.0050422751477786475,0.001
4,0.87,11610,-0.70235637,5.88,81868,19560,0.33458202083905536,81765,0.005423359506364379,0.001
4,0.88,11620,-0.70969016,5.92,81936,19576,0.34917959570884705,81835,0.0041303471953142434,0.001
4,0.88,11630,-0.7187586600000002,6.02,82000,19592,0.3449717660744985,81898,0.004681881206731002,0.001
4,0.87,11640,-0.7250648400000002,6.02,82059,19606,0.34024422367413837,81957,0.004678352203752313,0.001
4,0.86,11650,-0.72757412,5.97,82112,19619,0.34138110280036926,82010,0.004933739846040096,0.001
4,0.87,11660,-0.73317274,6.06,82173,19633,0.324471116065979,82071,0.0047145403223112226,0.001
4,0.86,11670,-0.72491564,5.97,82226,19646,0.337999294201533,82128,0.004756822095563014,0.001
4,0.88,11680,-0.73085588,6.11,82296,19663,0.35132521390914917,82191,0.004460382120062907,0.001
4,0.88,11690,-0.7408467299999998,6.15,82361,19679,0.3471631109714508,82258,0.005075159815273115,0.001
4,0.87,11700,-0.7331969500000001,6.06,82418,19693,0.3572070002555847,82320,0.0050029833024988575,0.001
4,0.88,11710,-0.73796918,6.14,82482,19708,0.3473168984055519,82378,0.004688914998301438,0.001
4,0.86,11720,-0.73104869,6.03,82539,19722,0.3466365784406662,82438,0.004727978226063507,0.001
4,0.84,11730,-0.7176981299999998,5.88,82588,19734,0.3287758231163025,82486,0.0044641043990850445,0.001
4,0.84,11740,-0.7151048499999999,5.88,82647,19748,0.3452397108078003,82544,0.004548048548814323,0.001
4,0.85,11750,-0.7156818300000001,5.96,82708,19763,0.34528848528862,82605,0.004906139709055424,0.001
4,0.85,11760,-0.7114298499999999,5.96,82769,19777,0.34393293410539627,82666,0.004568184434901923,0.001
4,0.86,11770,-0.7234798900000001,6.08,82834,19793,0.3505653813481331,82731,0.004271260491805151,0.001
4,0.86,11780,-0.72171523,6.03,82899,19809,0.34896378964185715,82796,0.004891836283994573,0.001
4,0.87,11790,-0.7135011299999999,6.02,82963,19824,0.3335922285914421,82862,0.004357720725238323,0.001
4,0.87,11800,-0.7054605900000002,6.03,83021,19838,0.33172136545181274,82919,0.005291226552799344,0.001
4,0.87,11810,-0.70095506,5.98,83080,19852,0.34712276856104535,82982,0.004723653942346573,0.001
4,0.87,11820,-0.7058742999999998,6.01,83140,19867,0.34902164340019226,83036,0.0047888193013412616,0.001
4,0.88,11830,-0.7105346800000001,6.1,83198,19881,0.33391445130109787,83100,0.004942688101436943,0.001
4,0.9,11840,-0.71726113,6.18,83265,19897,0.3418762609362602,83162,0.004600615140848926,0.001
4,0.89,11850,-0.7118056099999999,6.13,83321,19911,0.34897416830062866,83219,0.004352096268641097,0.001
4,0.88,11860,-0.7176043899999999,6.1,83379,19925,0.3338392972946167,83281,0.005169759194056193,0.001
4,0.89,11870,-0.7225555499999998,6.15,83449,19942,0.3374367157618205,83347,0.004800961618976933,0.001
4,0.83,11880,-0.7091416299999999,5.88,83487,19951,0.3568492829799652,83386,0.004905877634882927,0.001
4,0.82,11890,-0.7133677999999999,5.87,83550,19966,0.3479669988155365,83446,0.004556584737396666,0.001
4,0.82,11900,-0.7130566399999999,5.83,83604,19979,0.3675050735473633,83503,0.004804562544450164,0.001
4,0.82,11910,-0.7058764299999999,5.83,83663,19993,0.34975964824358624,83561,0.004862167173996568,0.001
4,0.82,11920,-0.69821255,5.8,83720,20007,0.342682421207428,83622,0.004678002558648586,0.001
4,0.82,11930,-0.70893454,5.77,83775,20020,0.32546401023864746,83672,0.005000836681574583,0.001
4,0.8,11940,-0.6943124999999999,5.65,83830,20034,0.339337095618248,83729,0.005162996530998498,0.001
4,0.82,11950,-0.70555854,5.76,83897,20050,0.3384106159210205,83794,0.005349841124067704,0.001
4,0.83,11960,-0.7083396300000001,5.8,83959,20065,0.33779749274253845,83861,0.004954647671963487,0.001
4,0.82,11970,-0.70486933,5.76,84025,20081,0.3535298903783162,83922,0.0048842356540262696,0.001
4,0.86,11980,-0.70895049,5.96,84083,20095,0.3457174524664879,83985,0.004955056123435497,0.001
4,0.85,11990,-0.6905593499999999,5.84,84134,20107,0.3683691844344139,84036,0.004879089737577098,0.001
4,0.83,12000,-0.68903407,5.77,84181,20118,0.3497373163700104,84083,0.005576396826654673,0.001
4,0.82,12010,-0.6998935499999999,5.75,84238,20132,0.3420430024464925,84134,0.0048633151066799956,0.001
4,0.82,12020,-0.6988968499999999,5.76,84296,20146,0.3485288619995117,84195,0.004629176226444542,0.001
4,0.84,12030,-0.69936477,5.86,84361,20162,0.34083324670791626,84259,0.004999831984085696,0.001
4,0.83,12040,-0.6993430199999999,5.79,84409,20173,0.354981670777003,84311,0.004169552703388035,0.001
4,0.82,12050,-0.6881050000000001,5.69,84466,20187,0.3458799123764038,84363,0.003941826871596277,0.001
4,0.78,12060,-0.6675135999999999,5.45,84504,20196,0.34495997428894043,84406,0.005290385335683823,0.001
4,0.77,12070,-0.6596201399999999,5.33,84558,20209,0.32369565963745117,84456,0.005116143263876438,0.001
4,0.79,12080,-0.6726798400000001,5.45,84628,20226,0.362949937582016,84525,0.004523985320702195,0.001
4,0.81,12090,-0.6906279,5.59,84693,20242,0.33116233348846436,84591,0.0050428077423324185,0.001
4,0.85,12100,-0.6946601600000001,5.72,84753,20256,0.34926651418209076,84650,0.004781055663313184,0.001
4,0.85,12110,-0.69957475,5.74,84812,20271,0.3549938400586446,84709,0.005076994653791189,0.001
4,0.84,12120,-0.70232477,5.72,84868,20284,0.3491726219654083,84764,0.005218550895473787,0.001
4,0.83,12130,-0.7035295399999998,5.72,84933,20300,0.35139405727386475,84829,0.005084221872190635,0.001
4,0.84,12140,-0.70695627,5.8,84989,20313,0.34555694460868835,84887,0.004822718910872936,0.001
4,0.85,12150,-0.7175736800000001,5.87,85053,20329,0.3760456045468648,84951,0.00513658399826714,0.001
4,0.9,12160,-0.7385712299999999,6.16,85120,20345,0.3576953013737996,85017,0.004747802990355662,0.001
4,0.9,12170,-0.7323102699999998,6.14,85172,20357,0.3569986621538798,85074,0.004664959696431954,0.001
4,0.88,12180,-0.72420383,6.05,85233,20372,0.3539889057477315,85132,0.00469596575324734,0.001
4,0.87,12190,-0.71010988,5.98,85291,20386,0.3549228509267171,85193,0.005698679547224726,0.001
4,0.85,12200,-0.7125512999999999,5.97,85350,20400,0.3476491644978523,85248,0.004964398153658424,0.001
4,0.85,12210,-0.7046209299999999,5.95,85407,20414,0.3681298941373825,85304,0.0048041144119841716,0.001
4,0.87,12220,-0.69882248,5.97,85465,20428,0.34424421191215515,85363,0.005031385866459459,0.001
4,0.85,12230,-0.6826707500000001,5.8,85513,20440,0.3777526021003723,85415,0.005669324193149805,0.001
4,0.85,12240,-0.6746129999999998,5.74,85563,20452,0.3626106083393097,85461,0.004691695173581441,0.001
4,0.83,12250,-0.6717378599999999,5.68,85621,20466,0.357830673456192,85519,0.004989939276129007,0.001
4,0.83,12260,-0.67586637,5.68,85688,20482,0.3435508112112681,85586,0.005092323641292751,0.001
4,0.85,12270,-0.6883207800000001,5.83,85755,20498,0.3695250650246938,85653,0.00463391185205962,0.001
4,0.87,12280,-0.6988107600000001,5.88,85821,20514,0.35780378182729083,85719,0.00459153694100678,0.001
4,0.87,12290,-0.7078885600000001,5.94,85885,20529,0.34987080097198486,85782,0.004988948255777359,0.001
4,0.88,12300,-0.7006375699999999,5.96,85946,20544,0.365143857896328,85842,0.0049117005546577275,0.001
4,0.89,12310,-0.7005525200000001,6.04,86011,20560,0.3584773302078247,85909,0.0053382049780339004,0.001
4,0.87,12320,-0.6912939800000001,5.93,86058,20571,0.35648613174756366,85960,0.00469632213935256,0.001
4,0.87,12330,-0.7005292700000001,5.99,86112,20584,0.34980533719062806,86010,0.004753200233810478,0.001
4,0.88,12340,-0.70805734,6.09,86172,20599,0.3392969220876694,86070,0.004863579491419452,0.001
4,0.88,12350,-0.7022148500000001,6.06,86227,20612,0.3635827898979187,86124,0.004701425437815487,0.001
4,0.86,12360,-0.6921199,5.94,86282,20625,0.35578784346580505,86179,0.004219874972477555,0.001
4,0.85,12370,-0.6951854300000001,5.93,86348,20641,0.3612569123506546,86246,0.005133407722626414,0.001
4,0.84,12380,-0.69354242,6.0,86421,20659,0.3655572136243184,86320,0.005203720415011048,0.001
4,0.83,12390,-0.6907032,5.95,86480,20673,0.3551793619990349,86378,0.0046766860177740455,0.001
4,0.82,12400,-0.69480912,5.92,86538,20687,0.37305548042058945,86435,0.004147179812813799,0.001
4,0.82,12410,-0.7113755999999999,5.95,86606,20703,0.3246653079986572,86502,0.0049775515549949235,0.001
4,0.83,12420,-0.73183355,6.09,86667,20718,0.3358640670776367,86564,0.005002034595236182,0.001
4,0.83,12430,-0.72196664,6.04,86716,20730,0.3576125428080559,86614,0.005081623992217439,0.001
4,0.83,12440,-0.7279999699999999,6.07,86779,20745,0.3531598076224327,86678,0.004358627068411026,0.001
4,0.83,12450,-0.73367884,6.09,86836,20759,0.35064002871513367,86738,0.004629654615807037,0.001
4,0.83,12460,-0.7328623800000001,6.08,86890,20772,0.3679715692996979,86789,0.004599029081873596,0.001
4,0.82,12470,-0.7351913600000001,6.03,86951,20787,0.3467508852481842,86847,0.0047595273437244555,0.001
4,0.79,12480,-0.71753067,5.76,86997,20798,0.3498203655083974,86894,0.004803579727498193,0.001
4,0.81,12490,-0.7243375400000001,5.82,87062,20813,0.3512340287367503,86959,0.004940278750533859,0.001
4,0.81,12500,-0.72519411,5.79,87117,20827,0.36461832125981647,87019,0.005425713823309967,0.001
4,0.79,12510,-0.7080112999999999,5.62,87168,20839,0.35421284039815265,87065,0.0052388800707246575,0.001
4,0.79,12520,-0.6985725500000001,5.58,87225,20853,0.3500412503878276,87124,0.005290890422960122,0.001
4,0.8,12530,-0.7058627299999999,5.65,87281,20866,0.3667975068092346,87177,0.004370422917418182,0.001
4,0.8,12540,-0.7076047599999999,5.65,87344,20882,0.35356057435274124,87246,0.004839878267375752,0.001
4,0.79,12550,-0.7051383399999999,5.64,87400,20895,0.3689323738217354,87297,0.005346929770894349,0.001
4,0.81,12560,-0.70566437,5.73,87463,20910,0.3535767098267873,87362,0.005147450137883425,0.001
4,0.81,12570,-0.7034825100000001,5.72,87523,20925,0.3587423364321391,87421,0.005480210762470961,0.001
4,0.83,12580,-0.71714541,5.88,87585,20940,0.36200515429178876,87481,0.00517086631485394,0.001
4,0.79,12590,-0.7048615400000001,5.7,87632,20951,0.36922234296798706,87530,0.00573396123945713,0.001
4,0.8,12600,-0.7121261299999998,5.77,87694,20966,0.352628730237484,87596,0.005189538293052465,0.001
4,0.81,12610,-0.7017013500000001,5.75,87743,20978,0.36480679114659625,87642,0.005076612439006567,0.001
4,0.81,12620,-0.6983529100000001,5.72,87797,20991,0.33545422554016113,87694,0.005046573001891375,0.001
4,0.82,12630,-0.7030532799999999,5.77,87858,21006,0.3558013364672661,87760,0.004573108162730932,0.001
4,0.82,12640,-0.6986341400000002,5.73,87917,21020,0.35856951276461285,87819,0.004993693553842604,0.001
4,0.84,12650,-0.7038706199999999,5.78,87978,21035,0.35625629623730976,87874,0.004658415797166526,0.001
4,0.83,12660,-0.70740843,5.73,88036,21049,0.36263809601465863,87933,0.005233835661783814,0.001
4,0.82,12670,-0.69477374,5.64,88087,21061,0.3597637414932251,87985,0.004717122204601765,0.001
4,0.84,12680,-0.69399348,5.67,88152,21077,0.34190324942270917,88051,0.00520961304816107,0.001
4,0.87,12690,-0.69904832,5.78,88210,21090,0.3557885487874349,88108,0.004466572039139767,0.001
4,0.86,12700,-0.6855376299999999,5.7,88264,21103,0.35645978649457294,88160,0.0046835712079579634,0.001
4,0.85,12710,-0.69260058,5.72,88315,21116,0.3521215319633484,88214,0.004839092725887895,0.001
4,0.86,12720,-0.6940108399999998,5.75,88372,21130,0.3576134741306305,88268,0.005086420181517799,0.001
4,0.85,12730,-0.6882570800000001,5.66,88424,21142,0.3857693672180176,88321,0.004914077464491129,0.001
4,0.86,12740,-0.69093975,5.71,88488,21158,0.3510479748249054,88386,0.004789858694291777,0.001
4,0.85,12750,-0.67984951,5.63,88541,21170,0.3597335120042165,88439,0.0046870951385547715,0.001
4,0.84,12760,-0.6786557899999999,5.63,88599,21184,0.3571423888206482,88501,0.0055420491844415665,0.001
4,0.85,12770,-0.6759542900000001,5.65,88652,21197,0.3635026067495346,88549,0.005439499579370022,0.001
4,0.84,12780,-0.6790344500000002,5.6,88712,21212,0.3513959248860677,88610,0.004667010623961687,0.001
4,0.83,12790,-0.68248434,5.59,88769,21225,0.3683335781097412,88666,0.004132717614993453,0.001
4,0.84,12800,-0.6965402900000001,5.69,88833,21241,0.3355967402458191,88729,0.0062157167121768,0.001
4,0.86,12810,-0.7074376099999999,5.81,88896,21256,0.35711448391278583,88793,0.005439886956342629,0.001
4,0.86,12820,-0.72319429,5.89,88961,21272,0.3626718521118164,88859,0.004883737536147237,0.001
4,0.85,12830,-0.72692261,5.89,89013,21284,0.3615286946296692,88910,0.005309486894735268,0.001
4,0.85,12840,-0.72800506,5.95,89083,21301,0.3786356896162033,88981,0.005204380257055163,0.001
4,0.87,12850,-0.7419072799999998,6.09,89150,21317,0.36199890822172165,89048,0.00547391375792878,0.001
4,0.87,12860,-0.74213346,6.1,89209,21332,0.3568449690937996,89107,0.005438771506305784,0.001
4,0.84,12870,-0.7363810199999999,5.98,89250,21342,0.345962514479955,89152,0.005050668415303032,0.001
4,0.82,12880,-0.7219522999999998,5.89,89301,21354,0.3593490521113078,89199,0.005258412177984913,0.001
4,0.8,12890,-0.7106528100000001,5.81,89350,21366,0.35285353660583496,89247,0.0057029942981898785,0.001
4,0.78,12900,-0.69544795,5.69,89402,21378,0.3545496165752411,89299,0.004337575752288103,0.001
4,0.79,12910,-0.6936807399999999,5.71,89467,21394,0.348282553255558,89364,0.005220592021942139,0.001
4,0.78,12920,-0.6845216399999999,5.66,89527,21408,0.34961796800295514,89422,0.005575005741169055,0.001
4,0.79,12930,-0.6897620900000001,5.72,89585,21422,0.36961375176906586,89483,0.005463178968057036,0.001
4,0.77,12940,-0.67966364,5.56,89639,21435,0.3744047284126282,89536,0.004040504572913051,0.001
4,0.76,12950,-0.6821153500000002,5.53,89703,21451,0.3491293638944626,89605,0.005142089445143938,0.001
4,0.77,12960,-0.6838501600000001,5.55,89764,21465,0.33709155519803363,89663,0.005109316336789301,0.001
4,0.8,12970,-0.68808946,5.66,89816,21478,0.35109996795654297,89718,0.00565883129214247,0.001
4,0.82,12980,-0.6946629799999999,5.75,89876,21492,0.34640413522720337,89774,0.004914342558809689,0.001
4,0.85,12990,-0.6968248100000001,5.83,89933,21506,0.3456743558247884,89835,0.0049699660545835895,0.001
4,0.88,13000,-0.7115923199999998,5.95,89997,21522,0.36440953612327576,89894,0.004946015387152632,0.001
4,0.87,13010,-0.7062390599999998,5.9,90057,21536,0.3582841952641805,89956,0.00483814471711715,0.001
4,0.89,13020,-0.70245818,5.94,90121,21552,0.3520689606666565,90020,0.005445531181370218,0.001
4,0.88,13030,-0.6999600200000002,5.91,90176,21565,0.40128862857818604,90073,0.005421414505690336,0.001
4,0.88,13040,-0.70242268,5.92,90231,21578,0.3558932344118754,90133,0.005028879890839259,0.001
4,0.88,13050,-0.68538395,5.85,90288,21592,0.35507483780384064,90186,0.0048424461191254,0.001
4,0.89,13060,-0.6835033899999999,5.9,90354,21608,0.3331885039806366,90252,0.0047347509146978455,0.001
4,0.9,13070,-0.6826545800000001,5.92,90408,21621,0.3621685604254405,90307,0.005044226301833987,0.001
4,0.89,13080,-0.6903999500000001,5.89,90465,21635,0.3617688715457916,90362,0.004846158903092146,0.001
4,0.87,13090,-0.7009176599999999,5.86,90519,21648,0.36361458897590637,90421,0.0052335436921566725,0.001
4,0.85,13100,-0.69891244,5.8,90577,21662,0.34908949335416156,90475,0.0049769314272063115,0.001
4,0.84,13110,-0.6980999799999998,5.79,90636,21676,0.37688741087913513,90538,0.005762778222560883,0.001
4,0.82,13120,-0.69867924,5.72,90693,21690,0.366285761197408,90589,0.005289408644395215,0.001
4,0.83,13130,-0.6977903500000002,5.73,90749,21703,0.3574450761079788,90646,0.0053199005446263724,0.001
