#{"t_start": 1704200113.953401, "env_id": "Ur3-Collision-Free-Reach-v0"}
r,l,t
-0.534029,2,2644.01815
-0.952091,12,2646.835003
-1.096567,14,2650.168898
-1.441172,28,2656.555119
-0.641698,7,2658.369601
-0.972316,8,2660.286327
-0.929296,7,2661.969485
-4.001904,100,2685.355281
-0.896634,8,2687.806226
-0.879313,9,2689.956566
-0.722467,9,2692.122582
-0.836046,8,2694.03948
-0.537567,2,2694.556129
-4.284881,100,2717.908348
-1.857361,53,2730.85954
-0.606472,6,2732.609675
-2.074266,59,2746.411035
-1.15511,15,2750.261389
-4.269024,100,2773.679945
-0.985057,9,2776.413807
-0.506018,2,2776.930593
-0.622821,8,2778.814312
-0.768688,10,2781.197783
-0.465422,2,2781.73135
-1.101437,13,2784.779639
