#{"t_start": 1704346777.0346754, "env_id": "Ur3-Collision-Free-Reach-v0"}
r,l,t
-1.420639,24,2544.58796
-0.58185,7,2546.33807
-1.274562,20,2551.338462
-0.92841,12,2554.338974
-0.490298,2,2554.837644
-1.022561,8,2556.839359
-0.875226,9,2559.089962
-0.441254,2,2559.589359
-0.480235,2,2560.089679
-1.02778,13,2563.339718
-0.410879,2,2563.840131
-1.20967,11,2566.589724
-0.477013,2,2567.090496
-0.555034,2,2567.590329
-0.872086,7,2569.340158
-0.530646,2,2569.840575
-0.850473,10,2572.323845
-0.70925,6,2573.823903
-0.568445,2,2574.3238
-0.418364,2,2574.824047
-1.105423,19,2579.508242
-1.032063,12,2582.508623
-1.39705,19,2587.25913
-1.122611,9,2589.507964
-0.869621,7,2591.260749
-0.497331,2,2591.759922
-1.128701,18,2596.259936
-0.794842,6,2597.760949
-0.351452,2,2598.261455
-0.678744,9,2600.510594
-0.374442,2,2601.011372
-0.943279,9,2603.260341
-1.378602,23,2609.011294
-0.399284,2,2609.509655
-0.492476,2,2609.994607
-0.740091,8,2611.994697
-1.114107,18,2616.495466
-0.615658,6,2617.995379
-0.721952,9,2620.245693
-0.518754,2,2620.746436
-0.923503,7,2622.495933
-0.854395,10,2624.99585
-0.805313,8,2626.997091
-0.945991,7,2628.747184
-0.352494,2,2629.246876
-0.404346,2,2629.748111
-0.464936,2,2630.2477
-0.71634,7,2631.997842
-0.784912,6,2633.481036
-0.786848,9,2635.714394
-0.759918,7,2637.462634
-0.397739,2,2637.948838
-0.880107,11,2640.681123
-0.847677,12,2643.664957
-0.849433,7,2645.414923
-0.860682,9,2647.665448
-0.36897,2,2648.165257
-0.770933,9,2650.415642
-0.934632,8,2652.415649
-1.349584,35,2661.165395
-0.702932,10,2663.66695
-0.827228,6,2665.167055
-1.108633,8,2667.167183
-0.973107,8,2669.167608
-0.585763,6,2670.667389
-1.036538,10,2673.168009
-0.891891,8,2675.167877
-0.40413,2,2675.667914
-0.625073,8,2677.667758
-0.914403,9,2679.918614
-1.235522,13,2683.168689
-0.72594,7,2684.919105
-1.067256,12,2687.919301
-0.474319,2,2688.419465
-0.776774,10,2690.919696
-0.442521,2,2691.419815
-1.10475,12,2694.419878
-0.815801,7,2696.119785
-0.773984,13,2699.37018
-0.506133,2,2699.870282
-0.416232,2,2700.37033
-0.621486,6,2701.87036
-0.34481,2,2702.37052
-0.991287,8,2704.371043
-0.500931,2,2704.871119
-0.5249,6,2706.371327
-0.967617,9,2708.62151
-0.920445,12,2711.621898
-1.090794,11,2714.372151
-0.508204,5,2715.622279
-0.425149,2,2716.123389
-1.011376,7,2717.87348
-0.587564,8,2719.872727
-0.843215,11,2722.622854
-0.885134,7,2724.373533
-0.973381,10,2726.873601
-0.533817,2,2727.373525
-0.484447,6,2728.872614
-0.826517,6,2730.374
-0.47803,2,2730.874047
-0.925561,7,2732.623863
-0.706449,6,2734.124219
-0.98878,7,2735.874386
-0.882268,12,2738.874542
-0.481273,2,2739.375724
-0.314526,2,2739.874783
-0.778123,9,2742.12513
-0.442232,2,2742.62506
-0.787236,12,2745.625512
-0.634109,7,2747.375371
-1.150342,12,2750.374921
-0.54141,2,2750.87461
-1.196434,16,2754.876015
-0.791298,7,2756.626472
-0.712205,6,2758.126893
-0.498642,2,2758.626899
-0.590652,9,2760.878098
-0.608955,6,2762.377114
-1.000112,10,2764.877409
-0.494522,2,2765.377158
-0.967406,7,2767.12747
-0.694229,6,2768.627886
-0.551774,2,2769.127674
-1.181184,15,2772.761345
-0.479286,2,2773.262036
-0.806642,11,2776.011697
-0.569274,2,2776.51175
-0.717155,7,2778.245377
-0.500686,2,2778.746787
-0.514307,2,2779.247244
-0.986739,13,2782.496174
-0.807548,11,2785.2457
-0.905621,17,2789.495904
-0.9168,7,2791.246777
-0.847982,9,2793.497353
-0.612364,5,2794.747159
-0.878196,7,2796.497221
-0.588765,7,2798.247512
-0.726653,6,2799.747535
-0.425525,2,2800.247641
-0.820408,7,2801.997663
