time/episodes,train/actor_loss,rollout/ep_len_mean,time/fps,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/total_timesteps,rollout/success_rate
8000,0.20767580531537533,10.2,4,23353,0.001,-0.73013449,97798,6.3001593844091985e-06,97901,0.99
8010,0.20219768158027104,10.25,4,23374,0.001,-0.73669902,97886,2.6431013598734614e-05,97989,0.99
8020,0.20706234375635782,10.37,4,23397,0.001,-0.7538562700000001,97979,1.0143246577677524e-05,98086,0.99
8030,0.20532548675934473,10.33,4,23420,0.001,-0.7480955300000001,98077,1.0109318585212653e-05,98184,0.99
8040,0.20474617034196854,10.3,4,23444,0.001,-0.7416027799999999,98177,5.201265139476163e-06,98281,0.99
8050,0.208507205758776,10.33,4,23465,0.001,-0.74562978,98267,1.1158764729251353e-05,98372,0.99
8060,0.220558728490557,10.27,4,23486,0.001,-0.7346493899999998,98352,6.6600262666075394e-06,98457,0.99
8070,0.20680630827943483,10.43,4,23512,0.001,-0.7591702999999999,98457,4.960217457513257e-06,98565,0.99
8080,0.20853397995233536,10.4,4,23535,0.001,-0.7547216100000002,98560,6.473738721979316e-06,98663,0.99
8090,0.19826059167583784,10.31,4,23556,0.001,-0.7376907800000001,98647,8.030755338950257e-06,98751,0.99
8100,0.20477730656663576,9.43,4,23578,0.001,-0.72739789,98742,1.1173581052995965e-05,98844,1.0
8110,0.20954492837190627,9.49,4,23601,0.001,-0.7364342,98832,2.2047709398975714e-05,98938,1.0
8120,0.20546547509729862,9.42,4,23622,0.001,-0.7237537699999999,98920,4.661807764705372e-06,99028,1.0
8130,0.20544984191656113,9.4,4,23645,0.001,-0.71826318,99018,5.3810398380197254e-05,99124,1.0
8140,0.20169746544626024,9.3,4,23666,0.001,-0.7053619799999999,99104,5.6921652331867435e-06,99211,1.0
8150,0.20678190141916275,9.34,4,23689,0.001,-0.71456496,99201,1.2961700349478633e-05,99306,1.0
8160,0.20966487936675549,9.45,4,23712,0.001,-0.7305903500000003,99297,1.3789163972433016e-05,99402,1.0
8170,0.2062478605657816,9.23,4,23732,0.001,-0.6970292600000001,99384,5.1055876326699945e-06,99488,1.0
8180,0.2022491047779719,9.22,4,23756,0.001,-0.6944006100000002,99479,6.635773135915062e-06,99585,1.0
8190,0.2040335327386856,9.24,4,23777,0.001,-0.6979466699999999,99572,9.825811775954208e-06,99675,1.0
8200,0.21406810134649276,9.29,4,23800,0.001,-0.71034609,99665,5.688212286258931e-06,99773,1.0
8210,0.2024452742189169,10.27,4,23846,0.001,-0.7295203100000001,99858,6.63093126718195e-06,99965,0.99
8220,0.20399560928344726,10.32,4,23868,0.001,-0.74277833,99956,5.635069692289108e-06,100060,0.99
8230,0.19668354519775935,10.26,4,23890,0.001,-0.7375014700000001,100042,6.922074135218281e-06,100150,0.99
8240,0.20373720427354178,10.35,4,23913,0.001,-0.7492676800000001,100140,3.0164179810930767e-05,100246,0.99
8250,0.20471976561979813,10.35,4,23935,0.001,-0.7501517799999999,100237,1.2783960218340242e-05,100341,0.99
8260,0.21266193129122257,10.37,4,23959,0.001,-0.7462540899999999,100335,9.821518688113429e-06,100439,0.99
8270,0.20567479323257098,10.44,4,23981,0.001,-0.75832118,100429,1.0864130196998964e-05,100532,0.99
8280,0.21110599594456808,10.38,4,24003,0.001,-0.7475064500000002,100519,4.336565130610584e-06,100623,0.99
8290,0.20954908927281699,10.41,4,24025,0.001,-0.7510977500000001,100612,1.2628576668147514e-05,100716,0.99
8300,0.2099773817592197,10.39,4,24048,0.001,-0.74832863,100709,8.259512216884306e-06,100812,0.99
8310,0.20720591396093369,9.53,4,24074,0.001,-0.7502739199999998,100811,1.5794181119114608e-05,100918,1.0
8320,0.21791426175170475,9.54,4,24097,0.001,-0.7459104699999999,100909,2.0124937893544687e-05,101014,1.0
8330,0.2055301530794664,9.64,4,24120,0.001,-0.7609516199999998,101006,5.913849215424059e-06,101114,1.0
8340,0.206149238077077,9.64,4,24143,0.001,-0.76244762,101103,2.698697732160905e-05,101210,1.0
8350,0.21331108237306276,9.63,4,24166,0.001,-0.7586231999999998,101201,7.921071528471657e-06,101304,1.0
8360,0.2097575987378756,9.69,4,24191,0.001,-0.7764773100000002,101302,4.474465470138966e-06,101408,1.0
8370,0.2156787770135062,9.63,4,24212,0.001,-0.76865032,101390,7.072430500037237e-06,101495,1.0
8380,0.20859914124011994,9.64,4,24234,0.001,-0.7728910499999999,101484,3.887322691298323e-06,101587,1.0
8390,0.2070700419800622,9.59,4,24255,0.001,-0.7654776000000001,101569,4.599114260729818e-06,101675,1.0
8400,0.21497000753879547,9.6,4,24278,0.001,-0.7644967600000001,101665,6.87206288189786e-06,101772,1.0
8410,0.2140507623553276,9.42,4,24299,0.001,-0.7332584100000001,101753,6.0413380822410545e-06,101860,1.0
8420,0.21319702863693238,9.42,4,24322,0.001,-0.7373393800000001,101848,8.853393455865444e-06,101956,1.0
8430,0.20984169840812683,9.33,4,24344,0.001,-0.7218107500000001,101943,6.108017259975895e-06,102047,1.0
8440,0.20373437234333583,9.33,4,24367,0.001,-0.7230254100000001,102036,4.6020320821428736e-06,102143,1.0
8450,0.21491923928260803,9.29,4,24389,0.001,-0.7152561300000001,102128,1.1537999203678087e-05,102233,1.0
8460,0.20824531093239784,9.14,4,24410,0.001,-0.69385689,102218,8.217309755309543e-06,102322,1.0
8470,0.20862737856805325,9.2,4,24432,0.001,-0.69973891,102308,6.067110263074937e-06,102415,1.0
8480,0.20646066591143608,9.27,4,24455,0.001,-0.7094509300000001,102406,9.647046397276426e-06,102514,1.0
8490,0.20640411972999573,9.22,4,24475,0.001,-0.7015626099999999,102493,8.65045076352544e-06,102597,1.0
8500,0.20247730426490307,9.27,4,24499,0.001,-0.7087919400000001,102591,7.1455848456025706e-06,102699,1.0
8510,0.20573302561586554,9.35,4,24522,0.001,-0.7227925900000001,102688,4.0845072817319306e-06,102795,1.0
8520,0.21401014261775547,9.39,4,24546,0.001,-0.7269768200000002,102788,1.070515524285535e-05,102895,1.0
8530,0.210542854335573,9.41,4,24568,0.001,-0.72953789,102880,6.764771114831092e-06,102988,1.0
8540,0.20485722770293555,9.35,4,24589,0.001,-0.7225420800000001,102976,1.7729847665274672e-05,103078,1.0
8550,0.2061743221499703,9.36,4,24611,0.001,-0.7272616000000001,103064,5.793073238568137e-06,103169,1.0
8560,0.2272349987179041,9.44,4,24634,0.001,-0.73588886,103158,2.4219303668360226e-05,103266,1.0
8570,0.20337304721275964,9.37,4,24655,0.001,-0.7289669599999999,103247,7.859999262412506e-06,103352,1.0
8580,0.21622668951749802,9.28,4,24676,0.001,-0.7167116,103336,1.3327178021427243e-05,103442,1.0
8590,0.21855100989341736,9.42,4,24699,0.001,-0.7432232900000001,103431,5.447767372450991e-06,103539,1.0
8600,0.21001381129026414,9.26,4,24720,0.001,-0.7209690499999999,103518,8.470753982692258e-06,103625,1.0
8610,0.2056722960301808,9.12,4,24739,0.001,-0.7003529500000001,103600,7.967180960934326e-06,103707,1.0
8620,0.21314391307532787,9.03,4,24761,0.001,-0.6891442500000001,103695,5.537178509484875e-06,103798,1.0
8630,0.20895114541053772,8.95,4,24781,0.001,-0.67692058,103778,6.050363992926577e-06,103883,1.0
8640,0.20780641287565232,9.0,4,24804,0.001,-0.68004543,103873,1.2878067764177104e-05,103978,1.0
8650,0.19639649614691734,9.08,4,24828,0.001,-0.69026995,103973,5.145625758965859e-06,104077,1.0
8660,0.2039036713540554,9.02,4,24849,0.001,-0.6823851899999999,104060,6.088020938932459e-06,104168,1.0
8670,0.21076921847733585,9.09,4,24871,0.001,-0.6914987499999998,104155,6.414914113603035e-06,104261,1.0
8680,0.21154570579528809,9.12,4,24894,0.001,-0.6960230399999999,104252,1.0566255411958991e-05,104354,1.0
8690,0.21557350754737853,9.18,4,24918,0.001,-0.7025699800000001,104349,1.0862071667361306e-05,104457,1.0
8700,0.21285452445348105,9.24,4,24940,0.001,-0.7115587600000001,104445,5.231346354624596e-06,104549,1.0
8710,0.20438949391245842,10.34,4,24986,0.001,-0.75296728,104637,9.35163154736074e-06,104741,0.99
8720,0.2095827596882979,10.4,4,25009,0.001,-0.7599310999999999,104733,5.069763517440151e-06,104838,0.99
8730,0.20645009353756905,10.41,4,25030,0.001,-0.75904603,104819,1.0199120168863374e-05,104924,0.99
8740,0.19761257618665695,10.35,4,25051,0.001,-0.7513426000000003,104907,9.578139421743495e-06,105013,0.99
8750,0.2107205011627891,10.23,4,25071,0.001,-0.73471159,104992,8.087368727997687e-06,105100,0.99
8760,0.21124275028705597,10.16,4,25091,0.001,-0.7228163300000001,105080,7.658603458872272e-06,105184,0.99
8770,0.20407070385085213,10.18,4,25114,0.001,-0.7237162400000001,105172,4.571151849732915e-06,105279,0.99
8780,0.19866362661123277,10.15,4,25136,0.001,-0.71697226,105263,9.01318339856516e-06,105369,0.99
8790,0.2165431763444628,10.02,4,25157,0.001,-0.69587681,105352,1.3910687877276879e-05,105459,0.99
8800,0.21647842228412628,10.02,4,25179,0.001,-0.6891809000000002,105448,1.6610995142120653e-05,105551,0.99
8810,0.21307212561368943,9.09,4,25203,0.001,-0.6736393899999998,105546,2.058144571037701e-05,105650,1.0
8820,0.2034504897892475,9.02,4,25224,0.001,-0.6651083799999999,105636,5.33862456109091e-06,105740,1.0
8830,0.21686258912086487,9.15,4,25248,0.001,-0.6862389799999998,105735,1.3691546087102324e-05,105839,1.0
8840,0.20384507874647775,9.16,4,25269,0.001,-0.6886687599999998,105826,6.97875818408041e-06,105929,1.0
8850,0.20810225064104254,9.27,4,25292,0.001,-0.69752742,105924,1.9511370489701882e-05,106027,1.0
8860,0.19661051034927368,9.3,4,25313,0.001,-0.7078241900000001,106010,9.024026041970501e-06,106114,1.0
8870,0.2137818866305881,9.2,4,25333,0.001,-0.6913969900000001,106096,6.536773677604894e-06,106199,1.0
8880,0.21255283388826582,9.2,4,25355,0.001,-0.69086306,106184,2.5770752270343815e-05,106289,1.0
8890,0.2025179217259089,9.22,4,25377,0.001,-0.6912974700000001,106278,5.257003673856768e-06,106381,1.0
8900,0.21548043688138327,9.26,4,25400,0.001,-0.7032815299999998,106373,5.877730523530368e-06,106477,1.0
8910,0.1961139738559723,9.21,4,25422,0.001,-0.69821233,106465,5.304189678347691e-06,106571,1.0
8920,0.20930856892040797,9.16,4,25443,0.001,-0.6882633500000002,106550,7.971497000523544e-06,106656,1.0
8930,0.20716681224959238,8.96,4,25461,0.001,-0.65886628,106633,5.931487326701504e-06,106735,1.0
8940,0.20825089365243912,8.98,4,25483,0.001,-0.6616561900000001,106723,8.970033695732127e-06,106827,1.0
8950,0.20710556209087372,9.0,4,25507,0.001,-0.6641852499999998,106821,7.0852906143651735e-06,106927,1.0
8960,0.19373805373907088,9.04,4,25529,0.001,-0.66323299,106913,2.321434330951888e-05,107018,1.0
8970,0.2101701069623232,9.2,4,25553,0.001,-0.6900539100000003,107011,1.0741544883785537e-05,107119,1.0
8980,0.19291726499795914,9.23,4,25575,0.001,-0.6944590900000001,107108,4.661004908257382e-06,107212,1.0
8990,0.20791527222503314,9.23,4,25597,0.001,-0.6997735800000001,107199,6.354558991006343e-06,107304,1.0
9000,0.2074049694670571,9.24,4,25620,0.001,-0.7005243899999998,107296,2.0799678976699295e-05,107401,1.0
9010,0.21455816593435076,9.25,4,25643,0.001,-0.69812319,107390,4.13397027740656e-06,107496,1.0
9020,0.21276796907186507,9.35,4,25666,0.001,-0.7143717199999999,107483,6.331155782390852e-06,107591,1.0
9030,0.2042802545157346,9.62,4,25691,0.001,-0.7563014199999999,107589,7.080464931939125e-06,107697,1.0
9040,0.20680571533739567,9.52,4,25711,0.001,-0.7425263699999999,107676,9.935327284438245e-06,107779,1.0
9050,0.21281717079026358,9.42,4,25732,0.001,-0.7336541200000001,107764,7.590899063611037e-06,107869,1.0
9060,0.21044615975448064,9.37,4,25753,0.001,-0.7275474100000001,107848,4.672817989817954e-06,107955,1.0
9070,0.208827343583107,9.34,4,25776,0.001,-0.72130523,107946,8.153767726071238e-06,108053,1.0
9080,0.20556574314832687,9.42,4,25800,0.001,-0.7335120400000001,108050,6.894003869698888e-06,108154,1.0
9090,0.20965806598013098,9.38,4,25821,0.001,-0.7240600900000002,108134,8.549754532147993e-06,108242,1.0
9100,0.21709749644452875,9.31,4,25843,0.001,-0.71584089,108229,3.945305748361121e-06,108332,1.0
9110,0.21545852294989995,9.29,4,25865,0.001,-0.71192415,108319,4.9896387151550566e-06,108425,1.0
9120,0.20139115676283836,9.23,4,25886,0.001,-0.7023526800000001,108409,3.765754257756271e-06,108514,1.0
9130,0.22056957653590611,9.2,4,25911,0.001,-0.70057481,108511,4.231406917045076e-06,108617,1.0
9140,0.20531168580055237,9.37,4,25935,0.001,-0.7234316900000001,108612,3.991954574505346e-06,108716,1.0
9150,0.2039131298661232,9.44,4,25958,0.001,-0.73367344,108710,6.990197618961247e-06,108813,1.0
9160,0.21137799695134163,9.5,4,25980,0.001,-0.7445000399999999,108800,5.979612410556001e-06,108905,1.0
9170,0.20933879539370537,9.47,4,26002,0.001,-0.7419396,108894,1.5251592856202478e-05,109000,1.0
9180,0.212498639523983,9.46,4,26026,0.001,-0.7433330900000001,108994,1.2535384075818002e-05,109100,1.0
9190,0.20734119415283203,9.5,4,26048,0.001,-0.7508259899999998,109086,5.3261637081699775e-06,109192,1.0
9200,0.21105950884521008,9.58,4,26071,0.001,-0.7610993899999999,109183,5.677314533159006e-06,109290,1.0
9210,0.20879451744258404,9.54,4,26092,0.001,-0.75479181,109274,8.706272808467475e-06,109379,1.0
9220,0.19995658912441946,9.61,4,26115,0.001,-0.7678364400000001,109368,6.169629159558099e-06,109475,1.0
9230,0.21064608544111252,9.48,4,26136,0.001,-0.7432950999999999,109462,6.7942988835056894e-06,109565,1.0
9240,0.2032060157507658,9.46,4,26160,0.001,-0.7413944700000001,109554,6.1879508734818955e-06,109662,1.0
9250,0.20605367634977614,9.42,4,26182,0.001,-0.73674761,109649,6.475923458180789e-06,109755,1.0
9260,0.20974426865577697,9.44,4,26204,0.001,-0.7395228099999999,109744,5.92766884892626e-06,109849,1.0
9270,0.2139100581407547,9.48,4,26228,0.001,-0.7449566499999999,109842,9.535771015281272e-06,109948,1.0
9280,0.21250933967530727,9.26,4,26247,0.001,-0.7086533400000001,109922,5.18143832550777e-06,110026,1.0
9290,0.20902094515887173,9.29,4,26269,0.001,-0.71520232,110017,4.399112330330271e-06,110121,1.0
9300,0.20796005055308342,9.25,4,26291,0.001,-0.7074935999999998,110109,7.175011376148177e-06,110215,1.0
9310,0.20568605636556944,10.29,4,26337,0.001,-0.74296933,110212,6.978339039657537e-05,110408,0.99
9320,0.21017181873321533,10.2,4,26358,0.001,-0.7288382700000001,110391,8.335752486995521e-06,110495,0.99
9330,0.21025841789586203,10.22,4,26380,0.001,-0.7325536199999999,110484,5.265638947093976e-06,110587,0.99
9340,0.21282747794281354,10.14,4,26402,0.001,-0.7205160999999998,110571,8.715955779982984e-06,110676,0.99
9350,0.20675619585173471,10.18,4,26425,0.001,-0.72544295,110665,6.401368539497655e-06,110773,0.99
9360,0.20933519601821898,10.14,4,26446,0.001,-0.71472217,110755,4.1830456439129195e-06,110863,0.99
9370,0.219652796164155,10.05,4,26468,0.001,-0.70129585,110849,7.758154083603586e-06,110953,0.99
9380,0.21037459207905662,10.2,4,26490,0.001,-0.7273006000000001,110938,4.534930793751199e-06,111046,0.99
9390,0.21267535856791905,10.12,4,26511,0.001,-0.71285755,111029,7.924779051141481e-06,111133,0.99
9400,0.20414012484252453,10.07,4,26532,0.001,-0.7067558500000001,111119,1.3672193006186717e-05,111222,0.99
9410,0.22096690961292811,9.08,4,26554,0.001,-0.6804136199999999,111211,3.988889375250437e-06,111316,1.0
9420,0.2121078446507454,9.19,4,26578,0.001,-0.69773519,111307,1.4103654621067108e-05,111414,1.0
9430,0.21165062061377934,9.22,4,26600,0.001,-0.7040794800000001,111402,1.2256291029189015e-05,111509,1.0
9440,0.2056044489145279,9.34,4,26624,0.001,-0.72214246,111504,6.4703054769259845e-06,111610,1.0
9450,0.21318879226843515,9.38,4,26648,0.001,-0.7280062599999999,111603,5.64715623517663e-06,111711,1.0
9460,0.21235320513898676,9.46,4,26671,0.001,-0.74476868,111704,3.621147491437362e-06,111809,1.0
9470,0.20962186343967915,9.44,4,26692,0.001,-0.7405010299999999,111793,8.045097160902515e-06,111897,1.0
9480,0.2127157337963581,9.47,4,26716,0.001,-0.74633348,111888,4.32344760762741e-06,111993,1.0
9490,0.210816453397274,9.56,4,26738,0.001,-0.7595790799999999,111986,6.015937310621667e-06,112089,1.0
9500,0.20593538507819176,9.71,4,26763,0.001,-0.78393179,112086,9.463215235427924e-06,112193,1.0
9510,0.20203885734081267,9.75,4,26786,0.001,-0.78906464,112188,7.669480851291155e-06,112291,1.0
9520,0.20633849687874317,9.67,4,26808,0.001,-0.7779549,112278,2.1015062770857185e-05,112381,1.0
9530,0.2001084867450926,9.72,4,26832,0.001,-0.78244579,112374,1.2653695901260815e-05,112481,1.0
9540,0.20550619959831237,9.67,4,26854,0.001,-0.7759277200000001,112469,5.7783493957686e-06,112577,1.0
9550,0.20642082889874777,9.65,4,26878,0.001,-0.7761707699999999,112568,5.425958477189852e-06,112676,1.0
9560,0.20938870717178693,9.6,4,26900,0.001,-0.7675623799999998,112663,1.3013786408257808e-05,112769,1.0
9570,0.21027182870441014,9.71,4,26924,0.001,-0.7872035700000002,112762,3.678549521484658e-06,112868,1.0
9580,0.19903957572850314,9.65,4,26946,0.001,-0.7768606,112851,9.504575535340171e-06,112958,1.0
9590,0.21144065048013413,9.66,4,26969,0.001,-0.77857741,112950,6.789907144723527e-06,113055,1.0
9600,0.20507198572158813,9.6,4,26992,0.001,-0.7673527499999999,113046,1.0621394153531583e-05,113153,1.0
9610,0.22020373679697514,9.59,4,27016,0.001,-0.7674396699999998,113146,8.55631751051078e-06,113250,1.0
9620,0.2184278592467308,9.64,4,27038,0.001,-0.7734753299999997,113239,1.270239800987838e-05,113345,1.0
9630,0.21196835041046141,9.56,4,27060,0.001,-0.7618608199999999,113333,9.069945645023835e-06,113437,1.0
9640,0.20913228690624236,9.46,4,27081,0.001,-0.7436321300000001,113416,9.184238160742098e-06,113523,1.0
9650,0.20839008263179234,9.45,4,27104,0.001,-0.7404972200000002,113518,5.127576871797958e-06,113621,1.0
9660,0.21824744902551174,9.43,4,27126,0.001,-0.7373903900000001,113605,3.494043340879216e-06,113712,1.0
9670,0.20321046113967894,9.41,4,27149,0.001,-0.73403228,113702,4.2204815599689026e-06,113809,1.0
9680,0.20393827770437514,9.36,4,27170,0.001,-0.7251286700000001,113788,1.764012449712027e-05,113894,1.0
9690,0.2087091937661171,9.35,4,27192,0.001,-0.7229227500000001,113885,1.0708162653827457e-05,113990,1.0
9700,0.2090084496885538,9.28,4,27214,0.001,-0.71338694,113978,5.0433680485184595e-06,114081,1.0
9710,0.20166714638471603,9.31,4,27238,0.001,-0.71514869,114077,4.823747576665482e-06,114181,1.0
9720,0.20882531669404772,9.26,4,27259,0.001,-0.7063145500000002,114169,7.176963966533852e-06,114271,1.0
9730,0.21075547403759426,9.35,4,27283,0.001,-0.72283956,114265,1.4451346538003741e-05,114372,1.0
9740,0.20935619419271295,9.54,4,27308,0.001,-0.75327298,114374,5.38046736602899e-06,114477,1.0
9750,0.21604017540812492,9.61,4,27333,0.001,-0.7656175699999999,114476,6.371308643338125e-06,114582,1.0
9760,0.21005915105342865,9.6,4,27355,0.001,-0.7645592000000001,114566,7.765975595930286e-06,114672,1.0
9770,0.20911746389336056,9.49,4,27375,0.001,-0.7452667000000001,114655,6.207252732161174e-06,114758,1.0
9780,0.21107323169708253,9.64,4,27399,0.001,-0.7693137399999999,114751,4.430309718372882e-06,114858,1.0
9790,0.212824155886968,9.66,4,27423,0.001,-0.7733372100000001,114849,1.184788682924894e-05,114956,1.0
9800,0.20780495636992985,9.69,4,27445,0.001,-0.77655297,114942,7.269997240655357e-06,115050,1.0
9810,0.20996607653796673,9.65,4,27468,0.001,-0.77414341,115038,4.283299972485111e-06,115146,1.0
9820,0.2122703885490244,9.72,4,27491,0.001,-0.7825284100000001,115136,7.099321423579981e-06,115243,1.0
9830,0.21362019081910452,9.61,4,27513,0.001,-0.76435421,115229,9.785500676823884e-06,115333,1.0
9840,0.21189950542016464,9.55,4,27536,0.001,-0.7560569399999999,115325,7.728480795776704e-06,115432,1.0
9850,0.21668657795949417,9.49,4,27560,0.001,-0.74354159,115426,7.507649198404661e-06,115531,1.0
9860,0.2102855427397622,9.59,4,27584,0.001,-0.7571803800000002,115526,7.065822501317598e-06,115631,1.0
9870,0.21080265300614492,9.64,4,27606,0.001,-0.7653144500000002,115617,6.5198232732655015e-06,115722,1.0
9880,0.22054603397846223,9.54,4,27627,0.001,-0.7470500600000001,115706,5.38366323326045e-06,115812,1.0
9890,0.22005023658275605,9.53,4,27651,0.001,-0.74512128,115803,6.817285702709342e-06,115909,1.0
9900,0.20863704112443057,9.54,4,27674,0.001,-0.7478462399999999,115900,9.429586250255603e-06,116004,1.0
9910,0.21260497470696768,9.58,4,27697,0.001,-0.7549908199999998,115997,8.14280800417085e-06,116104,1.0
9920,0.2148486844130925,9.47,4,27718,0.001,-0.74001986,116083,1.1354369397460168e-05,116190,1.0
9930,0.2078929115086794,9.43,4,27738,0.001,-0.73565172,116168,7.549208874024771e-06,116276,1.0
9940,0.21420383317904038,9.3,4,27758,0.001,-0.7140676,116258,1.2133394296721566e-05,116362,1.0
9950,0.20860121079853602,9.22,4,27780,0.001,-0.70514357,116345,6.725282771315376e-06,116453,1.0
9960,0.21026494540274143,9.13,4,27801,0.001,-0.69156187,116439,7.191846009391156e-06,116544,1.0
9970,0.20946841686964035,9.18,4,27824,0.001,-0.69996167,116536,1.48377448113024e-05,116640,1.0
