rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/episodes,rollout/success_rate,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
5.51,-0.68004176,72151,17297,4,11460,0.81,0.2491681103905042,0.001,8.038687913843509e-06,72052
5.67,-0.6953259199999999,72209,17311,4,11470,0.84,0.2440543274084727,0.001,5.280927856195679e-06,72109
5.7,-0.6942388800000002,72267,17325,4,11480,0.84,0.24907527677714825,0.001,4.768771844965158e-06,72165
5.68,-0.68504897,72313,17336,4,11490,0.84,0.24025365114212036,0.001,1.0061982902698218e-05,72217
5.75,-0.69101919,72376,17351,4,11500,0.86,0.2510605528950691,0.001,4.781674533660407e-06,72275
5.72,-0.6811512800000001,72436,17365,4,11510,0.86,0.2608696569999059,0.001,6.800105893489672e-06,72336
5.71,-0.67419554,72499,17381,4,11520,0.87,0.24479245642820993,0.001,5.862205322652396e-06,72400
5.77,-0.6820670700000001,72554,17394,4,11530,0.88,0.2465410053730011,0.001,4.28911812377919e-06,72458
5.76,-0.6823777299999999,72613,17408,4,11540,0.87,0.26089960522949696,0.001,3.86965044185672e-06,72513
5.77,-0.6880184300000001,72674,17423,4,11550,0.88,0.24954929522105626,0.001,4.258166265052361e-06,72574
5.82,-0.6991594400000001,72733,17437,4,11560,0.88,0.2608518272638321,0.001,1.8645660566107837e-05,72633
5.82,-0.7027608699999998,72791,17451,4,11570,0.87,0.23596232384443283,0.001,1.0012692655436695e-05,72691
5.69,-0.6931196600000001,72836,17462,4,11580,0.85,0.25959309935569763,0.001,3.8007426610420225e-06,72736
5.74,-0.7058362600000001,72887,17474,4,11590,0.85,0.2496352344751358,0.001,5.911552177297251e-06,72786
5.61,-0.69865844,72937,17486,4,11600,0.81,0.24297978729009628,0.001,6.866328324880063e-06,72836
5.6,-0.7019387000000001,72996,17500,4,11610,0.81,0.24946628759304681,0.001,1.3534770914702676e-05,72894
5.61,-0.7085892800000002,73060,17516,4,11620,0.81,0.2530000830690066,0.001,4.904571558957589e-06,72959
5.71,-0.71584985,73125,17531,4,11630,0.83,0.24758902688821158,0.001,4.165568194972972e-06,73023
5.74,-0.7217312300000001,73187,17546,4,11640,0.83,0.25299353684697834,0.001,1.2871752785161203e-05,73085
5.69,-0.7141358899999999,73243,17560,4,11650,0.83,0.2501976142326991,0.001,5.904872106536156e-06,73143
5.62,-0.70826831,73295,17572,4,11660,0.82,0.2526530722777049,0.001,3.692623522510985e-06,73196
5.6,-0.7083690100000001,73351,17586,4,11670,0.82,0.2568644604512623,0.001,5.378053239318044e-06,73250
5.74,-0.7201895200000001,73410,17600,4,11680,0.85,0.25589248206880355,0.001,1.1148772803911319e-05,73310
5.81,-0.7242201999999998,73468,17614,4,11690,0.86,0.25094328820705414,0.001,4.740420081361663e-06,73372
5.81,-0.72190697,73518,17626,4,11700,0.87,0.2509322141607602,0.001,4.612292173078458e-06,73417
5.8,-0.7180880500000001,73576,17640,4,11710,0.87,0.25123609105745953,0.001,3.689978977187517e-06,73480
5.7,-0.7093752800000002,73630,17653,4,11720,0.85,0.2594163467486699,0.001,7.642016422929979e-06,73530
5.57,-0.6987448699999999,73682,17665,4,11730,0.82,0.24118685296603612,0.001,7.5987464437535635e-06,73581
5.52,-0.69536123,73739,17679,4,11740,0.81,0.2508777252265385,0.001,5.518666187396905e-06,73637
5.54,-0.6974911000000001,73797,17693,4,11750,0.81,0.2421089346919741,0.001,9.337796330198347e-06,73697
5.54,-0.70108233,73849,17706,4,11760,0.8,0.2525968423911503,0.001,7.053346182926491e-06,73748
5.62,-0.70125165,73913,17721,4,11770,0.82,0.2582882419228554,0.001,1.2327324232804434e-05,73813
5.65,-0.70666663,73975,17736,4,11780,0.83,0.25586205124855044,0.001,5.287495469019632e-06,73875
5.65,-0.70517474,74033,17750,4,11790,0.83,0.2523569294384548,0.001,3.866856396988234e-06,73933
5.78,-0.7184206799999998,74096,17765,4,11800,0.85,0.25383115001022816,0.001,4.599199058930026e-06,73995
5.7,-0.7102626000000002,74146,17777,4,11810,0.84,0.25685319006443025,0.001,6.106563887442462e-06,74046
5.68,-0.70376338,74198,17790,4,11820,0.84,0.24211888015270233,0.001,1.112577638195944e-05,74099
5.79,-0.7094953700000002,74261,17805,4,11830,0.87,0.24750423005649022,0.001,3.255691906036061e-06,74161
5.79,-0.71274964,74318,17818,4,11840,0.87,0.27599211782217026,0.001,5.2416216931305826e-06,74219
5.78,-0.70764205,74375,17832,4,11850,0.87,0.2659919857978821,0.001,4.189480819150049e-06,74275
5.85,-0.69845639,74434,17846,4,11860,0.9,0.2529056097070376,0.001,4.395896212372463e-06,74335
5.83,-0.7016018500000001,74496,17861,4,11870,0.89,0.256668758392334,0.001,7.723554972471902e-06,74396
5.84,-0.69560188,74559,17876,4,11880,0.89,0.2502466993672507,0.001,9.890410832927696e-06,74459
5.85,-0.6973422499999999,74618,17891,4,11890,0.89,0.2434898167848587,0.001,1.13585542099567e-05,74517
5.77,-0.6888669799999999,74673,17904,4,11900,0.88,0.25345573467867716,0.001,6.129364594796373e-06,74573
5.87,-0.7009119300000001,74733,17918,4,11910,0.89,0.24476676434278488,0.001,3.5528588568922714e-06,74632
5.93,-0.71206451,74791,17932,4,11920,0.9,0.2517854223648707,0.001,4.658246401353002e-06,74690
5.95,-0.7151164400000001,74856,17948,4,11930,0.9,0.24474733855043138,0.001,3.0347073334269226e-06,74756
5.92,-0.70662584,74910,17961,4,11940,0.91,0.25108185162146884,0.001,4.917101061134114e-06,74809
5.92,-0.71023152,74967,17975,4,11950,0.9,0.2422953937202692,0.001,1.3472452508267452e-05,74866
5.98,-0.7218669899999999,75032,17990,4,11960,0.9,0.25613939336368013,0.001,7.799934597382421e-06,74931
6.0,-0.7176795599999999,75096,18006,4,11970,0.91,0.24458177387714386,0.001,1.557388213768718e-05,74996
6.02,-0.72874559,75161,18021,4,11980,0.9,0.2546045283476512,0.001,5.20357457389764e-06,75060
5.96,-0.7212035900000001,75214,18034,4,11990,0.89,0.2523394541607963,0.001,7.1652415145864425e-06,75118
6.03,-0.7305364299999999,75276,18049,4,12000,0.9,0.2533207195145743,0.001,1.1179609243429565e-05,75176
5.95,-0.72536219,75328,18062,4,12010,0.88,0.25456133484840393,0.001,5.0461136424928554e-06,75227
5.93,-0.71991835,75384,18075,4,12020,0.88,0.2557610124349594,0.001,4.573600926960353e-06,75285
5.81,-0.7078894099999999,75437,18088,4,12030,0.86,0.27075823545455935,0.001,5.277533819025848e-06,75337
5.91,-0.72055041,75501,18103,4,12040,0.86,0.2547249533236027,0.001,9.246604918189405e-06,75399
5.91,-0.7235767900000001,75558,18117,4,12050,0.86,0.2503433121102197,0.001,5.274148374415485e-06,75457
5.88,-0.7230373900000001,75620,18132,4,12060,0.86,0.25044832059315275,0.001,9.278364879199736e-06,75521
5.87,-0.7214611500000001,75683,18147,4,12070,0.86,0.24339985847473145,0.001,9.842412237048847e-06,75584
5.71,-0.70508222,75732,18159,4,12080,0.85,0.2562413215637207,0.001,2.6513717966736294e-05,75632
5.87,-0.71798559,75801,18175,4,12090,0.88,0.2535310710469882,0.001,3.790635635899283e-06,75700
5.86,-0.7150674200000001,75862,18190,4,12100,0.89,0.2443958967924118,0.001,8.203486296614365e-06,75762
5.94,-0.7213249300000001,75922,18204,4,12110,0.91,0.24886613658496312,0.001,3.6160945455776528e-06,75822
5.95,-0.7251212299999998,75979,18218,4,12120,0.91,0.25824552348681856,0.001,7.338110922968813e-06,75879
6.0,-0.7310481200000001,76037,18232,4,12130,0.92,0.24270243644714357,0.001,8.400606202485505e-06,75937
5.94,-0.7216894799999999,76095,18246,4,12140,0.91,0.24398649483919144,0.001,1.3082319583190838e-05,75995
5.99,-0.71785707,76157,18261,4,12150,0.93,0.2628887544075648,0.001,5.162945740266878e-06,76056
5.98,-0.72329782,76218,18276,4,12160,0.92,0.25405832273619516,0.001,4.26340099173623e-06,76118
5.88,-0.72018608,76271,18288,4,12170,0.9,0.2505444288253784,0.001,3.979564041856065e-06,76171
5.93,-0.7309842800000002,76325,18301,4,12180,0.89,0.25498695245810915,0.001,4.39652961046834e-06,76224
5.89,-0.72465162,76390,18317,4,12190,0.89,0.2576577514410019,0.001,6.1508485866094515e-06,76289
5.71,-0.70622771,76433,18327,4,12200,0.85,0.23900410532951355,0.001,7.71878831073991e-06,76333
5.72,-0.69938362,76494,18342,4,12210,0.86,0.2410093148549398,0.001,7.195575941902159e-06,76394
5.83,-0.7084351600000001,76562,18358,4,12220,0.87,0.2505223112446921,0.001,4.916260227868666e-06,76462
5.84,-0.7088942399999999,76621,18373,4,12230,0.88,0.25244836260875064,0.001,5.5470136430813e-06,76521
5.77,-0.7103379,76672,18385,4,12240,0.87,0.25478456914424896,0.001,6.89950684318319e-06,76571
5.76,-0.7179341899999997,76733,18400,4,12250,0.86,0.24949583411216736,0.001,8.068229102978616e-06,76637
5.8,-0.72014412,76798,18415,4,12260,0.87,0.26328347126642865,0.001,8.224795768304224e-06,76696
5.79,-0.7195845299999999,76850,18428,4,12270,0.86,0.23857419192790985,0.001,1.5151104435062734e-05,76754
5.78,-0.7119879799999999,76903,18441,4,12280,0.87,0.25983248012406485,0.001,5.979879136118273e-06,76803
5.72,-0.7100623100000001,76962,18455,4,12290,0.85,0.2560708638694551,0.001,9.556742396752168e-06,76863
5.83,-0.72124698,77016,18468,4,12300,0.87,0.2513659238815308,0.001,1.1914387778233504e-05,76915
5.68,-0.7170071399999999,77062,18479,4,12310,0.83,0.24813335921083177,0.001,7.178438733847413e-06,76962
5.54,-0.70014438,77116,18492,4,12320,0.81,0.2529321039716403,0.001,9.187840532831615e-06,77016
5.49,-0.69989511,77170,18505,4,12330,0.79,0.2571744645635287,0.001,4.950894284168801e-06,77071
5.57,-0.7098930299999999,77229,18519,4,12340,0.81,0.24303266704082488,0.001,6.3767448409635105e-06,77128
5.6,-0.70901888,77293,18534,4,12350,0.82,0.25796137005090714,0.001,1.3656633351880979e-05,77192
5.6,-0.70511364,77358,18550,4,12360,0.82,0.25776881192411694,0.001,8.839310956838225e-06,77256
5.65,-0.7081122999999999,77415,18564,4,12370,0.83,0.25133794120379854,0.001,8.702151782407392e-06,77319
5.69,-0.7058644000000001,77472,18577,4,12380,0.84,0.2518208750656673,0.001,7.047271797741164e-06,77376
5.69,-0.7090614699999999,77531,18591,4,12390,0.85,0.2526116520166397,0.001,6.789046210542438e-06,77431
5.81,-0.7187731799999999,77597,18607,4,12400,0.87,0.24728245181696756,0.001,6.4363660905136e-06,77496
5.91,-0.7252867500000001,77653,18621,4,12410,0.89,0.2502644509077072,0.001,5.4102476951811695e-06,77553
5.85,-0.7213212400000001,77701,18632,4,12420,0.88,0.2520112668474515,0.001,5.325896230109113e-06,77601
5.9,-0.72317374,77760,18647,4,12430,0.89,0.2519276862343152,0.001,1.592105430366549e-05,77659
5.84,-0.70968328,77813,18659,4,12440,0.88,0.24039831509192786,0.001,5.736053708460531e-06,77713
5.76,-0.7046092399999999,77869,18673,4,12450,0.86,0.22996129840612411,0.001,9.920109391714504e-06,77769
5.65,-0.69460232,77923,18686,4,12460,0.84,0.25055850190775736,0.001,1.0107337629960966e-05,77822
5.69,-0.6953579099999999,77984,18701,4,12470,0.85,0.25059829013688223,0.001,4.101889511990261e-06,77882
5.73,-0.70203119,78045,18715,4,12480,0.86,0.2543021887540817,0.001,5.65562010836272e-06,77945
5.63,-0.6873004699999999,78094,18727,4,12490,0.84,0.2519061490893364,0.001,4.508912070377846e-06,77993
5.58,-0.68694479,78155,18742,4,12500,0.83,0.2492716120822089,0.001,4.522961262409808e-06,78055
5.62,-0.68842979,78215,18756,4,12510,0.84,0.25047030619212557,0.001,9.173188508222146e-06,78115
5.8,-0.7062226599999998,78281,18772,4,12520,0.87,0.2594448905438185,0.001,4.481864777972078e-06,78181
5.85,-0.7050023000000002,78345,18787,4,12530,0.87,0.2527095696755818,0.001,6.3699141199841895e-06,78245
5.84,-0.71103351,78397,18800,4,12540,0.86,0.25072633794375826,0.001,5.451217475638259e-06,78296
5.88,-0.7122051799999999,78457,18814,4,12550,0.87,0.2595039481918017,0.001,3.396234887986793e-06,78356
5.92,-0.71778391,78515,18828,4,12560,0.88,0.256474994122982,0.001,6.283794543075298e-06,78415
5.94,-0.7146820100000002,78578,18843,4,12570,0.89,0.26428134441375734,0.001,7.1708874202158764e-06,78479
6.02,-0.7250445699999999,78647,18860,4,12580,0.89,0.2570470705628395,0.001,1.4421556079469155e-05,78546
6.14,-0.7423519500000001,78708,18875,4,12590,0.91,0.2434500753879547,0.001,6.1464634200092405e-06,78607
6.14,-0.7407798099999999,78769,18889,4,12600,0.92,0.2614531695842743,0.001,1.1503674795676488e-05,78670
6.07,-0.7356934000000002,78822,18902,4,12610,0.91,0.2467863197837557,0.001,7.984154535733978e-06,78723
6.04,-0.7298530099999999,78885,18917,4,12620,0.91,0.24889192198004043,0.001,5.350744296655259e-06,78785
6.01,-0.73066128,78946,18932,4,12630,0.92,0.24894354343414307,0.001,9.165316350845388e-06,78845
6.0,-0.72777834,78997,18944,4,12640,0.92,0.23490294814109802,0.001,5.509903303391184e-06,78895
6.0,-0.72715022,79057,18959,4,12650,0.92,0.23694045841693878,0.001,8.99952920008218e-06,78957
5.95,-0.7157348899999999,79110,18971,4,12660,0.91,0.23741775751113892,0.001,2.8744694873239496e-06,79014
5.94,-0.7250982200000001,79172,18986,4,12670,0.91,0.2551273951927821,0.001,6.298515093779618e-06,79072
5.76,-0.7090693900000002,79223,18998,4,12680,0.88,0.259711854159832,0.001,6.887412003682887e-06,79122
5.6,-0.6925686900000001,79268,19009,4,12690,0.85,0.23988573998212814,0.001,6.15451199337258e-06,79172
5.62,-0.6864831799999997,79331,19024,4,12700,0.84,0.26695782371929716,0.001,9.470355247945658e-06,79231
5.67,-0.69179365,79389,19038,4,12710,0.85,0.23901157081127167,0.001,8.572671958972933e-06,79288
5.67,-0.6927607100000001,79452,19054,4,12720,0.85,0.2529190108180046,0.001,5.716152202239755e-06,79351
5.69,-0.6947613999999999,79515,19069,4,12730,0.85,0.2569482058286667,0.001,1.4628250301029767e-05,79416
5.7,-0.6870859499999998,79567,19081,4,12740,0.85,0.25530071556568146,0.001,1.4989808126604961e-05,79467
5.62,-0.67799232,79619,19094,4,12750,0.84,0.2695805668830872,0.001,9.848607533058384e-06,79518
5.61,-0.68026739,79671,19106,4,12760,0.83,0.24241634706656137,0.001,1.0321343779651215e-05,79571
5.64,-0.6804557299999999,79736,19122,4,12770,0.83,0.25563520193099976,0.001,8.545943923568952e-06,79636
5.74,-0.6804586800000001,79797,19137,4,12780,0.85,0.24624793728192648,0.001,5.977319498621607e-06,79698
5.97,-0.6962656299999997,79865,19153,4,12790,0.89,0.2509432988507407,0.001,5.09475791789425e-06,79764
5.93,-0.6977653800000002,79924,19167,4,12800,0.9,0.24948986371358237,0.001,7.1403167870206135e-06,79825
5.84,-0.6856920699999999,79973,19179,4,12810,0.88,0.24734983841578165,0.001,1.2628184473821117e-05,79873
5.88,-0.69432534,80040,19195,4,12820,0.88,0.2531973719596863,0.001,6.206851291305308e-06,79939
5.76,-0.6875259899999999,80091,19207,4,12830,0.85,0.24909810721874237,0.001,1.2737807407704946e-05,79991
5.86,-0.70222087,80153,19222,4,12840,0.87,0.26087045669555664,0.001,2.3716702214317464e-05,80052
5.9,-0.70947039,80209,19236,4,12850,0.87,0.2546693980693817,0.001,1.1143384654133115e-05,80108
5.86,-0.70873279,80257,19247,4,12860,0.87,0.2526957442363103,0.001,1.0211272865490173e-05,80157
5.71,-0.6923551799999998,80307,19259,4,12870,0.84,0.2626641273498535,0.001,8.09360481071053e-06,80206
5.73,-0.6992312900000001,80370,19275,4,12880,0.85,0.2524301367146628,0.001,4.377606338883717e-06,80270
5.63,-0.68860989,80428,19289,4,12890,0.84,0.2500694811344147,0.001,5.996629988658242e-06,80329
5.68,-0.69287875,80492,19304,4,12900,0.84,0.25538147347314016,0.001,7.503244432882639e-06,80391
5.75,-0.7034817800000001,80548,19317,4,12910,0.85,0.24556255837281546,0.001,6.683118423704097e-06,80448
5.73,-0.6971767400000001,80613,19333,4,12920,0.84,0.24841403535434178,0.001,9.157710922279097e-06,80513
5.77,-0.6976581600000002,80668,19346,4,12930,0.85,0.2487890613930566,0.001,8.481643817503937e-06,80569
5.74,-0.6944392299999999,80727,19360,4,12940,0.85,0.2574997842311859,0.001,7.6263686423772015e-06,80627
5.76,-0.69712428,80785,19374,4,12950,0.85,0.25051794946193695,0.001,4.239818357139787e-06,80685
5.96,-0.7169957399999999,80853,19391,4,12960,0.88,0.24865034222602844,0.001,1.4268320329493792e-05,80752
6.0,-0.7186239399999999,80907,19404,4,12970,0.89,0.2551068067550659,0.001,7.465729519632684e-06,80807
5.96,-0.7233073299999999,80966,19418,4,12980,0.87,0.26280154500688824,0.001,4.607012832431272e-06,80865
5.96,-0.72647398,81024,19432,4,12990,0.87,0.2617778778076172,0.001,3.909502083843108e-06,80925
5.95,-0.72439741,81087,19447,4,13000,0.86,0.24932949841022492,0.001,4.826889608011697e-06,80987
6.01,-0.7300247299999999,81149,19462,4,13010,0.87,0.2499567617972692,0.001,5.95618485021987e-06,81048
6.03,-0.7359436000000001,81216,19478,4,13020,0.88,0.25234960445335936,0.001,3.1944937940612102e-06,81113
6.12,-0.7457737299999999,81280,19493,4,13030,0.9,0.25099025004439884,0.001,5.386157782696601e-06,81179
6.14,-0.74034243,81341,19508,4,13040,0.91,0.2525497078895569,0.001,5.505960719650223e-06,81241
6.19,-0.74040316,81404,19523,4,13050,0.92,0.2625434973410198,0.001,5.628689840315408e-06,81302
6.07,-0.7275185300000001,81460,19537,4,13060,0.9,0.2447994351387024,0.001,6.994354134803871e-06,81361
6.23,-0.75054522,81530,19554,4,13070,0.92,0.2461388756831487,0.001,6.238914693312836e-06,81426
6.26,-0.7439240399999999,81592,19569,4,13080,0.94,0.24822811782360077,0.001,5.512464213097701e-06,81491
6.32,-0.75515085,81656,19584,4,13090,0.95,0.24831221784864152,0.001,8.418489674763155e-06,81555
6.31,-0.7524327799999999,81718,19599,4,13100,0.96,0.2492775022983551,0.001,2.098012217694694e-05,81618
6.36,-0.74945384,81785,19615,4,13110,0.97,0.23793225628989084,0.001,9.063017712053676e-06,81683
6.37,-0.75054474,81853,19631,4,13120,0.97,0.2540425019604819,0.001,5.02232322625267e-06,81752
6.24,-0.7429676999999998,81904,19644,4,13130,0.94,0.2624518374602,0.001,1.1169893771996916e-05,81808
6.26,-0.7527206300000002,81967,19659,4,13140,0.93,0.2472340278327465,0.001,8.85347816392823e-06,81867
6.27,-0.7469825299999999,82031,19674,4,13150,0.94,0.25095101942618686,0.001,6.228250640560873e-06,81930
6.3,-0.7487787099999998,82090,19688,4,13160,0.95,0.2656757980585098,0.001,1.683913123997627e-05,81989
6.26,-0.7460070999999999,82156,19704,4,13170,0.95,0.2468769380024501,0.001,8.799552363468268e-06,82056
6.2,-0.74775755,82212,19718,4,13180,0.93,0.2410566806793213,0.001,7.852675480535254e-06,82116
6.18,-0.7470193199999998,82274,19733,4,13190,0.93,0.2471668397386869,0.001,8.523995650951596e-06,82173
6.06,-0.7406095899999999,82324,19745,4,13200,0.9,0.2441001757979393,0.001,9.977792918410463e-06,82228
5.93,-0.7303481400000001,82378,19758,4,13210,0.89,0.25440039592129843,0.001,6.138033833329766e-06,82279
5.88,-0.7279382999999998,82441,19773,4,13220,0.89,0.25635496775309247,0.001,1.1014904430339811e-05,82342
5.96,-0.72941887,82500,19787,4,13230,0.91,0.24453810495989664,0.001,2.1705274385957246e-05,82399
5.87,-0.7219082399999998,82554,19800,4,13240,0.9,0.2515717851264136,0.001,7.9957869404877e-06,82453
5.67,-0.7124245100000002,82598,19811,4,13250,0.86,0.2519558146595955,0.001,6.735457191098249e-06,82497
5.72,-0.7176383500000001,82662,19826,4,13260,0.87,0.24849358449379602,0.001,3.803028221227578e-06,82562
5.66,-0.7047886499999998,82722,19841,4,13270,0.87,0.25857026875019073,0.001,7.360075528595189e-06,82623
5.72,-0.70029355,82784,19856,4,13280,0.88,0.25233268099171774,0.001,1.2584499862506554e-05,82684
5.63,-0.6874277000000002,82837,19868,4,13290,0.86,0.2545541326204936,0.001,9.262984728290272e-06,82736
5.66,-0.69134091,82890,19881,4,13300,0.87,0.24793791472911836,0.001,9.818309172260342e-06,82790
5.77,-0.7046312600000002,82955,19897,4,13310,0.88,0.2423078566789627,0.001,5.660747319780057e-06,82855
5.78,-0.7020555200000002,83019,19912,4,13320,0.87,0.2530414015054703,0.001,4.519309608700236e-06,82918
5.82,-0.70134259,83082,19927,4,13330,0.87,0.24922550788947515,0.001,9.273190439021814e-06,82982
5.84,-0.7003381400000002,83138,19941,4,13340,0.88,0.25567697840077536,0.001,3.4473215626868684e-06,83042
6.01,-0.71605934,83199,19955,4,13350,0.91,0.2560005635023117,0.001,3.1988390674086986e-06,83099
5.98,-0.71915126,83260,19970,4,13360,0.9,0.2552597054413387,0.001,3.819923384591155e-06,83160
5.95,-0.7209582000000002,83317,19984,4,13370,0.89,0.2476079442671367,0.001,1.5497856111323927e-05,83218
5.98,-0.72891492,83382,19999,4,13380,0.9,0.26463786015907925,0.001,5.330320846042014e-06,83281
6.0,-0.73239277,83437,20013,4,13390,0.9,0.2540761147226606,0.001,7.920301803616375e-06,83341
6.0,-0.73037149,83490,20025,4,13400,0.9,0.25276050716638565,0.001,5.367739883392157e-06,83394
5.88,-0.7261463700000003,83543,20038,4,13410,0.88,0.2558591514825821,0.001,7.544726372543664e-06,83447
5.77,-0.7187844500000001,83596,20051,4,13420,0.86,0.24957399566968283,0.001,5.881283755115874e-06,83496
5.64,-0.7111223499999998,83646,20063,4,13430,0.83,0.24257639050483704,0.001,1.2201661168849872e-05,83546
5.68,-0.7174507900000002,83706,20077,4,13440,0.83,0.25375443200270337,0.001,1.635580307871957e-05,83605
5.6,-0.7045137,83759,20090,4,13450,0.83,0.25929205616315204,0.001,5.516850857626802e-06,83659
5.52,-0.68780094,83812,20103,4,13460,0.82,0.2572264053991863,0.001,3.6382986893711078e-06,83712
5.54,-0.6882481099999999,83871,20117,4,13470,0.82,0.2483808696269989,0.001,4.946391489587161e-06,83770
5.49,-0.6852210900000002,83931,20132,4,13480,0.8,0.2782521992921829,0.001,1.6033058273023926e-05,83831
5.45,-0.68165398,83982,20144,4,13490,0.79,0.24038652578989664,0.001,8.151062881249041e-06,83881
5.53,-0.68482429,84043,20158,4,13500,0.81,0.26060256361961365,0.001,2.985591800097609e-06,83944
5.64,-0.6851015300000002,84107,20174,4,13510,0.82,0.2609584679206212,0.001,1.3120161535577305e-05,84007
5.74,-0.6923049300000002,84170,20189,4,13520,0.85,0.2557372947533925,0.001,1.070346206688555e-05,84069
5.81,-0.6977194,84227,20203,4,13530,0.88,0.24636299659808478,0.001,5.972055381183357e-06,84126
5.7,-0.6875131200000001,84276,20214,4,13540,0.86,0.2542308693130811,0.001,3.971358637500089e-06,84180
5.79,-0.7017163599999999,84338,20229,4,13550,0.87,0.25686827550331753,0.001,9.54701302665247e-06,84237
5.84,-0.70619494,84396,20243,4,13560,0.88,0.25993433594703674,0.001,7.919646729230104e-06,84295
5.88,-0.71064587,84459,20258,4,13570,0.89,0.2530843913555145,0.001,8.493172193387485e-06,84359
5.84,-0.7023618699999998,84515,20272,4,13580,0.9,0.26038478102002827,0.001,6.959440822486483e-06,84416
5.91,-0.7111743,84573,20286,4,13590,0.92,0.2582833341189793,0.001,7.794259155551636e-06,84474
5.9,-0.7134726100000001,84633,20300,4,13600,0.91,0.25833591393062044,0.001,9.1818895790701e-06,84537
5.87,-0.7194111700000001,84694,20315,4,13610,0.91,0.25021134529794964,0.001,9.17754589733834e-06,84594
5.8,-0.7165886599999999,84750,20329,4,13620,0.89,0.2627014560358865,0.001,6.389225031203491e-06,84654
5.8,-0.7102932000000003,84807,20342,4,13630,0.89,0.25727700761386324,0.001,4.4483926038602865e-06,84707
5.81,-0.70642453,84857,20354,4,13640,0.89,0.2590520650148392,0.001,5.233878300714423e-06,84758
5.79,-0.7015760499999998,84917,20369,4,13650,0.88,0.25307552764813107,0.001,8.500860455266471e-06,84816
5.75,-0.7041838299999997,84971,20382,4,13660,0.87,0.2560085973569325,0.001,6.370857980592908e-06,84875
5.66,-0.6896349399999999,85025,20395,4,13670,0.85,0.2594367911418279,0.001,5.178383654917222e-06,84925
5.62,-0.68482224,85077,20407,4,13680,0.84,0.2415594458580017,0.001,5.0564979119371856e-06,84977
5.58,-0.67608187,85131,20420,4,13690,0.83,0.27647335827350616,0.001,3.947206550947158e-06,85035
5.56,-0.6778376199999999,85189,20434,4,13700,0.82,0.25838866191250937,0.001,1.5025162221198635e-05,85093
5.5,-0.6708737599999999,85244,20447,4,13710,0.81,0.24929115176200867,0.001,3.593946303226403e-06,85143
5.55,-0.67351456,85305,20462,4,13720,0.82,0.24817051206316268,0.001,5.91932121096761e-06,85204
5.64,-0.68810254,85371,20478,4,13730,0.83,0.2509715471948896,0.001,6.5161095140605795e-06,85272
5.68,-0.6988406,85425,20491,4,13740,0.84,0.2539162976401193,0.001,1.5370697513260113e-05,85325
5.68,-0.70376272,85485,20505,4,13750,0.85,0.2525666033228238,0.001,8.332895655864073e-06,85386
5.69,-0.69921509,85540,20519,4,13760,0.85,0.26077860593795776,0.001,1.2365026382862457e-05,85444
5.77,-0.7113205600000001,85602,20534,4,13770,0.86,0.25531406203905743,0.001,5.487102271217736e-06,85506
5.79,-0.72159227,85656,20547,4,13780,0.86,0.24288391470909118,0.001,4.365049335319782e-06,85560
5.81,-0.72641423,85712,20560,4,13790,0.86,0.24695131182670593,0.001,2.5549718429829227e-06,85611
5.76,-0.7136756700000001,85765,20573,4,13800,0.86,0.25629101395606996,0.001,4.203161552140955e-06,85664
5.82,-0.7187357699999999,85826,20587,4,13810,0.87,0.258396001798766,0.001,4.573789413240904e-06,85726
5.82,-0.71008345,85887,20602,4,13820,0.87,0.24207181377070291,0.001,6.098649172210051e-06,85785
5.81,-0.7162056600000001,85952,20618,4,13830,0.87,0.25444600731134415,0.001,4.191378176680398e-06,85852
5.91,-0.7167137500000001,86016,20633,4,13840,0.88,0.2585519477725029,0.001,5.3051487043376255e-06,85916
5.88,-0.7066598499999999,86073,20647,4,13850,0.87,0.2547402083873749,0.001,9.838913797466375e-06,85974
5.95,-0.71429132,86135,20662,4,13860,0.89,0.2576643079519272,0.001,9.818051163771694e-06,86036
5.96,-0.72021147,86198,20677,4,13870,0.9,0.26008605531283785,0.001,3.0545173948277286e-06,86097
5.92,-0.7181861600000002,86248,20689,4,13880,0.89,0.25715017318725586,0.001,4.05380323324304e-06,86152
5.99,-0.7279202899999998,86311,20704,4,13890,0.91,0.25378284603357315,0.001,4.650111236514931e-06,86210
6.07,-0.7322968700000001,86372,20719,4,13900,0.93,0.24333755671977997,0.001,5.04908204372138e-06,86271
6.09,-0.7354314099999999,86435,20734,4,13910,0.93,0.2540738029139383,0.001,3.1722142596533687e-06,86335
6.1,-0.7381567200000002,86497,20749,4,13920,0.94,0.25445474684238434,0.001,1.6292697117543347e-05,86397
6.04,-0.72578474,86556,20763,4,13930,0.93,0.26827871799468994,0.001,1.0046893142619714e-05,86456
5.96,-0.7209607100000003,86612,20777,4,13940,0.92,0.2616703867912292,0.001,4.646410070563434e-06,86512
5.89,-0.72134817,86662,20789,4,13950,0.9,0.25044212490320206,0.001,7.41176616732749e-06,86562
5.89,-0.7188629799999999,86724,20804,4,13960,0.89,0.2603372757633527,0.001,4.618372524115936e-06,86624
5.82,-0.7048112099999999,86780,20817,4,13970,0.88,0.25125812206949505,0.001,5.835085923016388e-06,86679
