rollout/success_rate,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,time/fps,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss
0.89,17945,66261,5.29,12050,3,-0.49902847,0.001,0.17902974486351014,66161,3.1918732929625547e-06
0.9,17959,66313,5.29,12060,3,-0.50092963,0.001,0.1778080314397812,66210,6.593489009295202e-06
0.88,17972,66360,5.21,12070,3,-0.49394913,0.001,0.17476941148440042,66259,5.549733790151852e-06
0.88,17986,66412,5.21,12080,3,-0.4979264200000001,0.001,0.17678441405296325,66309,7.5297023158782395e-06
0.87,18000,66464,5.22,12090,3,-0.50181276,0.001,0.1888257533311844,66361,6.852074511698447e-06
0.87,18015,66519,5.25,12100,3,-0.5084303200000001,0.001,0.18141132593154907,66416,5.603664976661093e-06
0.88,18030,66574,5.25,12110,3,-0.50578672,0.001,0.1807389110326767,66471,5.813397910969797e-06
0.88,18043,66622,5.22,12120,3,-0.504005,0.001,0.17485564947128296,66519,4.683311961647026e-06
0.87,18057,66674,5.16,12130,3,-0.4962796200000001,0.001,0.17838484048843384,66569,5.6071427252391e-06
0.87,18072,66729,5.13,12140,3,-0.49307363000000004,0.001,0.17025654017925262,66626,5.186468267008119e-06
0.89,18087,66783,5.22,12150,3,-0.4982317400000001,0.001,0.18046423544486365,66681,6.55659399247573e-06
0.89,18101,66834,5.21,12160,3,-0.4964403899999999,0.001,0.17565268029769263,66731,6.077119527011139e-06
0.89,18114,66882,5.22,12170,3,-0.49636058999999993,0.001,0.17851901799440384,66780,6.553319584175672e-06
0.9,18129,66939,5.27,12180,3,-0.49756262000000007,0.001,0.17592391123374304,66835,5.667714466047376e-06
0.9,18144,66993,5.29,12190,3,-0.5016059199999999,0.001,0.178903229534626,66891,6.849591879169263e-06
0.9,18158,67044,5.25,12200,3,-0.49647448999999994,0.001,0.17567506134510041,66942,4.745855721921543e-06
0.89,18173,67100,5.26,12210,3,-0.50355516,0.001,0.17799107134342193,66997,1.4771143105463124e-05
0.9,18187,67151,5.29,12220,3,-0.50535882,0.001,0.18216912150382997,67049,8.022563861231902e-06
0.9,18201,67205,5.31,12230,3,-0.50684934,0.001,0.17488267521063486,67105,2.5373961231404487e-06
0.89,18216,67259,5.3,12240,3,-0.50717557,0.001,0.17916392982006074,67156,5.059399791207398e-06
0.88,18229,67308,5.25,12250,3,-0.50312546,0.001,0.18398425579071045,67205,3.579839722078759e-06
0.87,18244,67360,5.26,12260,3,-0.50608248,0.001,0.18428055942058563,67257,2.8309379824046723e-06
0.88,18257,67410,5.28,12270,3,-0.50995686,0.001,0.1848256215453148,67308,8.244138825830305e-06
0.87,18271,67462,5.23,12280,3,-0.5059188700000001,0.001,0.1854770749807358,67362,4.79645027553488e-06
0.87,18286,67514,5.21,12290,3,-0.50239831,0.001,0.1816875288883845,67412,4.5694124537476455e-06
0.88,18300,67568,5.24,12300,3,-0.50081202,0.001,0.1779357468088468,67466,3.8052272278340147e-06
0.87,18315,67621,5.21,12310,3,-0.49989388999999995,0.001,0.1749846875667572,67519,4.386568025438464e-06
0.86,18328,67670,5.19,12320,3,-0.5029535799999999,0.001,0.1805569499731064,67570,1.2487193635024596e-05
0.86,18343,67724,5.19,12330,3,-0.51271309,0.001,0.18205485244592032,67624,1.3728127820892647e-05
0.85,18356,67772,5.13,12340,3,-0.51076797,0.001,0.18055872122446695,67671,5.4337770052370615e-06
0.87,18371,67827,5.19,12350,3,-0.51695019,0.001,0.1788714587688446,67724,6.098645189922536e-06
0.89,18386,67883,5.23,12360,3,-0.5137471599999999,0.001,0.18173756947120032,67781,8.603835870720408e-06
0.89,18400,67937,5.27,12370,3,-0.51370869,0.001,0.18137658834457399,67835,5.261327169137076e-06
0.9,18415,67990,5.28,12380,3,-0.5158251699999999,0.001,0.1776536362511771,67888,4.4684792490962925e-06
0.89,18429,68042,5.28,12390,3,-0.5181198600000001,0.001,0.18127834548552832,67941,5.020607583598273e-06
0.86,18442,68092,5.24,12400,3,-0.52224482,0.001,0.1918633927901586,67989,4.774304064388464e-06
0.86,18457,68144,5.23,12410,3,-0.51889488,0.001,0.17953016857306162,68042,4.716869511867117e-06
0.89,18471,68197,5.27,12420,3,-0.51584194,0.001,0.17874692976474763,68095,5.546011288970476e-06
0.89,18485,68248,5.24,12430,3,-0.5083561200000001,0.001,0.18847518861293794,68146,1.0072198529087473e-05
0.91,18500,68302,5.3,12440,3,-0.51004291,0.001,0.18043315162261328,68200,6.426613936127978e-06
0.9,18514,68354,5.27,12450,3,-0.50899165,0.001,0.17735286355018615,68253,3.874131334669073e-06
0.87,18526,68400,5.17,12460,3,-0.5074079100000001,0.001,0.18188025057315826,68300,5.230388524068985e-06
0.88,18542,68456,5.19,12470,3,-0.50770623,0.001,0.17735902220010757,68353,3.2836617644231105e-06
0.86,18555,68505,5.15,12480,3,-0.50405118,0.001,0.1681530863046646,68403,3.7740388506790624e-06
0.87,18570,68561,5.19,12490,3,-0.5054565700000001,0.001,0.1777137964963913,68457,3.959098914189478e-06
0.89,18584,68614,5.22,12500,3,-0.5069018599999999,0.001,0.1819076364239057,68514,8.127439893238867e-06
0.9,18600,68670,5.26,12510,3,-0.50787859,0.001,0.18398510913054147,68568,7.649077133464743e-06
0.88,18612,68717,5.2,12520,3,-0.5041969500000001,0.001,0.1783079206943512,68617,3.731020933628315e-06
0.87,18625,68763,5.15,12530,3,-0.49839579,0.001,0.1785632163286209,68662,4.432626383277238e-06
0.85,18638,68811,5.09,12540,3,-0.4968022999999999,0.001,0.17433790862560272,68709,5.529996656150615e-06
0.84,18652,68861,5.07,12550,3,-0.4963342900000001,0.001,0.176319020986557,68758,5.414905353973154e-06
0.86,18665,68911,5.11,12560,3,-0.49272492,0.001,0.17769797444343566,68808,1.250235500265262e-05
0.86,18680,68967,5.11,12570,3,-0.4925845200000001,0.001,0.17780405580997466,68865,4.520832681009778e-06
0.85,18693,69013,5.08,12580,3,-0.48960354,0.001,0.17368517567714056,68911,3.998471621950254e-06
0.86,18708,69070,5.09,12590,3,-0.48988170000000003,0.001,0.176704740524292,68967,2.8306922104093246e-06
0.86,18722,69120,5.06,12600,3,-0.4860070999999999,0.001,0.17744915187358856,69018,4.574049171424122e-06
0.86,18737,69174,5.04,12610,3,-0.48761243,0.001,0.18639631072680155,69071,4.990340736791647e-06
0.88,18751,69228,5.11,12620,3,-0.4862155000000001,0.001,0.17861689031124114,69125,1.706636658127536e-05
0.9,18767,69284,5.21,12630,3,-0.4919774799999999,0.001,0.18395443509022394,69180,9.050617563843844e-06
0.9,18781,69337,5.26,12640,3,-0.4951228,0.001,0.18854781488577524,69234,9.463635251449887e-06
0.92,18796,69392,5.31,12650,3,-0.49390809999999996,0.001,0.17330685257911682,69290,3.747641017071146e-06
0.93,18811,69446,5.35,12660,3,-0.49820673,0.001,0.17727842330932617,69343,2.8186723739054285e-06
0.92,18824,69496,5.29,12670,3,-0.49120960000000014,0.001,0.17404867112636566,69393,4.920768333249725e-06
0.9,18836,69539,5.26,12680,3,-0.4928692600000001,0.001,0.1707116737961769,69435,2.995837462549389e-06
0.89,18850,69589,5.19,12690,3,-0.48705602,0.001,0.17999047935009002,69486,4.620441995939473e-06
0.89,18864,69640,5.2,12700,3,-0.48796837,0.001,0.18012209236621857,69540,4.8726299610279964e-06
0.88,18878,69692,5.18,12710,3,-0.48693871,0.001,0.17144896338383356,69588,5.1353294641861185e-06
0.86,18890,69738,5.1,12720,3,-0.48526516000000003,0.001,0.1813109740614891,69637,3.864220040365277e-05
0.84,18904,69790,5.06,12730,3,-0.4826867399999999,0.001,0.179910217722257,69686,2.8660279743538317e-06
0.85,18919,69843,5.06,12740,3,-0.48359814,0.001,0.18173922896385192,69740,5.403143632065621e-06
0.84,18934,69897,5.05,12750,3,-0.48570958000000003,0.001,0.18864531318346658,69795,5.297122697811574e-06
0.82,18948,69950,5.04,12760,3,-0.48630073,0.001,0.1677260607481003,69846,5.204230001254473e-06
0.82,18963,70004,5.08,12770,3,-0.49673339,0.001,0.1892871931195259,69901,3.7099150631547673e-06
0.87,18978,70062,5.23,12780,3,-0.5041180700000001,0.001,0.1863717883825302,69957,4.5651845160440035e-06
0.88,18994,70119,5.3,12790,3,-0.51145613,0.001,0.17518789172172547,70017,6.803930318710627e-06
0.89,19009,70174,5.34,12800,3,-0.5142030400000001,0.001,0.17673634986082712,70072,5.230538363321102e-06
0.89,19023,70226,5.34,12810,3,-0.5130490299999999,0.001,0.18230037093162538,70124,3.4299424441996963e-06
0.91,19038,70280,5.42,12820,3,-0.51368764,0.001,0.18570996075868607,70177,4.212579293986589e-06
0.91,19052,70333,5.43,12830,3,-0.52061764,0.001,0.1817793274919192,70230,3.829694643779173e-06
0.89,19064,70378,5.35,12840,3,-0.51556744,0.001,0.1789131999015808,70278,3.7420057651615935e-06
0.87,19076,70422,5.25,12850,3,-0.5070649599999999,0.001,0.19674446061253548,70320,4.13538134580449e-06
0.88,19090,70474,5.24,12860,3,-0.5047758499999999,0.001,0.178323495388031,70371,4.658312627725536e-06
0.88,19104,70523,5.19,12870,3,-0.4971712100000001,0.001,0.19317744672298431,70421,4.734618452554666e-06
0.88,19118,70576,5.14,12880,3,-0.49212788,0.001,0.18060702681541443,70473,7.0054635216365565e-06
0.87,19132,70627,5.08,12890,3,-0.48325847000000005,0.001,0.1787885844707489,70527,4.3434089093352665e-06
0.86,19146,70680,5.06,12900,3,-0.47999757000000004,0.001,0.17371663451194763,70577,5.008795869798632e-06
0.86,19160,70728,5.02,12910,3,-0.4789808599999999,0.001,0.17625213861465455,70628,8.10111987448181e-06
0.85,19174,70780,5.0,12920,3,-0.48130486999999994,0.001,0.1787824953595797,70678,4.7325191872005234e-06
0.84,19187,70829,4.96,12930,3,-0.4792597800000001,0.001,0.17733531693617502,70729,6.804914998307747e-06
0.87,19202,70886,5.08,12940,3,-0.48635261,0.001,0.17614529778560004,70784,4.6015553228547406e-06
0.87,19215,70932,5.1,12950,3,-0.4885473600000001,0.001,0.17924911032120386,70830,3.680212444123754e-06
0.87,19229,70983,5.09,12960,3,-0.49078702,0.001,0.17508507072925567,70881,7.895270209701266e-06
0.86,19244,71037,5.14,12970,3,-0.49279723,0.001,0.1786939948797226,70935,4.958614492049189e-06
0.84,19257,71088,5.12,12980,3,-0.4926598,0.001,0.18361799120903016,70986,4.403511684358818e-06
0.84,19272,71142,5.15,12990,3,-0.4961349099999999,0.001,0.18043775856494904,71039,3.233194365748204e-06
0.83,19286,71193,5.13,13000,3,-0.49521583999999996,0.001,0.17799200614293417,71093,1.0956324482928418e-05
0.82,19298,71238,5.1,13010,3,-0.4906066,0.001,0.18311594426631927,71135,1.7003719506192283e-05
0.81,19314,71295,5.15,13020,3,-0.49374803,0.001,0.18770558138688406,71192,3.5721444267740785e-06
0.83,19328,71347,5.18,13030,3,-0.49267944,0.001,0.1844443529844284,71245,3.293810141258291e-06
0.81,19342,71397,5.11,13040,3,-0.48948241,0.001,0.18035969734191895,71295,2.73354221462796e-06
0.83,19357,71453,5.21,13050,3,-0.49917549000000005,0.001,0.1831116278966268,71350,2.9484446031347034e-06
0.84,19371,71505,5.22,13060,3,-0.49697449,0.001,0.1855185627937317,71403,3.333646554892766e-06
0.86,19386,71561,5.24,13070,3,-0.50034783,0.001,0.17360914250214896,71458,8.928677895407114e-06
0.85,19401,71615,5.27,13080,3,-0.50129643,0.001,0.18051368991533914,71512,6.087296393767853e-06
0.83,19413,71661,5.19,13090,3,-0.49460023999999997,0.001,0.16584503650665283,71558,3.610014194540175e-06
0.85,19429,71719,5.26,13100,3,-0.4957803499999999,0.001,0.17831729600826898,71617,6.389304454993787e-06
0.87,19444,71772,5.34,13110,3,-0.4958313200000001,0.001,0.17667345951000848,71670,4.011323539998557e-06
0.88,19458,71823,5.28,13120,3,-0.48965181999999996,0.001,0.18646242221196493,71721,6.4263549575116485e-06
0.87,19472,71877,5.3,13130,3,-0.49219482999999997,0.001,0.17440114276749746,71775,1.0677371782159234e-05
0.88,19486,71928,5.31,13140,3,-0.49006007,0.001,0.17874240378538767,71828,3.99986098879405e-06
0.89,19501,71982,5.29,13150,3,-0.48299642,0.001,0.17983773052692414,71881,5.659206271957373e-06
0.88,19515,72033,5.28,13160,3,-0.48624375000000003,0.001,0.1806823710600535,71931,3.16394865270316e-06
0.88,19529,72086,5.25,13170,3,-0.48270873000000003,0.001,0.17954822381337485,71984,6.342285360005917e-06
0.91,19544,72141,5.26,13180,3,-0.48347381999999994,0.001,0.18095114529132844,72039,4.923078995489049e-06
0.94,19559,72194,5.33,13190,3,-0.48800895000000005,0.001,0.18239981830120086,72091,5.32802046109282e-06
0.92,19573,72246,5.27,13200,3,-0.49181811000000003,0.001,0.17139588296413422,72146,1.8127829889635905e-05
0.93,19588,72302,5.3,13210,3,-0.49494557,0.001,0.17871416509151458,72199,7.222657222882844e-06
0.93,19602,72354,5.31,13220,3,-0.5024415000000001,0.001,0.181936115026474,72252,4.064409722559503e-06
0.94,19618,72413,5.36,13230,3,-0.50668717,0.001,0.17875089744726816,72309,5.2460032217519865e-06
0.94,19633,72468,5.4,13240,3,-0.51393214,0.001,0.18491026386618614,72365,4.1611450001255434e-06
0.92,19648,72521,5.39,13250,3,-0.52242922,0.001,0.19188465774059296,72418,7.842379636713303e-06
0.9,19660,72568,5.35,13260,3,-0.5191722200000001,0.001,0.19340646266937256,72465,5.912345841352362e-06
0.9,19676,72626,5.4,13270,3,-0.5201193300000001,0.001,0.18258606493473054,72522,5.499138160303118e-06
0.88,19691,72680,5.39,13280,3,-0.5228372,0.001,0.18017027030388513,72577,3.741887970439469e-06
0.88,19705,72733,5.39,13290,3,-0.5237495099999999,0.001,0.1811787188053131,72631,5.973593488306506e-06
0.88,19718,72779,5.33,13300,3,-0.51594305,0.001,0.1858097712198893,72677,1.967279141960413e-06
0.86,19731,72828,5.26,13310,3,-0.5186366,0.001,0.19262687861919403,72726,3.4877683295538495e-06
0.86,19746,72881,5.27,13320,3,-0.5196722399999999,0.001,0.17042604088783264,72776,2.6121241035070854e-06
0.85,19758,72927,5.14,13330,3,-0.5034242,0.001,0.18370490024487177,72825,3.959677049654904e-06
0.86,19772,72979,5.11,13340,3,-0.49719055999999995,0.001,0.1885008029639721,72878,5.091702519166574e-06
0.88,19787,73032,5.11,13350,3,-0.49004589,0.001,0.17971696257591246,72929,4.502077217694023e-06
0.89,19801,73083,5.15,13360,3,-0.49365847,0.001,0.18108770747979483,72980,2.039838576214e-05
0.87,19815,73136,5.1,13370,3,-0.4894401,0.001,0.1786062674862998,73033,4.438267621610846e-06
0.87,19829,73187,5.07,13380,3,-0.4854470000000001,0.001,0.18709645171960196,73084,5.7856801352803204e-06
0.85,19843,73238,5.05,13390,3,-0.48920641,0.001,0.17880223939816156,73135,3.5418261935168025e-06
0.86,19858,73292,5.13,13400,3,-0.49130534999999986,0.001,0.17640452086925507,73192,5.910152215922911e-06
0.86,19871,73341,5.13,13410,3,-0.4911397899999999,0.001,0.180998295545578,73238,3.7155323752813272e-06
0.84,19884,73388,5.07,13420,3,-0.48917839999999996,0.001,0.17654449343681336,73288,6.2517518927052155e-06
0.85,19898,73440,5.13,13430,3,-0.49603929,0.001,0.18236452639102935,73337,5.849123135703849e-06
0.83,19912,73492,5.13,13440,3,-0.49686112,0.001,0.17493296166261038,73388,3.924061388715927e-06
0.81,19926,73543,5.11,13450,3,-0.49905937,0.001,0.17225838601589202,73443,3.8271579796855805e-06
0.81,19939,73592,5.09,13460,3,-0.50005147,0.001,0.1833388681213061,73489,5.84342315808802e-06
0.81,19953,73643,5.07,13470,3,-0.5046125400000001,0.001,0.18166678845882417,73540,5.1540390359150475e-06
0.79,19966,73689,5.02,13480,3,-0.5013600800000001,0.001,0.19005037546157838,73586,7.486628601327539e-06
0.78,19979,73739,5.01,13490,3,-0.50301808,0.001,0.17724969685077668,73637,2.9325289233383955e-06
0.78,19993,73789,4.97,13500,3,-0.50085779,0.001,0.17938339412212373,73687,3.480665191091248e-06
0.78,20006,73836,4.95,13510,3,-0.49606814000000005,0.001,0.18119319528341293,73736,4.083775365870679e-06
0.78,20018,73882,4.94,13520,3,-0.49303705999999997,0.001,0.1879280929764112,73782,4.846617647065917e-06
0.79,20033,73937,4.97,13530,3,-0.4923363,0.001,0.18592972060044607,73835,5.935657100053504e-06
0.79,20047,73990,4.98,13540,3,-0.4948304,0.001,0.17768998692433038,73886,4.625695623872161e-06
0.79,20061,74041,4.98,13550,3,-0.49415059,0.001,0.17378634810447693,73939,6.432376358134206e-06
0.81,20076,74093,5.01,13560,3,-0.48954994,0.001,0.17884276807308197,73991,7.949224800540832e-06
0.83,20091,74150,5.07,13570,3,-0.49503691000000005,0.001,0.17309600363175073,74047,4.3960875852159615e-06
0.87,20106,74203,5.14,13580,3,-0.50004787,0.001,0.17836938053369522,74101,6.057398934444791e-06
0.9,20120,74257,5.18,13590,3,-0.4978805400000001,0.001,0.18346424996852875,74154,4.640977022063453e-06
0.9,20136,74316,5.27,13600,3,-0.50054842,0.001,0.17648654182751974,74208,4.735061843853651e-06
0.88,20148,74361,5.25,13610,3,-0.50259018,0.001,0.1822593460480372,74259,2.714159594082351e-05
0.88,20162,74413,5.31,13620,3,-0.5109353200000001,0.001,0.1870508169134458,74310,6.665607770628412e-06
0.85,20176,74462,5.25,13630,3,-0.51540084,0.001,0.17035088936487833,74362,7.546340839326149e-06
0.87,20191,74518,5.28,13640,3,-0.51411716,0.001,0.17293972074985503,74415,3.99226105400885e-06
0.89,20206,74572,5.31,13650,3,-0.51203124,0.001,0.18246801694234213,74469,4.273599264100388e-06
0.88,20219,74622,5.29,13660,3,-0.51078965,0.001,0.18446045815944673,74520,3.2408402603323337e-06
0.86,20233,74673,5.23,13670,3,-0.50027514,0.001,0.1842591961224874,74571,5.578839932240953e-06
0.83,20247,74725,5.22,13680,3,-0.49769767000000004,0.001,0.18121708432833353,74621,3.306654889456695e-06
0.82,20262,74778,5.21,13690,3,-0.49754918,0.001,0.17890034317970277,74675,4.097769306099508e-06
0.82,20277,74833,5.17,13700,3,-0.49804006,0.001,0.18520439565181732,74730,5.76836132495373e-06
0.84,20290,74884,5.23,13710,3,-0.50322875,0.001,0.18411633372306824,74782,4.958914511613936e-06
0.86,20305,74937,5.24,13720,3,-0.49908371000000007,0.001,0.17484042048454285,74835,6.149732143967412e-06
0.88,20319,74989,5.27,13730,3,-0.4971832400000001,0.001,0.1927264302968979,74886,1.372166561850463e-05
0.86,20333,75039,5.21,13740,3,-0.49084324999999995,0.001,0.18251124024391174,74939,4.795986478711712e-06
0.84,20347,75092,5.2,13750,3,-0.49028025999999997,0.001,0.1825879712899526,74990,3.809434626115641e-06
0.82,20361,75142,5.2,13760,3,-0.49763212999999995,0.001,0.18681016812721887,75039,3.6627268021523682e-06
0.83,20375,75195,5.22,13770,3,-0.50255019,0.001,0.17646476129690805,75093,5.6241052182789035e-06
0.83,20389,75246,5.21,13780,3,-0.5057035400000001,0.001,0.1802951768040657,75146,3.296546537967515e-06
0.82,20402,75296,5.18,13790,3,-0.50198591,0.001,0.17997241765260696,75194,4.384944228756164e-06
0.83,20417,75351,5.18,13800,3,-0.50175277,0.001,0.18328721523284913,75249,2.9197798312452505e-06
0.83,20431,75400,5.16,13810,3,-0.49461689999999997,0.001,0.18508807122707366,75298,1.2236682596267202e-05
0.83,20445,75452,5.15,13820,3,-0.49023002000000004,0.001,0.1808408002058665,75349,3.5306879150690898e-06
0.84,20460,75508,5.19,13830,3,-0.48798523999999993,0.001,0.18891464173793793,75406,5.633839615863205e-06
0.86,20476,75565,5.26,13840,3,-0.49187861,0.001,0.18040409684181213,75463,3.05620908745498e-06
0.87,20490,75618,5.26,13850,3,-0.49156525999999995,0.001,0.1791207119822502,75516,1.0109583627126995e-05
0.87,20503,75665,5.23,13860,3,-0.48835724999999996,0.001,0.18680780231952668,75562,3.6239042856323066e-06
0.86,20516,75714,5.19,13870,3,-0.48193298,0.001,0.18474270403385162,75612,5.353729420676245e-06
0.85,20528,75759,5.13,13880,3,-0.4774452,0.001,0.17907847762107848,75659,5.521155981114134e-06
0.86,20544,75815,5.19,13890,3,-0.47899182999999995,0.001,0.17767357577880225,75712,4.7900650012403885e-06
0.84,20557,75865,5.14,13900,3,-0.47646338999999993,0.001,0.181817760070165,75761,7.3352817177389324e-06
0.84,20572,75918,5.18,13910,3,-0.47710062999999997,0.001,0.17467484176158904,75818,7.635408201167592e-06
0.85,20586,75972,5.2,13920,3,-0.47471466000000007,0.001,0.18403451144695282,75871,8.046213755127004e-06
