#{"t_start": 1706698379.9069402, "env_id": "AbbIrb14000L-Default-Reach-v0"}
r,l,t
-0.368415,7,1238.228467
-0.40451,7,1239.778274
-0.314128,5,1241.075924
-0.565518,13,1244.112638
-0.52823,12,1246.945976
-0.176198,4,1248.026276
-0.289732,5,1249.308724
-0.416773,9,1251.346755
-1.039644,20,1256.1634
-0.400782,8,1258.046938
-0.630848,17,1262.09753
-0.499142,10,1264.464529
-0.624308,14,1267.781922
-7.320223,100,1292.881257
-0.472672,12,1296.250567
-0.610627,14,1299.585855
-0.688375,15,1303.184933
-0.53258,11,1305.78553
-0.48349,11,1308.368814
-0.551865,13,1311.435767
-0.540079,12,1314.269227
-0.401042,9,1316.352958
-0.208645,4,1317.417364
-0.411967,8,1319.203703
-0.294435,5,1320.516156
-0.442133,12,1323.304023
-0.384719,8,1325.153932
-0.40797,9,1327.203651
-0.243024,5,1328.518136
-0.435401,11,1331.055385
-0.510495,9,1333.120791
-0.244399,5,1334.434965
-0.40184,9,1336.471619
-0.55179,11,1339.038549
-0.381782,8,1340.854599
-0.271428,5,1342.169396
-0.236982,5,1343.452729
-0.434645,8,1345.239504
-0.300007,5,1346.536973
-0.476979,9,1348.589667
-0.417035,9,1350.656583
-0.262334,5,1351.970186
-0.464276,12,1354.756627
-0.359015,8,1356.590335
-0.509367,10,1358.890447
-0.203466,4,1359.954898
-0.286921,5,1361.255152
-0.352932,6,1362.805367
-0.726748,16,1366.608111
-0.200763,4,1367.723135
-0.459645,11,1370.257458
-0.97739,22,1375.608888
-0.618884,12,1378.526014
-0.746013,15,1382.106008
-0.566328,11,1384.708849
-0.438614,10,1387.026439
-0.587107,13,1390.093891
-0.492769,11,1392.694923
-0.482812,10,1395.010501
-0.501677,10,1397.327765
-0.530071,12,1400.144555
-0.796508,16,1403.961781
-0.984508,26,1410.31222
-0.425268,7,1411.996254
-0.464412,11,1414.545777
-0.526023,12,1417.3628
-0.670519,14,1420.696276
-0.193905,4,1421.794101
-0.289567,5,1423.077262
-1.341534,26,1429.381005
-0.702391,16,1433.297662
-0.497233,10,1435.911809
-2.6071,49,1447.999667
-0.693551,14,1451.549775
-0.703278,13,1454.650275
-0.67669,13,1457.733802
-2.08327,48,1469.568391
-0.322771,5,1471.099177
-0.38316,8,1472.884985
-0.978705,23,1478.452281
-1.498228,40,1488.367209
-3.909598,100,1513.636023
-0.814482,26,1520.753054
-4.050249,100,1545.923274
-0.201562,4,1547.504866
-0.333822,6,1549.040329
-0.413863,9,1551.340163
-0.352899,10,1553.907004
-3.675619,100,1578.993629
-2.754398,100,1604.595062
-0.70086,26,1611.729491
-0.202207,4,1612.898335
-0.402886,9,1615.18089
-0.324281,5,1616.497383
-0.31797,5,1617.780593
-0.386656,9,1620.09781
-0.327461,6,1621.664192
-0.90467,29,1628.964534
-0.271407,6,1630.648745
-0.614805,14,1634.198159
-0.400656,15,1638.031832
-0.354215,9,1640.382932
-2.721108,100,1665.451487
-0.258622,5,1667.335078
-0.282433,4,1668.368253
-0.214796,5,1669.651834
-2.541578,100,1694.637862
-2.352264,100,1720.223454
-3.91034,100,1745.825638
-3.17461,100,1771.46153
-0.270299,6,1773.562561
-0.410476,15,1777.362295
-3.092566,100,1802.481998
-0.368762,7,1804.831664
-0.523584,20,1809.882294
-0.356969,8,1812.016166
-0.501197,13,1815.316184
-0.362238,6,1816.899772
-0.202615,4,1817.950119
-0.362211,6,1819.483229
-2.051134,81,1839.785723
-0.207119,5,1841.535525
-0.373375,7,1843.335605
-0.324525,7,1845.1358
-0.337542,7,1846.919224
-1.950588,93,1870.222045
-3.656064,100,1895.790585
-0.26455,5,1897.657771
-0.346141,8,1899.693899
-0.328387,5,1901.007161
-0.274951,6,1902.541296
-0.545307,18,1907.075355
-0.280614,5,1908.425422
-1.163387,49,1920.727058
-3.194406,100,1946.029186
-0.242866,4,1947.645977
-0.215022,5,1948.929362
-0.353117,6,1950.463028
-0.266496,5,1951.746169
-0.649249,19,1956.546642
-0.367792,8,1958.663444
-0.241842,4,1959.713798
-0.203466,4,1960.74674
-0.250131,4,1961.7809
