rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/success_rate,time/episodes,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate
-0.7085584699999998,57516,13919,5.71,4,0.82,8680,0.19540803879499435,3.57294538844144e-05,57409,0.001
-0.7095775799999998,57574,13933,5.72,4,0.83,8690,0.181449470775468,5.5921718740137294e-05,57468,0.001
-0.71873856,57638,13949,5.8,4,0.84,8700,0.1721881926059723,4.298510611988604e-05,57533,0.001
-0.73493151,57706,13965,5.89,4,0.85,8710,0.17679492916379655,4.3994143717489873e-05,57599,0.001
-0.72936363,57760,13978,5.87,4,0.85,8720,0.17860606064399084,6.852948596739832e-05,57658,0.001
-0.7282876699999999,57809,13990,5.84,4,0.84,8730,0.18273550271987915,7.786661756524284e-05,57703,0.001
-0.7295956699999999,57862,14003,5.82,4,0.84,8740,0.17480668177207312,4.4512700090611666e-05,57756,0.001
-0.73325301,57928,14019,5.92,4,0.86,8750,0.17609724733564588,6.825712383336698e-05,57821,0.001
-0.7263613100000001,57980,14032,5.83,4,0.85,8760,0.16655922681093216,5.593596870312467e-05,57878,0.001
-0.7268284500000002,58045,14048,5.89,4,0.86,8770,0.17427016368934087,8.319986591232009e-05,57938,0.001
-0.7204934100000001,58101,14061,5.85,4,0.85,8780,0.1761336156300136,5.943446428448494e-05,57995,0.001
-0.7192677500000001,58159,14076,5.85,4,0.85,8790,0.17837505042552948,5.796707046101801e-05,58054,0.001
-0.71912296,58223,14091,5.85,4,0.85,8800,0.1792491264641285,5.4140407883096486e-05,58116,0.001
-0.71375944,58287,14107,5.81,4,0.85,8810,0.1729059943131038,5.2448825694487565e-05,58180,0.001
-0.7154054900000001,58347,14121,5.87,4,0.86,8820,0.1742223416055952,5.425735642867429e-05,58242,0.001
-0.7212111,58398,14134,5.89,4,0.86,8830,0.17840554118156432,6.178761104820296e-05,58296,0.001
-0.7225045099999998,58453,14147,5.91,4,0.86,8840,0.17039960622787476,4.508141604934021e-05,58346,0.001
-0.7270366100000001,58514,14162,5.86,4,0.85,8850,0.17762606839338937,6.250960116934341e-05,58407,0.001
-0.72667141,58574,14177,5.94,4,0.87,8860,0.17830259104569754,5.488737406267319e-05,58468,0.001
-0.7056555100000002,58633,14191,5.88,4,0.88,8870,0.18221354782581328,4.619384417310357e-05,58527,0.001
-0.7044498700000001,58681,14203,5.8,4,0.87,8880,0.17412091195583343,6.110529066063463e-05,58575,0.001
-0.7035104200000001,58736,14216,5.77,4,0.85,8890,0.17545167463166372,5.029793412956808e-05,58634,0.001
-0.6883137599999999,58785,14228,5.62,4,0.83,8900,0.16414318978786469,4.4734573748428375e-05,58678,0.001
-0.6752255299999999,58839,14241,5.52,4,0.82,8910,0.17205988615751266,5.976977323977432e-05,58737,0.001
-0.6597899600000001,58878,14250,5.31,4,0.78,8920,0.17881062626838684,9.149389152298681e-05,58776,0.001
-0.6623163599999999,58936,14264,5.38,4,0.79,8930,0.17299190163612366,6.995630246819928e-05,58829,0.001
-0.6556725899999999,58989,14277,5.36,4,0.79,8940,0.1814491961683546,8.016671901194578e-05,58883,0.001
-0.6562596099999999,59048,14292,5.34,4,0.78,8950,0.17640654742717743,6.747075955596908e-05,58940,0.001
-0.65223652,59103,14305,5.29,4,0.78,8960,0.17765413969755173,4.4071948044196084e-05,58996,0.001
-0.6657288899999999,59168,14321,5.35,4,0.78,8970,0.17895076956067765,4.1795713644075606e-05,59062,0.001
-0.6655456099999999,59224,14335,5.43,4,0.8,8980,0.18253002762794496,4.734587055281736e-05,59117,0.001
-0.6732835200000001,59289,14351,5.53,4,0.83,8990,0.17017631445612227,3.743352811267998e-05,59181,0.001
-0.67272559,59337,14362,5.52,4,0.83,9000,0.177173975110054,4.231753409840166e-05,59230,0.001
-0.68452174,59392,14376,5.53,4,0.81,9010,0.17152895778417587,4.1963216062868014e-05,59285,0.001
-0.6997813700000002,59450,14390,5.72,4,0.85,9020,0.17513836026191712,5.992334336042404e-05,59343,0.001
-0.7030356400000001,59508,14404,5.72,4,0.85,9030,0.17706113840852464,5.451613677515914e-05,59406,0.001
-0.7137419800000001,59569,14419,5.8,4,0.86,9040,0.17104316822120122,5.017451154084743e-05,59464,0.001
-0.69820357,59622,14432,5.74,4,0.86,9050,0.17705694692475454,5.242052741648097e-05,59517,0.001
-0.69798045,59677,14445,5.74,4,0.85,9060,0.17501088338238852,5.882036202820018e-05,59572,0.001
-0.7065950599999999,59749,14463,5.81,4,0.85,9070,0.1694599198443549,4.531472430764032e-05,59644,0.001
-0.7207606200000001,59819,14480,5.95,4,0.86,9080,0.1746811249426433,5.847138475343984e-05,59707,0.001
-0.7099774600000001,59877,14494,5.88,4,0.85,9090,0.17690692842006683,6.494061699413578e-05,59768,0.001
-0.72925764,59946,14511,6.09,4,0.88,9100,0.1713837111989657,4.967031600244809e-05,59840,0.001
-0.72499197,60013,14527,6.21,4,0.91,9110,0.17384990553061166,3.568118881958071e-05,59907,0.001
-0.72162084,60068,14541,6.18,4,0.9,9120,0.17310427129268646,6.58264852972934e-05,59962,0.001
-0.7258349499999999,60142,14559,6.34,4,0.9,9130,0.17037263326346874,8.74257320901961e-05,60034,0.001
-0.7194600299999999,60195,14572,6.26,4,0.89,9140,0.1710783764719963,6.263428076636046e-05,60093,0.001
-0.7249935300000001,60257,14587,6.35,4,0.91,9150,0.17569885551929473,6.513521875604056e-05,60150,0.001
-0.72801441,60315,14601,6.38,4,0.92,9160,0.17004653066396713,4.8223168050753884e-05,60210,0.001
-0.71352711,60371,14614,6.22,4,0.91,9170,0.17141701529423395,3.992553259498285e-05,60265,0.001
-0.7007163799999999,60428,14628,6.09,4,0.9,9180,0.17384304702281952,4.096990815014578e-05,60321,0.001
-0.7030392999999999,60495,14644,6.18,4,0.9,9190,0.17458972334861755,0.00011476020881673321,60385,0.001
-0.69694445,60558,14660,6.12,4,0.89,9200,0.1741147463520368,6.503973236249294e-05,60450,0.001
-0.70053106,60619,14675,6.06,4,0.87,9210,0.1811025172472,5.380691654863767e-05,60512,0.001
-0.72073731,60687,14690,6.19,4,0.84,9220,0.17275826074182987,5.875129318155814e-05,60582,0.001
-0.7075139100000001,60742,14704,6.0,4,0.84,9230,0.16901732129710062,6.0999447409163364e-05,60636,0.001
-0.7067122,60798,14717,6.03,4,0.83,9240,0.17187050357460976,6.371713061525952e-05,60691,0.001
-0.7018883799999998,60842,14728,5.85,4,0.78,9250,0.1693312351902326,0.00010174002090934664,60740,0.001
-0.7018381900000001,60899,14742,5.84,4,0.78,9260,0.16500639418760935,5.367071814058969e-05,60794,0.001
-0.7074818400000001,60971,14759,6.0,4,0.79,9270,0.16331417858600616,6.0755948652513325e-05,60864,0.001
-0.71029905,61024,14772,5.96,4,0.78,9280,0.17301445454359055,4.1320902406975314e-05,60919,0.001
-0.7167351799999999,61089,14788,5.94,4,0.79,9290,0.17058042685190836,6.819182362960419e-05,60982,0.001
-0.7146136,61153,14804,5.95,4,0.8,9300,0.17192632456620535,5.280374959208226e-05,61047,0.001
-0.7163996800000001,61214,14819,5.95,4,0.81,9310,0.1652985711892446,6.790546346261787e-05,61108,0.001
-0.6891462300000001,61270,14832,5.83,4,0.83,9320,0.16547942906618118,6.445113831432536e-05,61164,0.001
-0.69535656,61332,14847,5.9,4,0.84,9330,0.16893703242142996,8.70173911001378e-05,61225,0.001
-0.6941595799999999,61387,14861,5.89,4,0.86,9340,0.18224981427192688,9.933214168995619e-05,61281,0.001
-0.70509584,61451,14876,6.09,4,0.91,9350,0.17182687989303044,3.626146151093833e-05,61345,0.001
-0.7043142200000002,61512,14891,6.13,4,0.91,9360,0.16825314717633383,0.00020414954841336503,61406,0.001
-0.70920314,61578,14907,6.07,4,0.91,9370,0.17772853800228663,7.480463630469915e-05,61472,0.001
-0.70770629,61633,14921,6.09,4,0.91,9380,0.17233025282621384,6.505421697511338e-05,61527,0.001
-0.6982114899999999,61692,14935,6.03,4,0.9,9390,0.17401034633318582,8.647708091302775e-05,61586,0.001
-0.69592008,61755,14950,6.02,4,0.89,9400,0.1774275004863739,4.843992610403802e-05,61648,0.001
-0.7006827,61814,14965,6.0,4,0.89,9410,0.17452571541070938,5.2084480557823554e-05,61707,0.001
-0.7142892000000001,61877,14980,6.07,4,0.91,9420,0.17490353115967341,5.287389233542074e-05,61775,0.001
-0.7229787499999999,61939,14995,6.07,4,0.91,9430,0.17711101720730463,8.154273261122096e-05,61834,0.001
-0.724839,61988,15007,6.01,4,0.88,9440,0.18813619762659073,7.408351666526869e-05,61881,0.001
-0.7212676299999998,62045,15021,5.94,4,0.86,9450,0.17624344783169882,7.146429613515335e-05,61937,0.001
-0.7212932400000001,62099,15034,5.87,4,0.85,9460,0.17584350279399327,8.840640761523641e-05,61997,0.001
-0.7045569400000001,62148,15046,5.7,4,0.82,9470,0.16814667731523514,5.201975545787718e-05,62042,0.001
-0.7053659199999999,62201,15059,5.68,4,0.81,9480,0.17076227813959122,7.219917824841104e-05,62094,0.001
-0.7085548,62258,15073,5.66,4,0.79,9490,0.16414526849985123,5.6392767874058336e-05,62151,0.001
-0.70826111,62314,15087,5.59,4,0.79,9500,0.17341286689043045,5.5245438488782384e-05,62208,0.001
-0.6955351900000001,62374,15101,5.6,4,0.8,9510,0.17204644282658896,4.874734683350349e-05,62269,0.001
-0.6872575800000001,62427,15114,5.5,4,0.79,9520,0.17862459123134614,0.00012998861348023638,62321,0.001
-0.6810102800000002,62485,15128,5.46,4,0.78,9530,0.17164308577775955,0.00011761041969293728,62378,0.001
-0.6827267600000002,62546,15143,5.58,4,0.81,9540,0.17613527391638076,5.3037643998063034e-05,62441,0.001
-0.6859028600000001,62605,15157,5.6,4,0.81,9550,0.17174318645681655,6.421157221276579e-05,62498,0.001
-0.6838603700000001,62659,15171,5.6,4,0.81,9560,0.18219061195850372,4.2690788956991e-05,62554,0.001
-0.69624896,62723,15186,5.75,4,0.83,9570,0.17347674568494162,7.368224578385707e-05,62614,0.001
-0.7080298899999998,62784,15201,5.83,4,0.82,9580,0.1718179825693369,7.262907820404507e-05,62678,0.001
-0.7004312999999999,62831,15212,5.73,4,0.82,9590,0.1754119172692299,9.497075370745733e-05,62724,0.001
-0.68957262,62884,15225,5.7,4,0.81,9600,0.16638453801472983,5.579964999924414e-05,62778,0.001
-0.6994005099999999,62946,15241,5.72,4,0.8,9610,0.1766529306769371,5.447901457955595e-05,62841,0.001
-0.6998683099999999,62996,15253,5.69,4,0.79,9620,0.17260307570298514,5.810260760578482e-05,62889,0.001
-0.69332328,63048,15265,5.63,4,0.79,9630,0.17071803410847983,0.0001103006767759022,62943,0.001
-0.6953678999999999,63104,15279,5.58,4,0.78,9640,0.178243858118852,6.650059791960909e-05,62998,0.001
-0.69535447,63167,15294,5.62,4,0.79,9650,0.16718056052923203,7.242048013722524e-05,63060,0.001
-0.69781015,63222,15308,5.63,4,0.79,9660,0.17203981429338455,3.5800276236841455e-05,63116,0.001
-0.6872567,63274,15321,5.51,4,0.77,9670,0.17538872361183167,7.971638539553776e-05,63168,0.001
-0.67152896,63322,15332,5.38,4,0.78,9680,0.17808910459280014,7.039593765512109e-05,63216,0.001
-0.67799475,63375,15345,5.44,4,0.79,9690,0.17514119297266006,4.905109805501221e-05,63273,0.001
-0.6864105,63432,15359,5.48,4,0.8,9700,0.17324753403663634,5.402231909101829e-05,63325,0.001
-0.6925603800000001,63499,15375,5.53,4,0.8,9710,0.17327733763626643,6.560451272110055e-05,63391,0.001
-0.7125089699999999,63568,15392,5.72,4,0.83,9720,0.17279078492096492,4.9739000782470354e-05,63462,0.001
-0.7116087999999999,63623,15406,5.75,4,0.83,9730,0.17888520658016205,0.00011864544649142772,63521,0.001
-0.7148042699999999,63688,15421,5.84,4,0.85,9740,0.16587944887578487,5.729069926019292e-05,63581,0.001
-0.7180671699999999,63757,15438,5.9,4,0.86,9750,0.17614084907940455,4.682579700394334e-05,63648,0.001
-0.7177893499999999,63817,15453,5.95,4,0.87,9760,0.16993877291679382,8.122637518681586e-05,63711,0.001
-0.7272638100000001,63878,15468,6.04,4,0.9,9770,0.17369691388947622,9.630782109785027e-05,63772,0.001
-0.7307296699999999,63930,15480,6.08,4,0.9,9780,0.16895560175180435,4.4567728764377534e-05,63823,0.001
-0.7422826400000001,63997,15497,6.22,4,0.91,9790,0.18173439800739288,5.1529015763662755e-05,63890,0.001
