#{"t_start": 1707459413.211312, "env_id": "EpsonLs3-Collision-Free-Reach-v0"}
r,l,t
-0.530019,6,1578.564324
-0.44431,5,1579.581416
-0.550786,7,1580.964451
-0.552339,6,1582.181379
-0.423955,5,1583.181323
-0.339818,5,1584.181439
-0.313963,2,1584.61526
-0.281157,4,1585.414973
-0.522366,6,1586.632017
-0.481489,6,1587.832003
-0.503539,6,1589.03196
-0.516787,6,1590.215435
-0.290542,2,1590.64869
-0.285535,4,1591.431063
-0.437046,5,1592.430998
-0.358183,5,1593.432294
-0.415601,5,1594.449268
-0.391131,5,1595.431394
-0.394935,6,1596.582791
-0.536627,6,1597.799525
-0.228311,2,1598.215302
-0.364997,6,1599.383939
-0.402994,6,1600.599796
-0.274497,4,1601.433458
-0.28469,4,1602.216534
-0.444166,6,1603.40018
-0.256221,4,1604.216756
-0.535202,7,1605.600304
-0.27765,4,1606.43372
-0.383865,5,1607.400323
-0.318856,7,1608.800643
-0.428153,5,1609.818601
-0.278863,4,1610.634052
-0.576672,9,1612.400836
-0.619347,10,1614.38432
-0.420789,5,1615.434832
-0.277495,2,1615.851507
-0.408317,6,1617.001914
-0.555126,6,1618.169559
-0.486566,5,1619.168826
-0.566887,6,1620.385555
-0.518162,6,1621.568496
-0.397619,5,1622.602404
