rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/time_elapsed,time/total_timesteps,rollout/success_rate,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate
6.7,-0.64019322,3,10470,19951,78131,1.0,0.0013559493735166533,0.23658143480618796,78041,0.001
6.68,-0.6443592299999998,3,10480,19966,78191,1.0,0.001575234792350481,0.23266184329986572,78098,0.001
6.6,-0.63138787,3,10490,19981,78251,1.0,0.0016228121967287734,0.23078734055161476,78159,0.001
6.51,-0.62191545,3,10500,19998,78315,1.0,0.0016289375683603187,0.23258721828460693,78223,0.001
6.61,-0.62617326,3,10510,20017,78388,1.0,0.0015188041808349745,0.2297469899058342,78298,0.001
6.6,-0.61279571,3,10520,20034,78457,1.0,0.0014751675043953583,0.23120435699820518,78366,0.001
6.66,-0.6247593400000001,3,10530,20052,78525,1.0,0.0016009588725864887,0.2518223151564598,78433,0.001
6.57,-0.62840917,3,10540,20069,78591,1.0,0.0017352276627207175,0.22785493358969688,78501,0.001
6.81,-0.65158079,3,10550,20090,78674,1.0,0.0015355652896687389,0.23797374367713928,78581,0.001
6.67,-0.6335281899999999,3,10560,20105,78733,1.0,0.001703528524376452,0.23315565784772238,78642,0.001
6.65,-0.63010419,3,10570,20121,78796,1.0,0.0017014499753713608,0.22370047867298126,78704,0.001
6.76,-0.64569569,3,10580,20139,78867,1.0,0.0012671266216784717,0.2306830883026123,78774,0.001
6.79,-0.6512072600000001,3,10590,20156,78930,1.0,0.0015850451076403261,0.22720410923163095,78840,0.001
6.9,-0.6674655799999999,3,10600,20175,79005,1.0,0.0015916348318569362,0.22984773218631743,78914,0.001
6.81,-0.6684318400000001,3,10610,20191,79069,1.0,0.0016369595425203443,0.23413974046707153,78979,0.001
6.74,-0.66790359,3,10620,20207,79131,1.0,0.0014708316690909367,0.24024500449498495,79037,0.001
6.7,-0.6731948099999999,3,10630,20223,79195,1.0,0.001648161545745097,0.2165210135281086,79101,0.001
6.72,-0.66987314,3,10640,20241,79263,1.0,0.0015844540737037147,0.24285491555929184,79172,0.001
6.52,-0.6485431899999999,3,10650,20257,79326,1.0,0.0016623266972601413,0.238034521540006,79236,0.001
6.5,-0.6487872200000001,3,10660,20272,79383,1.0,0.0017348630353808403,0.23309515789151192,79293,0.001
6.55,-0.65638544,3,10670,20289,79451,1.0,0.0015087577339727432,0.2267431989312172,79357,0.001
6.52,-0.6472983600000001,3,10680,20306,79519,1.0,0.001637434572330676,0.22483545541763306,79426,0.001
6.55,-0.6535917199999999,3,10690,20323,79585,1.0,0.0014060668680550797,0.22481559589505196,79494,0.001
6.41,-0.64674607,3,10700,20339,79646,1.0,0.0013568699165868263,0.2605130970478058,79554,0.001
6.38,-0.64438212,3,10710,20355,79707,1.0,0.0015192309394478798,0.2306363731622696,79617,0.001
6.33,-0.6486304799999999,3,10720,20369,79764,0.98,0.0016539751215734417,0.22607540786266328,79672,0.001
6.27,-0.63657432,3,10730,20384,79822,0.98,0.0017608837806619704,0.22504316767056784,79733,0.001
6.25,-0.62309159,3,10740,20401,79888,0.98,0.001487589193857275,0.21780024841427803,79796,0.001
6.27,-0.63539413,3,10750,20417,79953,0.98,0.0017049626214429737,0.2372383028268814,79861,0.001
6.35,-0.6361944700000001,3,10760,20434,80018,0.98,0.0015116692520678043,0.21948803961277008,79927,0.001
6.35,-0.6400831000000001,3,10770,20451,80086,0.98,0.0016544621612410992,0.23350225389003754,79994,0.001
6.31,-0.6368115400000001,3,10780,20468,80150,0.98,0.0015297197138092347,0.2147942086060842,80059,0.001
6.3,-0.6235225400000001,3,10790,20484,80215,0.98,0.0017201341106556356,0.23104787866274515,80123,0.001
6.27,-0.61427675,3,10800,20499,80273,0.97,0.0017248066308509027,0.23017551501592,80183,0.001
6.3,-0.60874904,3,10810,20515,80337,0.97,0.0015861652209423482,0.2215299258629481,80245,0.001
6.36,-0.6045861,3,10820,20531,80400,0.98,0.0016986866442797084,0.24315633873144785,80310,0.001
6.43,-0.6154418199999999,3,10830,20548,80465,0.98,0.001510630245320499,0.23434600606560707,80374,0.001
6.44,-0.6221500400000001,3,10840,20565,80532,0.98,0.0015699455813903893,0.22455444931983948,80438,0.001
6.35,-0.6069612999999999,3,10850,20579,80588,0.97,0.0014866945275571197,0.22926132753491402,80497,0.001
6.31,-0.6145039099999999,3,10860,20595,80649,0.97,0.0014019567286595702,0.2177654653787613,80557,0.001
6.23,-0.6051852900000001,3,10870,20610,80709,0.97,0.001726463111117482,0.2353418618440628,80619,0.001
6.21,-0.5928495100000001,3,10880,20626,80771,0.97,0.0017877946541245495,0.23312621315320334,80681,0.001
6.2,-0.60744915,3,10890,20643,80835,0.97,0.0016776518663391472,0.23696901400883993,80744,0.001
6.27,-0.6150519400000001,3,10900,20659,80900,0.98,0.001910043545649387,0.23402150720357895,80809,0.001
6.27,-0.6169805500000001,3,10910,20676,80964,0.98,0.0018859757609399302,0.23565536240736643,80873,0.001
6.27,-0.61511767,3,10920,20692,81027,0.99,0.0015568171705429752,0.22640760242938995,80936,0.001
6.3,-0.61403986,3,10930,20709,81095,0.99,0.0016798782661291106,0.22728391736745834,81002,0.001
6.29,-0.61502793,3,10940,20726,81161,0.98,0.00150663051421621,0.23135632276535034,81069,0.001
6.38,-0.6268895899999999,3,10950,20743,81226,0.99,0.0016608597167457144,0.2284330129623413,81133,0.001
6.5,-0.63729982,3,10960,20762,81299,0.99,0.001704542994654427,0.235216756661733,81206,0.001
6.55,-0.63957119,3,10970,20778,81364,0.99,0.0013956192997284234,0.22601183503866196,81273,0.001
6.61,-0.6565060999999999,3,10980,20796,81432,0.99,0.00149111173647855,0.23135284334421158,81340,0.001
6.6,-0.65786563,3,10990,20812,81495,0.99,0.0019129645578297122,0.22082208096981049,81403,0.001
6.63,-0.6698271199999999,3,11000,20829,81563,0.99,0.001679604623599776,0.2239309325814247,81470,0.001
6.56,-0.6562725399999999,3,11010,20844,81620,0.99,0.0018224132751735549,0.23331230382124582,81529,0.001
6.5,-0.6552647400000002,3,11020,20858,81677,0.98,0.0018362970523802297,0.2279114325841268,81587,0.001
6.42,-0.63532117,3,11030,20874,81737,0.98,0.0017810403369367123,0.23094062010447183,81647,0.001
6.52,-0.6307440500000001,3,11040,20893,81813,0.99,0.0017013317639274256,0.23318170756101608,81722,0.001
6.55,-0.63991233,3,11050,20910,81881,0.99,0.0018620611711715658,0.2434726059436798,81789,0.001
6.4,-0.6149223899999999,3,11060,20925,81939,0.99,0.001629992900416255,0.234640434384346,81849,0.001
6.44,-0.61957487,3,11070,20943,82008,0.99,0.0014366982970386744,0.22227343916893005,81916,0.001
6.39,-0.6228616499999999,3,11080,20959,82071,0.99,0.001624820288270712,0.21590128913521767,81980,0.001
6.44,-0.61447468,3,11090,20977,82139,0.99,0.001696016639471054,0.2354450672864914,82045,0.001
6.51,-0.6170454,3,11100,20996,82214,0.99,0.0017278646118938923,0.22569318860769272,82119,0.001
6.51,-0.6174455600000001,3,11110,21010,82271,0.99,0.001550515415146947,0.23211829736828804,82180,0.001
6.62,-0.6318499399999999,3,11120,21028,82339,0.99,0.001527563003557069,0.23200193420052528,82246,0.001
6.69,-0.6504330499999998,3,11130,21044,82406,0.98,0.0017164419987238944,0.23743504782517752,82314,0.001
6.68,-0.6700965900000001,3,11140,21064,82481,0.98,0.0017223302042111755,0.22763244807720184,82390,0.001
6.65,-0.6582485200000001,3,11150,21080,82546,0.98,0.0018637355339402955,0.2407587468624115,82452,0.001
6.77,-0.6768549999999999,3,11160,21098,82616,0.98,0.0014636731357313693,0.17944946885108948,82525,0.001
6.73,-0.6748014599999999,3,11170,21115,82681,0.98,0.0016756947484931775,0.24078712860743204,82589,0.001
6.71,-0.6645000299999999,3,11180,21131,82742,0.98,0.0016437592421425506,0.2255033552646637,82651,0.001
6.74,-0.6732831800000002,3,11190,21149,82813,0.98,0.0013700597919523716,0.24105932811896005,82718,0.001
6.68,-0.6658815499999998,3,11200,21166,82882,0.98,0.0016977827375133832,0.23618660867214203,82793,0.001
6.79,-0.6793577700000002,3,11210,21184,82950,0.98,0.001571800361853093,0.21130330562591554,82859,0.001
6.77,-0.66425802,3,11220,21201,83016,0.99,0.0016826977953314781,0.2461474488178889,82926,0.001
6.74,-0.6601412199999999,3,11230,21217,83080,1.0,0.0014462630730122327,0.22857788701852164,82988,0.001
6.63,-0.6424982399999999,3,11240,21234,83144,1.0,0.0015319776721298695,0.22278342644373575,83051,0.001
6.54,-0.6351761899999999,3,11250,21248,83200,0.99,0.0016265426529571414,0.23167243599891663,83111,0.001
6.45,-0.6221351399999999,3,11260,21263,83261,0.99,0.001408700249157846,0.22259366512298584,83170,0.001
6.37,-0.6058989800000001,3,11270,21278,83318,0.99,0.0014414780640176364,0.23005855455994606,83226,0.001
6.36,-0.60251345,3,11280,21293,83378,0.99,0.001671223862407108,0.22229990363121033,83287,0.001
6.34,-0.60469074,3,11290,21311,83447,0.99,0.001649071928113699,0.23490717634558678,83356,0.001
6.25,-0.59414913,3,11300,21326,83507,0.99,0.0015436586225405335,0.22501508394877115,83414,0.001
6.17,-0.5914107399999999,3,11310,21342,83567,0.98,0.0017467922492263217,0.22673508524894714,83476,0.001
6.12,-0.5855585999999999,3,11320,21357,83628,0.98,0.0017124845762737095,0.23360464970270792,83536,0.001
6.17,-0.5937975200000001,3,11330,21375,83697,0.98,0.0015057786949910223,0.2331684629122416,83604,0.001
6.17,-0.5896049800000001,3,11340,21391,83761,0.98,0.0014723983864920835,0.23699349661668143,83672,0.001
6.27,-0.5913118,3,11350,21408,83827,0.99,0.0015313477155619434,0.2374652847647667,83736,0.001
6.27,-0.6009623300000001,3,11360,21424,83888,0.99,0.0016127333976328373,0.2333642542362213,83797,0.001
6.38,-0.6101232400000001,3,11370,21441,83956,0.99,0.0015880952511603634,0.2274458408355713,83866,0.001
6.42,-0.6152566800000001,3,11380,21457,84020,0.98,0.0013355807833639638,0.2255001850426197,83930,0.001
6.36,-0.6058226600000001,3,11390,21474,84083,0.98,0.0013172208398048366,0.233800341685613,83991,0.001
6.42,-0.6075970999999999,3,11400,21491,84149,0.98,0.0014022819232195616,0.23015942052006721,84057,0.001
6.49,-0.6135251399999999,3,11410,21508,84216,0.99,0.0013989325047337583,0.22750341519713402,84124,0.001
6.58,-0.6387160799999999,3,11420,21526,84286,0.99,0.00150693190516904,0.22938286885619164,84195,0.001
6.51,-0.6289042300000001,3,11430,21542,84348,0.99,0.0012976163416169584,0.21392077207565308,84256,0.001
6.59,-0.64257029,3,11440,21560,84420,0.99,0.001746299598986904,0.24005521461367607,84329,0.001
6.57,-0.6413375600000001,3,11450,21577,84484,0.99,0.0015069502260303125,0.23418385908007622,84393,0.001
6.66,-0.64480461,3,11460,21594,84554,0.99,0.0019963320810347795,0.22565148770809174,84461,0.001
6.59,-0.63633388,3,11470,21610,84615,0.99,0.0014923887987000246,0.23484592139720917,84523,0.001
6.54,-0.62809917,3,11480,21625,84674,1.0,0.0014274401124566793,0.2292758673429489,84584,0.001
6.59,-0.6246057999999999,3,11490,21643,84742,1.0,0.0017573082586750388,0.24276429414749146,84644,0.001
6.63,-0.62205329,3,11500,21661,84812,1.0,0.0015849295887164772,0.22029182314872742,84721,0.001
6.61,-0.62473866,3,11510,21677,84877,1.0,0.0018812288763001561,0.23813100159168243,84785,0.001
6.58,-0.61847895,3,11520,21694,84944,1.0,0.0015856336685828865,0.23164288699626923,84853,0.001
6.62,-0.62066038,3,11530,21711,85010,1.0,0.001615835802762636,0.22453660890460014,84918,0.001
6.54,-0.61163277,3,11540,21728,85074,1.0,0.0014978009276092052,0.21393509209156036,84984,0.001
6.52,-0.61958521,3,11550,21744,85136,1.0,0.0016108203950958948,0.22943097849686941,85046,0.001
6.45,-0.6036227,3,11560,21760,85199,1.0,0.0015133196138776839,0.23548287898302078,85103,0.001
6.51,-0.62113871,3,11570,21777,85266,1.0,0.001582655357196927,0.21838994324207306,85175,0.001
6.63,-0.6326663699999999,3,11580,21795,85337,1.0,0.0017069138848455623,0.24086913093924522,85245,0.001
6.6,-0.6435016,3,11590,21812,85402,1.0,0.0015429674240294844,0.22697288542985916,85309,0.001
6.55,-0.64495705,3,11600,21828,85467,1.0,0.0016542590456083417,0.23840664327144623,85376,0.001
6.68,-0.6587452199999998,3,11610,21848,85545,1.0,0.0013303949316549632,0.23086522221565248,85454,0.001
6.62,-0.6481344299999999,3,11620,21864,85606,1.0,0.001707592559978366,0.23079389333724976,85515,0.001
6.63,-0.64692398,3,11630,21881,85673,1.0,0.0015041143487906083,0.22538276761770248,85582,0.001
6.61,-0.6337428900000001,3,11640,21897,85735,1.0,0.0012852480091775458,0.23964380224545798,85644,0.001
6.63,-0.62919994,3,11650,21914,85799,1.0,0.0014589189318940043,0.23867195844650269,85709,0.001
6.61,-0.64007852,3,11660,21929,85860,1.0,0.0015414828434586526,0.22934955656528472,85769,0.001
6.59,-0.6292341100000001,3,11670,21946,85925,1.0,0.001724140311125666,0.2339380383491516,85833,0.001
6.46,-0.6106757899999999,3,11680,21961,85983,1.0,0.0015710446052253247,0.23949306458234787,85893,0.001
6.55,-0.6137339,3,11690,21980,86057,1.0,0.0019502016948536038,0.22065550088882446,85965,0.001
6.49,-0.60251348,3,11700,21995,86116,1.0,0.0013192466576583683,0.2340681254863739,86027,0.001
6.4,-0.5924641,3,11710,22013,86185,1.0,0.0017740360694006086,0.23197320103645325,86093,0.001
6.52,-0.6064852100000001,3,11720,22031,86258,1.0,0.0014245110505726188,0.2342943213880062,86164,0.001
6.52,-0.6042908199999999,3,11730,22048,86325,1.0,0.001521421509096399,0.21353471279144287,86232,0.001
6.65,-0.6246134999999999,3,11740,22068,86400,1.0,0.0014843805499064426,0.24457642436027527,86310,0.001
6.64,-0.62844059,3,11750,22084,86463,1.0,0.0014197924407199024,0.2349415197968483,86371,0.001
6.62,-0.6250814,3,11760,22099,86522,1.0,0.0015176732226141862,0.24143940210342407,86431,0.001
6.55,-0.62347693,3,11770,22114,86580,1.0,0.001581190328579396,0.23399695754051208,86490,0.001
6.62,-0.63987076,3,11780,22131,86645,1.0,0.001735104015097022,0.23662053793668747,86552,0.001
6.57,-0.63568144,3,11790,22148,86714,1.0,0.0013008494162932039,0.2225218191742897,86621,0.001
6.62,-0.6395038900000001,3,11800,22165,86778,1.0,0.0015271522237786225,0.23449016734957695,86688,0.001
6.66,-0.64864374,3,11810,22183,86851,1.0,0.0016290094936266541,0.22987717762589455,86760,0.001
6.53,-0.63428933,3,11820,22199,86911,1.0,0.0014799755765125156,0.2283441424369812,86821,0.001
6.47,-0.63178568,3,11830,22214,86972,1.0,0.001532472650675724,0.22944330175717673,86881,0.001
6.36,-0.62756011,3,11840,22231,87036,1.0,0.001374288827979139,0.2088226725657781,86945,0.001
6.34,-0.6207263999999999,3,11850,22246,87097,1.0,0.001496688249365737,0.22906354069709778,87004,0.001
6.36,-0.62920888,3,11860,22262,87158,1.0,0.0015107515500858426,0.22650456428527832,87067,0.001
6.39,-0.6293241300000001,3,11870,22278,87219,1.0,0.0016193257179111242,0.22478813429673514,87128,0.001
6.44,-0.63097228,3,11880,22296,87289,1.0,0.001380852161673829,0.23499402403831482,87196,0.001
6.38,-0.63145901,3,11890,22312,87352,1.0,0.001500376412877813,0.2323264181613922,87261,0.001
6.39,-0.6341480100000001,3,11900,22328,87417,1.0,0.001521434363288184,0.21624643603960672,87326,0.001
6.34,-0.62194393,3,11910,22346,87485,1.0,0.0016085963870864362,0.2278316468000412,87392,0.001
6.42,-0.63898678,3,11920,22363,87553,1.0,0.0014698482617469771,0.2270570881664753,87462,0.001
6.51,-0.6496321500000001,3,11930,22381,87623,1.0,0.0016240426671824285,0.23211345449090004,87532,0.001
6.52,-0.6400644299999999,3,11940,22398,87688,1.0,0.001711517439356872,0.22120201090971628,87595,0.001
6.56,-0.6523735700000001,3,11950,22415,87753,1.0,0.0014622285263612867,0.22399066388607025,87660,0.001
6.63,-0.64614926,3,11960,22432,87821,1.0,0.001287809232183333,0.21975770592689514,87732,0.001
6.69,-0.6452298999999999,3,11970,22449,87888,1.0,0.0017873430624604225,0.24624696373939514,87797,0.001
6.72,-0.65463578,3,11980,22468,87961,1.0,0.0014649430086137727,0.23225318267941475,87868,0.001
6.77,-0.65247185,3,11990,22485,88029,1.0,0.0015988528961315752,0.22802759408950807,87937,0.001
6.77,-0.65959243,3,12000,22502,88094,1.0,0.0015490329242311418,0.2195150355497996,88003,0.001
6.78,-0.65554259,3,12010,22520,88163,1.0,0.0016989078576443717,0.23647481948137283,88072,0.001
6.76,-0.6373864499999999,3,12020,22536,88229,1.0,0.001530291372910142,0.22542005280653635,88138,0.001
6.64,-0.6177754900000001,3,12030,22551,88287,1.0,0.0017083776416257023,0.22099927812814713,88197,0.001
6.69,-0.6200656099999999,3,12040,22569,88357,1.0,0.001492089145661642,0.23256632188955942,88261,0.001
6.67,-0.61454155,3,12050,22586,88420,1.0,0.0017972856760025025,0.23655904332796732,88328,0.001
6.67,-0.62234586,3,12060,22603,88488,1.0,0.0015613017603754997,0.22556868195533752,88395,0.001
6.62,-0.62584354,3,12070,22619,88550,1.0,0.0012599965058533208,0.23355692128340402,88457,0.001
6.57,-0.6233262700000001,3,12080,22636,88618,1.0,0.0016968904787467585,0.22873074933886528,88527,0.001
6.46,-0.61523951,3,12090,22651,88675,1.0,0.0019546665862435475,0.246180921792984,88584,0.001
6.43,-0.6057309200000001,3,12100,22667,88737,1.0,0.001423694276516991,0.2273578941822052,88644,0.001
6.37,-0.5994561199999999,3,12110,22683,88800,1.0,0.0016566760139539837,0.23784078657627106,88706,0.001
6.4,-0.61240973,3,12120,22701,88869,1.0,0.001426432776497677,0.22459601610898972,88777,0.001
6.34,-0.62245772,3,12130,22714,88921,0.99,0.0016780227306298912,0.2530695050954819,88831,0.001
6.24,-0.61313892,3,12140,22729,88981,0.99,0.001474845203726242,0.2500842610994975,88887,0.001
6.26,-0.6148594299999999,3,12150,22746,89046,0.99,0.0015948097134241834,0.23372023925185204,88956,0.001
6.17,-0.60880146,3,12160,22761,89105,0.99,0.0017439198369781177,0.23138336837291718,89013,0.001
6.22,-0.61871997,3,12170,22778,89172,0.99,0.001467239740304649,0.2282913774251938,89080,0.001
6.19,-0.60488857,3,12180,22795,89237,0.99,0.0013630949892103673,0.2252722755074501,89145,0.001
6.31,-0.6291796399999999,3,12190,22812,89306,0.99,0.0013702721480512992,0.23114287853240967,89215,0.001
6.31,-0.6338118600000001,3,12200,22828,89368,0.99,0.0015091911773197353,0.23165681660175325,89277,0.001
6.46,-0.6526385100000001,3,12210,22848,89446,0.99,0.001449728255263633,0.23270446360111235,89352,0.001
6.45,-0.64283356,3,12220,22866,89514,0.99,0.0015094518894329667,0.22246926526228586,89422,0.001
6.66,-0.64703231,3,12230,22884,89587,1.0,0.0015030429465696215,0.22102084755897522,89495,0.001
6.76,-0.6559768100000001,3,12240,22902,89657,1.0,0.0014996829850133508,0.2386651411652565,89565,0.001
6.8,-0.66451119,3,12250,22920,89726,1.0,0.001566903805360198,0.21376898139715195,89635,0.001
6.84,-0.66712601,3,12260,22936,89789,1.0,0.0013110811589285732,0.20434515178203583,89699,0.001
6.78,-0.6624861200000001,3,12270,22952,89850,1.0,0.0016882909694686532,0.22320000330607095,89758,0.001
6.76,-0.66280018,3,12280,22968,89913,1.0,0.0016392037837899157,0.22862142324447632,89823,0.001
6.58,-0.62540183,3,12290,22981,89964,1.0,0.0015381235862150788,0.22067950665950775,89873,0.001
6.63,-0.62779918,3,12300,22998,90031,1.0,0.0015886785695329309,0.19970609992742538,89939,0.001
6.46,-0.61303494,3,12310,23014,90092,1.0,0.0013567732414230705,0.23084106047948202,90002,0.001
6.46,-0.63242943,3,12320,23031,90160,1.0,0.0017270530224777758,0.23890385776758194,90068,0.001
6.36,-0.6302634,3,12330,23047,90223,1.0,0.0016107292224963505,0.24664973467588425,90133,0.001
6.3,-0.63172194,3,12340,23064,90287,1.0,0.0016322518765394176,0.24094951897859573,90196,0.001
6.25,-0.62183286,3,12350,23080,90351,1.0,0.001577306937958513,0.23376089334487915,90260,0.001
6.34,-0.62544543,3,12360,23099,90423,1.0,0.0014008864860183426,0.22322019189596176,90332,0.001
6.38,-0.62993533,3,12370,23115,90488,1.0,0.001611332714674063,0.23349908739328384,90396,0.001
6.37,-0.6364377,3,12380,23131,90550,1.0,0.0013233374804258347,0.22254396975040436,90459,0.001
6.47,-0.6508179599999998,3,12390,23147,90611,1.0,0.0018230226705782115,0.23396408557891846,90520,0.001
6.42,-0.6535981799999999,3,12400,23163,90673,1.0,0.0013497396638350828,0.21908848732709885,90582,0.001
6.37,-0.64208252,3,12410,23177,90729,0.99,0.0016744818033960958,0.2273029088973999,90639,0.001
6.36,-0.62598808,3,12420,23194,90796,0.99,0.001762630029891928,0.23004735261201859,90705,0.001
6.31,-0.6222768900000001,3,12430,23209,90854,0.99,0.0013712308233759056,0.23714029292265573,90765,0.001
6.3,-0.61567608,3,12440,23225,90917,0.99,0.001731607038527727,0.21416443586349487,90825,0.001
6.39,-0.6336732700000001,3,12450,23244,90990,0.99,0.001734463032335043,0.23689192533493042,90898,0.001
6.27,-0.6218244700000001,3,12460,23259,91050,0.99,0.0015113884250500373,0.230223481853803,90957,0.001
6.27,-0.6203460499999999,3,12470,23276,91115,0.99,0.0016262073768302798,0.21567103763421377,91022,0.001
6.32,-0.62002852,3,12480,23293,91182,0.99,0.001683470734860748,0.24174800887703896,91091,0.001
6.46,-0.61466743,3,12490,23312,91257,0.99,0.0014836722208807867,0.22579681873321533,91163,0.001
6.46,-0.60717071,3,12500,23328,91319,0.98,0.0017037617275491358,0.24428590387105942,91227,0.001
6.52,-0.61912732,3,12510,23343,91381,0.98,0.0016347230557585135,0.24265647679567337,91291,0.001
6.52,-0.61998363,3,12520,23360,91448,0.98,0.001650022010185889,0.22485358640551567,91354,0.001
6.56,-0.62147006,3,12530,23376,91510,0.98,0.001486832780453066,0.22158077359199524,91418,0.001
6.58,-0.6247518300000001,3,12540,23393,91575,0.98,0.001693172929143267,0.2348572053015232,91486,0.001
6.45,-0.6020646900000002,3,12550,23408,91635,0.98,0.0016096516628749669,0.24044129252433777,91543,0.001
6.48,-0.6037584399999999,3,12560,23425,91698,0.98,0.0014208795813222725,0.23083624616265297,91607,0.001
6.49,-0.60550755,3,12570,23442,91764,0.98,0.0016250629172039528,0.25107086698214215,91675,0.001
6.43,-0.59943107,3,12580,23457,91825,0.98,0.0014036492378051793,0.23460053404172262,91733,0.001
6.39,-0.61558629,3,12590,23475,91896,0.98,0.001487934069397549,0.23301268617312113,91805,0.001
6.39,-0.62104479,3,12600,23491,91958,0.99,0.0014510570520845552,0.2224375456571579,91865,0.001
6.46,-0.62603031,3,12610,23509,92027,1.0,0.0015756817301735282,0.2212138225634893,91936,0.001
6.38,-0.61900733,3,12620,23524,92086,1.0,0.0018206204404123127,0.23258076608181,91993,0.001
6.35,-0.6164902499999999,3,12630,23539,92145,1.0,0.0013970423256978392,0.2230607271194458,92053,0.001
6.42,-0.62903657,3,12640,23557,92217,0.99,0.001387326348445971,0.22217449794212976,92124,0.001
6.5,-0.64354143,3,12650,23575,92285,0.99,0.001763071573805064,0.2210312969982624,92193,0.001
6.48,-0.6507002299999999,3,12660,23591,92346,0.99,0.001852174073324672,0.23808583244681358,92256,0.001
6.41,-0.64115928,3,12670,23606,92405,0.99,0.0016807334264740347,0.21519996225833893,92315,0.001
6.48,-0.6499143099999999,3,12680,23623,92473,0.99,0.0015911535476334393,0.22250854969024658,92381,0.001
6.39,-0.6383378,3,12690,23639,92535,0.99,0.001646482424500088,0.2350325733423233,92443,0.001
6.41,-0.6384113299999999,3,12700,23655,92599,0.99,0.0017600555904209614,0.23659062385559082,92507,0.001
6.35,-0.6284999600000001,3,12710,23672,92662,0.99,0.0015445949509739875,0.23478961487611136,92572,0.001
6.39,-0.6357160199999999,3,12720,23688,92725,0.99,0.0015565446228720248,0.21506765484809875,92630,0.001
6.53,-0.64692876,3,12730,23707,92798,0.99,0.0013425899475502472,0.23478432993094125,92706,0.001
6.37,-0.6274354299999999,3,12740,23721,92854,1.0,0.0020727023171881833,0.22830457985401154,92762,0.001
6.25,-0.6052281100000001,3,12750,23735,92910,1.0,0.0019213975008044923,0.23094306886196136,92820,0.001
6.21,-0.5923419200000001,3,12760,23750,92967,1.0,0.0014441894832998513,0.2322892795006434,92876,0.001
6.21,-0.58747209,3,12770,23765,93026,1.0,0.0016331144142895937,0.22890288631121317,92936,0.001
6.15,-0.57804744,3,12780,23781,93088,1.0,0.0016317696621020634,0.22444171607494354,92998,0.001
6.17,-0.58343852,3,12790,23797,93152,1.0,0.0015638282988220454,0.22749608010053635,93061,0.001
6.14,-0.58088032,3,12800,23813,93213,1.0,0.001601682820667823,0.22777214646339417,93122,0.001
6.17,-0.5866438400000001,3,12810,23830,93279,1.0,0.001646106985087196,0.23395795623461405,93189,0.001
6.21,-0.5843182900000001,3,12820,23847,93346,1.0,0.001388820404827129,0.21451929211616516,93251,0.001
6.1,-0.5790517700000001,3,12830,23863,93408,1.0,0.0013633972848765552,0.24491417407989502,93318,0.001
6.21,-0.59201,3,12840,23880,93475,1.0,0.0015210052176068227,0.22093554337819418,93385,0.001
6.22,-0.60007512,3,12850,23895,93532,1.0,0.0013651223620399834,0.22322675585746765,93441,0.001
6.36,-0.61716105,3,12860,23913,93603,1.0,0.0017713324195938185,0.23829392343759537,93509,0.001
6.49,-0.62884533,3,12870,23931,93675,1.0,0.0015755658387206495,0.2372865304350853,93582,0.001
6.5,-0.61976923,3,12880,23947,93738,1.0,0.0014252113843602793,0.23682536681493124,93649,0.001
6.42,-0.6083398099999999,3,12890,23962,93794,1.0,0.0015804538436766183,0.23460932075977325,93704,0.001
6.51,-0.6105596600000001,3,12900,23980,93864,1.0,0.0011949914707137005,0.23800753553708395,93773,0.001
6.55,-0.61879715,3,12910,23998,93934,1.0,0.0017446341031851869,0.2424808790286382,93842,0.001
6.64,-0.62511129,3,12920,24017,94010,1.0,0.0014138523450431724,0.2421106149752935,93918,0.001
6.7,-0.62304347,3,12930,24035,94078,1.0,0.0017562738586483257,0.22377847507596016,93988,0.001
6.74,-0.62705568,3,12940,24053,94149,1.0,0.0015335725387558342,0.22956598550081253,94057,0.001
6.77,-0.62755871,3,12950,24068,94209,1.0,0.0016797138378024101,0.2322619011004766,94118,0.001
6.72,-0.62308449,3,12960,24085,94275,1.0,0.0012954416646001239,0.21913747489452362,94182,0.001
6.62,-0.61329397,3,12970,24101,94337,1.0,0.0016462015420464532,0.21403421461582184,94247,0.001
6.72,-0.63862957,3,12980,24120,94410,1.0,0.001459767430787906,0.21259738504886627,94318,0.001
6.78,-0.6497741499999999,3,12990,24136,94472,1.0,0.0013416967121884227,0.23295487463474274,94380,0.001
6.71,-0.64274439,3,13000,24152,94535,1.0,0.0015126349171623588,0.23190208276112875,94444,0.001
6.63,-0.6244651,3,13010,24168,94597,1.0,0.0014495124341920018,0.2394134650627772,94504,0.001
6.45,-0.6158004800000001,3,13020,24183,94655,1.0,0.001236883457750082,0.23080670088529587,94561,0.001
6.38,-0.6066059400000001,3,13030,24198,94716,1.0,0.0013060497294645756,0.2259196937084198,94625,0.001
6.33,-0.60443606,3,13040,24215,94782,1.0,0.0015542728797299787,0.22335264086723328,94690,0.001
6.41,-0.6144248499999999,3,13050,24233,94850,1.0,0.0014136623108892568,0.2378435730934143,94760,0.001
6.45,-0.61930166,3,13060,24251,94920,1.0,0.0016166535871369497,0.22659945115447044,94830,0.001
6.4,-0.61276986,3,13070,24265,94977,0.99,0.0014165429331894433,0.23303220669428507,94887,0.001
