#{"t_start": 1702879125.2110305, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.538161,7,2324.178542
-0.291528,5,2325.395422
-0.407078,5,2326.595362
-1.437818,52,2338.763276
-0.403666,5,2340.246592
-0.220323,4,2341.213514
-0.328908,6,2342.630353
-0.230441,4,2343.596923
-0.433919,7,2345.263655
-0.23358,4,2346.247262
-0.531767,6,2347.680428
-0.499498,7,2349.347465
-0.563755,6,2350.797383
-0.292235,6,2352.23093
-0.44687,9,2354.364741
-0.611286,7,2356.064598
-0.320558,6,2357.514776
-0.340808,6,2358.948199
-0.488102,6,2360.381591
-0.358372,5,2361.581527
-0.553413,6,2363.013595
-0.353709,5,2364.215031
-0.457502,6,2365.647738
-0.237122,5,2366.848778
-0.328013,8,2368.748766
-0.509219,6,2370.19889
-0.468693,10,2372.566522
-0.469099,6,2374.032653
-0.615015,9,2376.166231
-0.658569,9,2378.317232
-0.543772,6,2379.783471
-0.615846,7,2381.467272
-0.521015,14,2384.767535
-0.602851,6,2386.250552
-0.276708,5,2387.451047
-0.524202,6,2388.883456
-0.362276,7,2390.551413
-0.562675,7,2392.218396
-0.271156,6,2393.652368
-0.419561,7,2395.318413
-0.245995,4,2396.284976
-0.2551,5,2397.468462
-0.322034,7,2399.135843
-0.481316,6,2400.568409
-0.343374,5,2401.768744
-0.697951,14,2405.069064
-0.410533,5,2406.319381
-0.344768,5,2407.519875
-0.45074,7,2409.186844
-0.486446,6,2410.636464
-0.28695,5,2411.83707
-0.328358,5,2413.037106
-0.463006,6,2414.469668
-0.261819,4,2415.436773
-1.21507,52,2427.604376
-0.48142,6,2429.337724
-0.354249,5,2430.537868
-0.467509,10,2432.904784
-0.389155,5,2434.138607
-0.40601,5,2435.338415
-0.219584,4,2436.30521
-0.409697,7,2437.955512
-0.305091,5,2439.171971
-0.389566,9,2441.305559
-0.435616,5,2442.522351
-0.254074,5,2443.723333
-0.435439,6,2445.15585
-0.245718,5,2446.355938
-0.338509,5,2447.556465
-0.523272,7,2449.223437
-0.544994,6,2450.673472
-0.283302,6,2452.106829
-0.341715,7,2453.773254
-0.304239,7,2455.456786
-0.39556,5,2456.673444
-0.292309,10,2459.040513
-0.499632,6,2460.507361
-0.519323,7,2462.174258
-0.196939,4,2463.157486
-0.239687,4,2464.122669
-0.413655,5,2465.307243
-0.449366,7,2466.973404
-0.274326,5,2468.191658
-0.450361,5,2469.391408
-0.584204,6,2470.824665
-0.461499,5,2472.025288
-0.279649,5,2473.22503
-0.233421,4,2474.191786
-0.655446,7,2475.858593
-0.422678,5,2477.075297
-0.393707,7,2478.742302
-0.331911,5,2479.942263
-0.237177,5,2481.142684
-0.288166,5,2482.34245
-0.278224,4,2483.309092
-0.253053,4,2484.273932
-0.268257,4,2485.226517
-0.743263,10,2487.592898
-0.192767,4,2488.576332
-0.565423,6,2490.00967
-0.410002,9,2492.143988
-0.364246,6,2493.59393
-0.290147,7,2495.260767
-0.482737,6,2496.710426
-0.556448,7,2498.377415
-0.285927,5,2499.594615
-0.407445,5,2500.794756
-0.359758,5,2501.994319
-0.279061,6,2503.427747
-0.538243,6,2504.859879
-0.375641,6,2506.294659
-0.518899,6,2507.727954
-0.475522,6,2509.17854
-0.277462,4,2510.144955
-0.233941,4,2511.111873
-0.281191,5,2512.311807
-0.350325,7,2513.978641
-0.299812,4,2514.961935
-0.316801,6,2516.395612
-0.455528,7,2518.062302
-0.259789,7,2519.7468
-0.339104,5,2520.962619
-0.560826,6,2522.395932
-0.366105,5,2523.596001
-0.328464,5,2524.796074
-0.387903,5,2525.996465
-0.364029,6,2527.430042
-0.361328,5,2528.629926
-0.258068,6,2530.063401
-0.220911,4,2531.030368
-0.247101,4,2531.980245
-0.417575,5,2533.180277
-0.310723,5,2534.380509
-0.525941,6,2535.813782
-0.215399,4,2536.780719
-0.594344,7,2538.447514
-0.595255,6,2539.897358
-0.353682,5,2541.097592
-0.540665,6,2542.531038
-0.184824,4,2543.497863
-0.515133,6,2544.91478
-0.285391,5,2546.114959
-0.21076,4,2547.081581
-0.568889,7,2548.731482
-0.28483,5,2549.931835
-0.212,4,2550.898597
-0.549642,6,2552.331764
-0.408383,5,2553.531995
-0.211986,4,2554.498791
-0.555732,6,2555.915367
-0.48701,7,2557.582439
-0.226614,4,2558.565989
-0.286265,5,2559.765791
-0.299737,6,2561.199449
-0.252448,5,2562.399434
-0.594445,6,2563.832695
-0.252976,4,2564.799694
-0.29158,5,2565.999886
-0.288654,5,2567.200096
-0.610654,7,2568.866792
-0.516513,9,2571.000407
-0.608522,6,2572.450266
-0.431376,6,2573.883798
-0.273191,5,2575.08401
-0.260739,4,2576.050813
-0.333411,5,2577.234307
-0.268621,4,2578.200979
-0.420618,6,2579.634388
-0.481334,7,2581.301248
-0.481046,6,2582.73491
-0.44745,7,2584.401635
-0.195804,4,2585.385084
-0.204898,4,2586.351665
-0.545261,6,2587.785181
-0.208624,4,2588.751823
-0.322761,5,2589.951948
-0.326142,5,2591.151929
-0.396289,5,2592.352061
-0.433242,5,2593.552492
-0.302153,7,2595.219233
-0.276446,5,2596.419472
-0.32199,5,2597.618692
-0.466541,6,2599.052687
-0.550568,8,2600.953072
-0.35108,7,2602.636321
-0.440323,5,2603.853119
-0.278526,7,2605.518497
-0.351232,5,2606.736598
-0.241507,4,2607.703437
-0.425414,5,2608.903633
-0.34669,5,2610.103674
-0.214001,4,2611.070747
-0.41132,5,2612.254101
-0.323688,5,2613.454066
-0.356759,5,2614.654298
-0.189539,4,2615.620951
-0.47189,6,2617.054339
-0.293534,5,2618.254625
-0.254503,4,2619.22108
-0.234884,4,2620.187973
-0.590111,7,2621.838284
-0.501522,6,2623.288302
-0.518204,7,2624.95507
-0.562488,8,2626.872184
-0.308326,4,2627.855297
-0.321422,6,2629.290999
-0.406651,9,2631.422698
-0.180333,4,2632.422715
-0.646905,8,2634.322422
-0.381021,5,2635.539224
-0.306494,6,2636.972889
-0.228913,5,2638.172886
-0.488631,6,2639.606311
-0.36952,5,2640.806533
-0.431404,5,2642.006891
-0.227006,4,2642.973661
-0.55146,6,2644.40716
-0.6536,8,2646.307064
-0.259205,4,2647.290588
-0.204511,4,2648.257117
-0.648951,11,2650.857334
-0.577741,8,2652.791867
-0.545423,6,2654.241339
-0.466604,6,2655.674872
-0.418908,6,2657.107888
-0.636092,7,2658.774749
-0.188203,4,2659.758661
-0.260321,5,2660.958617
-0.256074,4,2661.925259
-0.541794,6,2663.358844
