rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/success_rate,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
4.51,40558,7440,1.0,-0.25058556,10111,4,0.0003930909151677042,40460,0.10526743034521739,0.001
4.55,40604,7450,1.0,-0.25522283,10123,4,0.00039642848423682153,40505,0.10218319296836853,0.001
4.56,40651,7460,1.0,-0.25334889,10135,4,0.00042313136509619653,40552,0.09897490218281746,0.001
4.59,40696,7470,1.0,-0.25631018,10147,4,0.0004108557594008744,40597,0.10826477408409119,0.001
4.61,40742,7480,1.0,-0.25767022,10159,4,0.00041284351027570665,40644,0.10471420735120773,0.001
4.58,40788,7490,1.0,-0.25543368,10170,4,0.00040980566991493105,40690,0.10365916788578033,0.001
4.53,40834,7500,1.0,-0.25460881999999996,10182,4,0.00038360712642315775,40735,0.09666016325354576,0.001
4.52,40880,7510,1.0,-0.25573234,10194,4,0.00040497779264114797,40782,0.10927495857079823,0.001
4.54,40924,7520,1.0,-0.25594731000000004,10205,4,0.0004005001625046134,40826,0.09387114395697911,0.001
4.56,40969,7530,1.0,-0.25753814,10217,4,0.0003976437001256272,40871,0.11035675182938576,0.001
4.55,41013,7540,1.0,-0.25870535,10228,4,0.00037412852980196477,40915,0.10152376443147659,0.001
4.54,41058,7550,1.0,-0.26029777,10240,4,0.00037535993760684505,40959,0.10736042261123657,0.001
4.55,41106,7560,1.0,-0.26003592,10252,4,0.00037281257682479917,41008,0.10957363744576772,0.001
4.53,41149,7570,1.0,-0.25788921,10263,4,0.00036381495010573417,41051,0.10185737162828445,0.001
4.52,41194,7580,1.0,-0.25821384000000003,10275,4,0.0004183415207080543,41096,0.09924749781688054,0.001
4.52,41240,7590,1.0,-0.25815173,10287,4,0.0003664032701635733,41142,0.09999724850058556,0.001
4.56,41290,7600,1.0,-0.26068360999999995,10300,4,0.00037229609733913094,41191,0.10370078682899475,0.001
4.56,41336,7610,1.0,-0.25856148,10312,4,0.00041557251097401604,41238,0.10737365111708641,0.001
4.6,41384,7620,1.0,-0.26120664,10324,4,0.0003886557387886569,41285,0.09378299117088318,0.001
4.64,41433,7630,1.0,-0.26331346000000005,10337,4,0.00037750688497908416,41334,0.10540766020615895,0.001
4.64,41477,7640,1.0,-0.26612439000000004,10348,4,0.0004532124221441336,41378,0.10407175868749619,0.001
4.63,41521,7650,1.0,-0.26260162000000004,10359,4,0.00039961415313882753,41421,0.10394250229001045,0.001
4.63,41569,7660,1.0,-0.26355150999999993,10372,4,0.00035571902408264576,41470,0.10763712724049886,0.001
4.63,41612,7670,1.0,-0.26528293,10383,4,0.0003815631673205644,41514,0.10217942794164021,0.001
4.61,41655,7680,1.0,-0.26298137000000005,10394,4,0.0004036159021779895,41557,0.1009935513138771,0.001
4.59,41699,7690,1.0,-0.2635726,10405,4,0.0003305611026007682,41601,0.10300543904304504,0.001
4.54,41744,7700,1.0,-0.26062488999999994,10417,4,0.0004102642124053091,41645,0.10361125320196152,0.001
4.56,41792,7710,1.0,-0.26216158000000006,10429,4,0.00045373053289949895,41691,0.11111530289053917,0.001
4.56,41840,7720,1.0,-0.26402172999999995,10441,4,0.0003938911482691765,41742,0.1048199012875557,0.001
4.52,41885,7730,1.0,-0.26097609999999993,10453,4,0.000375313546101097,41787,0.10336986184120178,0.001
4.53,41930,7740,1.0,-0.25769301,10465,4,0.00039588822255609557,41830,0.10659366473555565,0.001
4.51,41972,7750,1.0,-0.25834735000000003,10475,4,0.00042107191256945953,41873,0.10767201334238052,0.001
4.44,42013,7760,1.0,-0.2551777700000001,10486,4,0.0003778645914280787,41914,0.1074305921792984,0.001
4.49,42061,7770,1.0,-0.25796297,10498,4,0.0004270270437700674,41963,0.10642287880182266,0.001
4.54,42109,7780,1.0,-0.25976782,10511,4,0.0003815738018602133,42011,0.1016063280403614,0.001
4.55,42154,7790,1.0,-0.26017585,10522,4,0.00039936490065883845,42054,0.11013060063123703,0.001
4.57,42201,7800,1.0,-0.26088897,10534,4,0.0004120523051824421,42103,0.10061320289969444,0.001
4.58,42250,7810,1.0,-0.2621460299999999,10547,4,0.0003994502912973985,42152,0.09992377460002899,0.001
4.55,42295,7820,1.0,-0.25863410000000003,10558,4,0.0004080978687852621,42196,0.1048339232802391,0.001
4.53,42338,7830,1.0,-0.25886264,10569,4,0.0003825319727184251,42239,0.09474707022309303,0.001
4.56,42386,7840,1.0,-0.26153244,10582,4,0.0004098103265278041,42288,0.10210927079121272,0.001
4.63,42435,7850,1.0,-0.26324553,10594,4,0.0003788866160903126,42336,0.1060984010497729,0.001
4.63,42476,7860,1.0,-0.26105775000000003,10605,4,0.0004044504021294415,42378,0.10397035131851833,0.001
4.65,42526,7870,1.0,-0.26016359,10618,4,0.0004254176819813438,42427,0.09925997629761696,0.001
4.65,42574,7880,1.0,-0.26030398,10630,4,0.00037121897912584245,42476,0.10282614330450694,0.001
4.64,42618,7890,1.0,-0.25967649,10642,4,0.00041108227014774457,42519,0.10292291641235352,0.001
4.62,42663,7900,1.0,-0.2589347,10653,4,0.0004057325713802129,42564,0.10783559083938599,0.001
4.6,42710,7910,1.0,-0.25620821,10665,4,0.00037058846542744765,42612,0.10426859557628632,0.001
4.61,42756,7920,1.0,-0.25806108999999994,10677,4,0.00040346953319385647,42657,0.10432487353682518,0.001
4.63,42801,7930,1.0,-0.25733443,10689,4,0.0003820857789833099,42703,0.10228851437568665,0.001
4.62,42848,7940,1.0,-0.25951189999999996,10701,4,0.0003963845141697675,42749,0.10315805673599243,0.001
4.58,42893,7950,1.0,-0.25750181,10712,4,0.0004217093519400805,42794,0.1041916199028492,0.001
4.69,42945,7960,1.0,-0.26467258,10726,4,0.0003985512254682059,42846,0.09980184584856033,0.001
4.69,42995,7970,1.0,-0.26448383,10739,4,0.0003942057018220011,42896,0.10475870072841645,0.001
4.69,43043,7980,1.0,-0.26507815,10751,4,0.0004087949637323618,42944,0.11102383335431416,0.001
4.68,43086,7990,1.0,-0.26169602999999997,10762,4,0.00037750443880213425,42988,0.10575226321816444,0.001
4.69,43132,8000,1.0,-0.2630259199999999,10774,4,0.00040989532135427,43034,0.10171306629975636,0.001
4.66,43176,8010,1.0,-0.26159563,10785,4,0.00039275987655855714,43077,0.1073584333062172,0.001
4.68,43224,8020,1.0,-0.25944064,10798,4,0.00036970710061723366,43126,0.09797003492712975,0.001
4.68,43269,8030,1.0,-0.26037166000000006,10809,4,0.00045857253280701116,43170,0.10052536427974701,0.001
4.66,43314,8040,1.0,-0.25775380000000003,10821,4,0.0004204292126814835,43216,0.1076781265437603,0.001
4.67,43360,8050,1.0,-0.25596958000000003,10833,4,0.00037987619968286407,43262,0.10433614005645116,0.001
4.59,43404,8060,1.0,-0.25252249,10844,4,0.00038722641329513863,43306,0.10717184841632843,0.001
4.58,43453,8070,1.0,-0.24906569,10857,4,0.0003790267136147512,43354,0.10362543165683746,0.001
4.55,43498,8080,1.0,-0.24610646000000003,10868,4,0.0003552288544597104,43400,0.0998932495713234,0.001
4.59,43545,8090,1.0,-0.24905901999999996,10880,4,0.0004164210840826854,43445,0.09817711636424065,0.001
4.63,43595,8100,1.0,-0.2485443,10893,4,0.0003525049687596038,43497,0.10255373269319534,0.001
4.64,43640,8110,1.0,-0.25171072999999994,10905,4,0.000428247542004101,43541,0.10188551619648933,0.001
4.6,43684,8120,1.0,-0.2521747,10916,4,0.00040617350168759003,43586,0.10292324423789978,0.001
4.61,43730,8130,1.0,-0.25174042999999996,10928,4,0.0003949170859414153,43631,0.10387567803263664,0.001
4.6,43774,8140,1.0,-0.24865013999999996,10939,4,0.0003998047250206582,43676,0.09804296493530273,0.001
4.61,43821,8150,1.0,-0.25232374,10951,4,0.0004041740030515939,43723,0.10787486284971237,0.001
4.64,43868,8160,1.0,-0.25171904,10964,4,0.00037488502130145207,43770,0.09721365571022034,0.001
4.66,43919,8170,1.0,-0.25691889,10977,4,0.00037060208269394933,43820,0.10165736824274063,0.001
4.66,43964,8180,1.0,-0.25863118,10988,4,0.00040220197406597434,43866,0.10630470017592113,0.001
4.68,44013,8190,1.0,-0.26144173,11001,4,0.00041083397809416056,43913,0.10797511041164398,0.001
4.63,44058,8200,1.0,-0.25926326,11012,4,0.00039517490222351626,43960,0.10882239788770676,0.001
4.63,44103,8210,1.0,-0.2577372,11024,4,0.00039999436703510585,44005,0.10605106875300407,0.001
4.63,44147,8220,1.0,-0.25941131999999995,11035,4,0.00038812938146293163,44049,0.10041417926549911,0.001
4.63,44193,8230,1.0,-0.25993481,11047,4,0.0003272747781011276,44094,0.10344836860895157,0.001
4.68,44242,8240,1.0,-0.2607693,11060,4,0.0003555044750100933,44144,0.1083434522151947,0.001
4.66,44287,8250,1.0,-0.25689656,11071,3,0.00038140454125823453,44189,0.10320207104086876,0.001
4.67,44335,8260,1.0,-0.25871840999999995,11084,3,0.00036589122464647517,44235,0.0990740954875946,0.001
4.6,44379,8270,1.0,-0.25359388000000005,11095,3,0.0003830211256475498,44281,0.10880610843499501,0.001
4.64,44428,8280,1.0,-0.25472771,11108,3,0.00040480380266672,44329,0.09862735494971275,0.001
4.63,44476,8290,1.0,-0.25485285,11120,3,0.000354140684066806,44377,0.09909175336360931,0.001
4.61,44519,8300,1.0,-0.2540803,11131,3,0.0003811790156760253,44421,0.10157925263047218,0.001
4.63,44566,8310,1.0,-0.25544856,11143,3,0.0003748567891307175,44467,0.10742383077740669,0.001
4.64,44611,8320,1.0,-0.2556081,11155,3,0.00037973078433424235,44513,0.09536286816000938,0.001
4.65,44658,8330,1.0,-0.25529340000000006,11167,3,0.0003620866278652102,44560,0.09963742146889369,0.001
4.58,44700,8340,1.0,-0.25229846,11178,3,0.00037997557228663936,44601,0.10064836218953133,0.001
4.57,44744,8350,1.0,-0.25518603999999995,11189,3,0.00046701290557393804,44645,0.10380906611680984,0.001
4.53,44788,8360,1.0,-0.25511554999999997,11201,3,0.00038508360157720747,44690,0.0965869997938474,0.001
4.51,44830,8370,1.0,-0.25475042000000003,11211,3,0.0004092306917300448,44731,0.10673647746443748,0.001
4.49,44877,8380,1.0,-0.25337051000000005,11224,3,0.0003503106941934675,44779,0.1014518141746521,0.001
4.44,44920,8390,1.0,-0.25081083,11235,3,0.0003779876104090363,44822,0.0995602657397588,0.001
4.46,44965,8400,1.0,-0.25305654000000005,11246,3,0.0004009080352261662,44866,0.10404135535160701,0.001
4.41,45007,8410,1.0,-0.25267224000000005,11257,3,0.00040858733700588346,44909,0.10444628819823265,0.001
4.42,45053,8420,1.0,-0.24991615,11269,3,0.0003981321642640978,44953,0.0997624322772026,0.001
4.39,45097,8430,1.0,-0.25076377,11280,3,0.00035078191285720095,44999,0.10705176740884781,0.001
4.41,45141,8440,1.0,-0.2531436,11291,3,0.0004112198803341016,45042,0.1086818166077137,0.001
4.43,45187,8450,1.0,-0.25306969999999995,11303,3,0.00037395634717540815,45087,0.09818685427308083,0.001
4.46,45234,8460,1.0,-0.25562585000000004,11315,3,0.00037899682065472006,45136,0.10457673668861389,0.001
4.48,45278,8470,1.0,-0.25669201999999997,11327,3,0.00036582437314791605,45180,0.11118072271347046,0.001
4.47,45324,8480,1.0,-0.25663331,11338,3,0.0003684125913423486,45225,0.10989561676979065,0.001
4.53,45373,8490,1.0,-0.25874642999999997,11351,3,0.0003919170063454658,45273,0.09711388498544693,0.001
4.57,45422,8500,1.0,-0.26103162,11364,3,0.00037749429466202853,45324,0.10048494736353557,0.001
4.65,45472,8510,1.0,-0.26117749999999995,11377,3,0.00039610233943676576,45373,0.10776228457689285,0.001
4.65,45518,8520,1.0,-0.26461526,11388,3,0.0003798675374127924,45418,0.10140524556239446,0.001
4.66,45563,8530,1.0,-0.26345994,11400,3,0.00041260364378103986,45463,0.10493656992912292,0.001
4.65,45606,8540,1.0,-0.26148035000000003,11411,3,0.00042442815174581483,45508,0.1040693074464798,0.001
4.64,45651,8550,1.0,-0.25989805,11423,3,0.00034541136119514704,45553,0.10447648540139198,0.001
4.6,45694,8560,1.0,-0.25419155,11434,3,0.0003716868013725616,45596,0.09796816855669022,0.001
4.6,45738,8570,1.0,-0.25416721000000003,11445,3,0.00035289723746245727,45639,0.10487830266356468,0.001
4.6,45784,8580,1.0,-0.25567905999999996,11457,3,0.0003946014272514731,45686,0.10490211844444275,0.001
4.55,45828,8590,1.0,-0.25338447000000003,11468,3,0.0003940942580811679,45729,0.0931660570204258,0.001
4.53,45875,8600,1.0,-0.25383183000000004,11480,3,0.0004199530929327011,45777,0.10506527870893478,0.001
4.54,45926,8610,1.0,-0.25450674,11494,3,0.00039234816358657554,45827,0.10982248559594154,0.001
4.56,45974,8620,1.0,-0.25272292999999996,11506,3,0.0004370236274553463,45875,0.09987223520874977,0.001
4.57,46020,8630,1.0,-0.25450621000000007,11518,3,0.0003717731378856115,45920,0.10908302664756775,0.001
4.58,46064,8640,1.0,-0.25737784,11529,3,0.00036203411291353406,45965,0.09408632665872574,0.001
4.6,46111,8650,1.0,-0.26088187,11541,3,0.00041432839352637527,46012,0.09870391835769017,0.001
4.61,46155,8660,1.0,-0.26181742999999996,11553,3,0.0004037175458506681,46056,0.1018749549984932,0.001
4.6,46198,8670,1.0,-0.26105058,11564,3,0.0004410126770380884,46100,0.10754301895697911,0.001
4.63,46247,8680,1.0,-0.2635212599999999,11576,3,0.00037487069494090974,46148,0.09996879349152248,0.001
4.68,46296,8690,1.0,-0.26528765,11589,3,0.00038803833740530536,46197,0.10683252662420273,0.001
4.65,46340,8700,1.0,-0.26162652000000003,11600,3,0.000380821485305205,46242,0.09866185486316681,0.001
4.57,46383,8710,1.0,-0.26117805,11611,3,0.00035314293927513063,46284,0.10701809823513031,0.001
4.53,46427,8720,1.0,-0.26006482,11623,3,0.00039050207851687446,46328,0.10112404450774193,0.001
4.49,46469,8730,1.0,-0.2564387,11633,3,0.00039576595736434683,46371,0.09885955601930618,0.001
4.54,46518,8740,1.0,-0.25772372,11646,3,0.0004062590984782825,46420,0.10413357118765514,0.001
4.55,46566,8750,1.0,-0.25873976,11658,3,0.0003935567583539523,46467,0.09933795034885406,0.001
4.57,46612,8760,1.0,-0.26041314,11670,3,0.00039653776184422895,46513,0.10129350423812866,0.001
4.62,46660,8770,1.0,-0.26097208,11683,3,0.000371395428373944,46558,0.10495741292834282,0.001
4.6,46707,8780,1.0,-0.25637053,11695,3,0.00037799073033966123,46609,0.09438620880246162,0.001
4.54,46750,8790,1.0,-0.25257403000000006,11706,3,0.00038878319901414216,46652,0.10070700570940971,0.001
4.53,46793,8800,1.0,-0.25077911,11717,3,0.0003548963868524879,46695,0.11128480732440948,0.001
4.52,46835,8810,1.0,-0.24837732999999995,11728,3,0.0003818242345005274,46737,0.10754209011793137,0.001
4.52,46879,8820,1.0,-0.24900677999999998,11739,3,0.0003898331633536145,46781,0.10555495694279671,0.001
4.56,46925,8830,1.0,-0.25159687999999997,11751,3,0.0003869258507620543,46826,0.10906562954187393,0.001
4.49,46967,8840,1.0,-0.24809193999999998,11762,3,0.0003811486385529861,46869,0.10581880435347557,0.001
4.46,47012,8850,1.0,-0.24320973000000007,11774,3,0.0003734334241016768,46914,0.10744991898536682,0.001
4.46,47058,8860,1.0,-0.24328326999999994,11786,3,0.00036966672632843256,46959,0.09787020087242126,0.001
4.41,47101,8870,1.0,-0.24348310000000006,11797,3,0.0003905024495907128,47003,0.10260867327451706,0.001
4.41,47148,8880,1.0,-0.24586093,11809,3,0.0003893857792718336,47049,0.10321063175797462,0.001
4.44,47194,8890,1.0,-0.24877669000000002,11821,3,0.00039398163789883256,47095,0.10954969003796577,0.001
4.5,47243,8900,1.0,-0.25205035,11833,3,0.00039856180332468024,47144,0.10133048333227634,0.001
4.55,47290,8910,1.0,-0.25409052000000004,11845,3,0.0004310466756578535,47192,0.11048736050724983,0.001
4.55,47334,8920,1.0,-0.25223967999999997,11857,3,0.00037490454997168854,47235,0.09507692232728004,0.001
4.53,47378,8930,1.0,-0.25015529999999997,11868,3,0.00038206113822525367,47280,0.09908386319875717,0.001
4.56,47423,8940,1.0,-0.25041553,11879,3,0.0003684125404106453,47325,0.10550238564610481,0.001
4.59,47471,8950,1.0,-0.25272733000000003,11892,3,0.00033923356677405535,47372,0.10568532347679138,0.001
4.57,47515,8960,1.0,-0.25032086,11903,3,0.0003858279262203723,47417,0.10019237920641899,0.001
4.62,47563,8970,1.0,-0.25290432,11916,3,0.000361832050839439,47465,0.11033036559820175,0.001
4.64,47612,8980,1.0,-0.25162201,11928,3,0.0004034561716252938,47513,0.0987553820014,0.001
4.62,47656,8990,1.0,-0.25126569,11940,3,0.0003613133041653782,47557,0.10910124331712723,0.001
4.58,47701,9000,1.0,-0.24982482000000006,11951,3,0.00039405862480634823,47603,0.10005412995815277,0.001
4.56,47746,9010,1.0,-0.24620170000000002,11963,3,0.0003506882276269607,47648,0.09808890894055367,0.001
4.59,47793,9020,1.0,-0.24731915000000004,11975,3,0.00037681825342588126,47694,0.11043847103913625,0.001
4.63,47841,9030,1.0,-0.25187261,11987,3,0.000401772529585287,47742,0.10868263989686966,0.001
4.65,47888,9040,1.0,-0.2544652,11999,3,0.00035663052112795414,47789,0.11151852458715439,0.001
4.66,47937,9050,1.0,-0.25618957,12012,3,0.0003948061348637566,47838,0.10041176527738571,0.001
4.7,47985,9060,1.0,-0.25729764000000005,12024,3,0.00037094769068062304,47887,0.09990932047367096,0.001
4.67,48030,9070,1.0,-0.2575912,12036,3,0.00037488063680939375,47932,0.10112283130486806,0.001
4.65,48077,9080,1.0,-0.25987777,12048,3,0.00036603029002435505,47978,0.10373928894599278,0.001
4.67,48123,9090,1.0,-0.26083654999999994,12060,3,0.0004177636365056969,48025,0.09995561838150024,0.001
4.65,48166,9100,1.0,-0.25954614000000004,12071,3,0.0003515560965752229,48068,0.09944329410791397,0.001
4.64,48210,9110,1.0,-0.26197882,12082,3,0.00041790655814111233,48111,0.10290845483541489,0.001
4.62,48255,9120,1.0,-0.26119125,12094,3,0.000357414415339008,48157,0.10174822062253952,0.001
4.6,48301,9130,1.0,-0.25796881000000005,12106,3,0.0003523914143443108,48202,0.09836230923732121,0.001
4.57,48345,9140,1.0,-0.25795099000000005,12117,3,0.00040083051135297865,48246,0.10402330756187439,0.001
4.51,48388,9150,1.0,-0.25618844,12128,3,0.00036349704896565527,48290,0.10514484718441963,0.001
4.48,48433,9160,1.0,-0.25704791000000005,12140,3,0.00036863958812318744,48335,0.1053171306848526,0.001
4.5,48480,9170,1.0,-0.25523625,12152,3,0.00036870984331471846,48381,0.11246445775032043,0.001
4.48,48525,9180,1.0,-0.25154860999999995,12163,3,0.0004020353895612061,48427,0.10590040683746338,0.001
4.48,48571,9190,1.0,-0.25161303,12175,3,0.0003595551388571039,48472,0.10467607900500298,0.001
4.53,48619,9200,1.0,-0.2560629,12187,3,0.0003740387983270921,48521,0.09860969334840775,0.001
4.57,48667,9210,1.0,-0.25944195999999997,12200,3,0.00036176968133077024,48568,0.11146301527818044,0.001
4.53,48708,9220,1.0,-0.25929943,12210,3,0.00041402358328923583,48610,0.0968216173350811,0.001
4.54,48755,9230,1.0,-0.26224138,12222,3,0.0003790241840761155,48656,0.10434536139170329,0.001
4.54,48799,9240,1.0,-0.26073363000000005,12234,3,0.0003501610699458979,48701,0.1075059175491333,0.001
4.57,48845,9250,1.0,-0.25949443999999994,12245,3,0.00038027041009627285,48746,0.10553466280301411,0.001
4.56,48889,9260,1.0,-0.25701193,12257,3,0.00038950640009716153,48791,0.09610053896903992,0.001
4.51,48931,9270,1.0,-0.2559894,12268,3,0.0003640156239271164,48833,0.10571412742137909,0.001
4.53,48978,9280,1.0,-0.25860354,12280,3,0.0004053692173329182,48878,0.10158787667751312,0.001
4.53,49024,9290,1.0,-0.25609107000000003,12291,3,0.0004166576254647225,48926,0.10714318230748177,0.001
4.54,49073,9300,1.0,-0.25875822000000004,12304,3,0.00040700791869312524,48975,0.10738733410835266,0.001
4.5,49117,9310,1.0,-0.25522508,12315,3,0.00041329320520162583,49019,0.11163294315338135,0.001
4.54,49162,9320,1.0,-0.25638307,12327,3,0.0004138624470215291,49063,0.10595664754509926,0.001
4.48,49203,9330,1.0,-0.25158906999999997,12338,3,0.00043862290476681665,49105,0.11011375486850739,0.001
4.52,49251,9340,1.0,-0.25421533999999996,12350,3,0.00037248798762448134,49152,0.10334733128547668,0.001
4.5,49295,9350,1.0,-0.25575756,12361,3,0.00038496697088703514,49197,0.10832544416189194,0.001
4.52,49341,9360,1.0,-0.25714808999999994,12373,3,0.0003617177062551491,49243,0.10254945233464241,0.001
4.55,49386,9370,1.0,-0.25723769999999996,12385,3,0.0003565169754438102,49286,0.1021639754374822,0.001
4.53,49431,9380,1.0,-0.25610029,12396,3,0.00037056883350790787,49332,0.1025054504474004,0.001
4.51,49475,9390,1.0,-0.25617702000000003,12408,3,0.000342377221386414,49376,0.10405419021844864,0.001
4.47,49520,9400,1.0,-0.24977200999999993,12419,3,0.0003812882277998142,49422,0.10401742532849312,0.001
4.5,49567,9410,1.0,-0.24967039,12431,3,0.0003585303144063801,49469,0.10616539046168327,0.001
4.46,49608,9420,1.0,-0.24618921,12442,3,0.0004091771552339196,49510,0.09677256271243095,0.001
4.47,49650,9430,1.0,-0.24699364999999995,12453,3,0.0003643499585450627,49551,0.1108175665140152,0.001
4.46,49697,9440,1.0,-0.2477165,12465,3,0.00043927158549195156,49598,0.10895227640867233,0.001
4.45,49740,9450,1.0,-0.24832869999999999,12476,3,0.0004194480789010413,49642,0.11430958285927773,0.001
