time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
15100,5.08,20734,4,-0.36729691000000003,1.0,86602,2.5761914457689274e-06,0.001,86499,0.12165840268135071
15110,5.02,20746,4,-0.3603685799999999,1.0,86650,1.5185171378107043e-06,0.001,86546,0.12466951087117195
15120,5.08,20759,4,-0.36599991000000004,1.0,86704,1.950717270509423e-06,0.001,86600,0.12438518128224782
15130,5.13,20772,4,-0.37094442,1.0,86758,3.1841293093748392e-06,0.001,86654,0.12000534534454346
15140,5.19,20785,4,-0.37668325,1.0,86813,1.8459132509936655e-06,0.001,86709,0.12803632641832033
15150,5.17,20797,4,-0.37760813,1.0,86864,2.40750748616847e-06,0.001,86759,0.12189149558544159
15160,5.16,20810,4,-0.3767778899999999,1.0,86915,4.239117724106715e-06,0.001,86811,0.1261738414565722
15170,5.13,20821,4,-0.37356585,1.0,86962,2.7251783762949344e-06,0.001,86857,0.12857734225690365
15180,5.17,20834,4,-0.3773822,1.0,87016,4.167833708379476e-06,0.001,86912,0.12263242900371552
15190,5.16,20846,4,-0.3739833,1.0,87066,1.1484666799788101e-06,0.001,86963,0.12331212932864825
15200,5.14,20858,4,-0.37540534999999997,1.0,87116,1.4999425275163958e-06,0.001,87011,0.12563008069992065
15210,5.23,20872,4,-0.39024205999999995,1.0,87173,4.962105565807308e-06,0.001,87068,0.12276728025504521
15220,5.19,20884,4,-0.38067624,1.0,87223,2.2503721197608684e-06,0.001,87118,0.1335490308701992
15230,5.22,20897,4,-0.38660916,1.0,87280,4.4205210466922535e-06,0.001,87176,0.12447419762611389
15240,5.2,20910,4,-0.38178828,1.0,87333,4.630240482583758e-06,0.001,87229,0.13074147403240205
15250,5.17,20922,4,-0.3780861400000001,1.0,87381,2.9636296119406325e-06,0.001,87277,0.12415068037807941
15260,5.19,20934,4,-0.38081869999999995,1.0,87434,3.6525859172797936e-06,0.001,87330,0.12488840520381927
15270,5.23,20947,4,-0.38360747000000006,1.0,87485,1.3484204970382052e-06,0.001,87382,0.12391901016235352
15280,5.2,20959,4,-0.38613535999999987,1.0,87536,5.343699331206153e-06,0.001,87433,0.12681273370981216
15290,5.23,20972,4,-0.38955594000000004,1.0,87589,5.807574825666961e-06,0.001,87486,0.12217201441526412
15300,5.24,20984,4,-0.38884109,1.0,87640,6.718445320075261e-06,0.001,87535,0.12571205385029316
15310,5.19,20997,4,-0.37985535000000004,1.0,87692,1.1692834884039864e-06,0.001,87589,0.13018060475587845
15320,5.14,21007,4,-0.37866938999999994,1.0,87737,1.4830963550593879e-06,0.001,87634,0.12371351197361946
15330,5.05,21019,4,-0.36683756,1.0,87785,1.5330997058526918e-06,0.001,87682,0.12418251112103462
15340,5.06,21032,4,-0.36872462,1.0,87839,3.1127882493819925e-06,0.001,87736,0.1193257300183177
15350,5.1,21044,4,-0.37173036999999987,1.0,87891,1.768661741152755e-06,0.001,87788,0.12176571935415267
15360,5.13,21058,4,-0.3707904099999999,1.0,87947,1.2078979049571596e-06,0.001,87843,0.12028460204601288
15370,5.12,21070,4,-0.36595418,1.0,87997,3.142394007227267e-06,0.001,87894,0.11798442751169205
15380,5.14,21083,4,-0.36353372,1.0,88050,3.473506865248055e-06,0.001,87945,0.1233680471777916
15390,5.16,21096,4,-0.36592966000000005,1.0,88105,3.068230739700084e-06,0.001,88000,0.12779003083705903
15400,5.17,21108,4,-0.36622013,1.0,88157,1.2223220551277336e-05,0.001,88053,0.1295582726597786
15410,5.15,21120,4,-0.36481348,1.0,88207,2.085173582599964e-06,0.001,88102,0.1329912483692169
15420,5.21,21132,4,-0.36876375999999994,1.0,88258,1.7157302636405802e-06,0.001,88154,0.11919866129755974
15430,5.26,21145,4,-0.3774225100000001,1.0,88311,1.6887782976482413e-06,0.001,88206,0.12409020029008389
15440,5.22,21157,4,-0.37580244000000007,1.0,88361,2.1459197512285755e-06,0.001,88257,0.1270120106637478
15450,5.2,21169,4,-0.37301638,1.0,88411,2.1311796369142635e-06,0.001,88307,0.12335363030433655
15460,5.17,21182,4,-0.3717958900000001,1.0,88464,2.334579335183662e-06,0.001,88361,0.11946569234132767
15470,5.21,21195,4,-0.38153704,1.0,88518,3.103428207396064e-06,0.001,88413,0.12328274250030517
15480,5.22,21208,4,-0.38819059,1.0,88572,2.068067393186842e-06,0.001,88468,0.12050697579979897
15490,5.26,21222,4,-0.39483716999999996,1.0,88631,3.5686788540563916e-06,0.001,88526,0.1253731461862723
15500,5.26,21234,4,-0.39604146999999995,1.0,88683,5.413212602434214e-06,0.001,88578,0.11909683942794799
15510,5.29,21247,4,-0.40020320999999986,1.0,88736,2.077373176234687e-06,0.001,88632,0.1246266633272171
15520,5.31,21260,4,-0.40577287000000006,1.0,88789,3.5007506843006317e-06,0.001,88684,0.12317503119508426
15530,5.34,21273,4,-0.4075469400000001,1.0,88845,2.8481282280760447e-06,0.001,88741,0.12210091575980186
15540,5.35,21286,4,-0.40891841999999995,1.0,88896,3.902836188747945e-06,0.001,88792,0.12576217328508696
15550,5.31,21297,4,-0.4047356699999999,1.0,88942,2.8016408464281994e-06,0.001,88838,0.11909367516636848
15560,5.33,21310,4,-0.4085806,1.0,88997,4.839237268091286e-06,0.001,88892,0.13198775301376978
15570,5.38,21324,4,-0.41162327,1.0,89056,3.5208478834647394e-06,0.001,88949,0.1249849684536457
15580,5.35,21337,4,-0.40492463,1.0,89107,2.652164926075784e-06,0.001,89002,0.13045210242271424
15590,5.29,21349,4,-0.3978536299999999,1.0,89160,2.2127404236016447e-06,0.001,89056,0.13050461411476136
15600,5.28,21362,4,-0.3988422999999999,1.0,89211,2.9232679253254902e-06,0.001,89106,0.11653624325990677
15610,5.29,21375,4,-0.3975329299999999,1.0,89265,1.8671356087907043e-06,0.001,89160,0.12615485241015753
15620,5.3,21388,4,-0.40145283,1.0,89319,1.5859397895686318e-06,0.001,89214,0.12953686838348707
15630,5.29,21401,4,-0.40086577,1.0,89374,2.339210823265603e-06,0.001,89270,0.12932863334814707
15640,5.3,21413,4,-0.4008118599999999,1.0,89426,4.48132268502377e-06,0.001,89321,0.12706752121448517
15650,5.39,21426,4,-0.41069619999999996,1.0,89481,1.065268043021206e-06,0.001,89377,0.12155688405036927
15660,5.36,21439,4,-0.40818794,1.0,89533,2.4227701184524144e-06,0.001,89428,0.12429158017039299
15670,5.29,21451,4,-0.40236916,1.0,89585,1.519566808383388e-06,0.001,89481,0.12311590611934661
15680,5.29,21464,4,-0.40332979,1.0,89636,2.339563934583566e-06,0.001,89532,0.12419231235980988
15690,5.28,21476,4,-0.4000694,1.0,89688,6.3303816849232435e-06,0.001,89584,0.1289243996143341
15700,5.24,21488,4,-0.39165792000000005,1.0,89735,2.1707858195441077e-06,0.001,89632,0.11538289114832878
15710,5.24,21501,4,-0.39367739,1.0,89789,2.96661951324495e-06,0.001,89684,0.1195424884557724
15720,5.23,21513,4,-0.39085387999999993,1.0,89842,1.978213447273447e-06,0.001,89737,0.12620440125465393
15730,5.19,21526,4,-0.38268439,1.0,89893,4.497781295261423e-06,0.001,89788,0.12507709115743637
15740,5.2,21538,4,-0.38180235,1.0,89946,5.981046001579671e-06,0.001,89843,0.12580237910151482
15750,5.2,21552,4,-0.38315389999999994,1.0,90001,2.2130486968308104e-06,0.001,89898,0.12129180133342743
15760,5.22,21565,4,-0.38279838,1.0,90055,1.5630353686901799e-06,0.001,89950,0.12431713193655014
15770,5.22,21577,4,-0.38304832,1.0,90107,2.926892477717047e-06,0.001,90003,0.13090681533018747
15780,5.28,21591,4,-0.39096385999999994,1.0,90164,1.6861712026638997e-06,0.001,90058,0.12031639243165652
15790,5.29,21604,4,-0.39088879000000004,1.0,90217,1.3953296615909494e-06,0.001,90113,0.12435814552009106
15800,5.33,21616,4,-0.39627769999999995,1.0,90268,2.0467141913134887e-06,0.001,90163,0.11771827066938083
15810,5.33,21629,4,-0.38896508999999996,1.0,90322,1.4408002958329495e-06,0.001,90217,0.12682243649448668
15820,5.35,21642,4,-0.39325372000000003,1.0,90377,1.329374451112623e-06,0.001,90272,0.12446171045303345
15830,5.35,21654,4,-0.39242946,1.0,90428,3.4227500691486057e-06,0.001,90322,0.12389317005872727
15840,5.39,21668,4,-0.39284118999999995,1.0,90485,1.745256061743324e-06,0.001,90380,0.13250118990739188
15850,5.36,21681,4,-0.38919235,1.0,90537,3.1045393977062e-06,0.001,90432,0.12146716564893723
15860,5.34,21693,4,-0.38983829,1.0,90589,2.4285621028260116e-06,0.001,90484,0.1266141509016355
15870,5.35,21706,4,-0.39235451000000005,1.0,90642,1.661890667037369e-06,0.001,90537,0.12139407992362976
15880,5.34,21719,4,-0.39193985999999986,1.0,90698,9.849745159347853e-06,0.001,90593,0.12295101210474968
15890,5.31,21731,4,-0.38742144999999995,1.0,90748,4.807190805422579e-06,0.001,90644,0.13102629408240318
15900,5.35,21744,4,-0.39517552999999994,1.0,90803,4.606348700993597e-06,0.001,90697,0.1229447362323602
15910,5.32,21757,4,-0.39994475000000007,1.0,90854,3.5640355235955212e-06,0.001,90750,0.12100583761930465
15920,5.33,21770,4,-0.40008539,1.0,90910,2.7950596859227517e-06,0.001,90804,0.11427758075296879
15930,5.4,21784,4,-0.4115605200000001,1.0,90968,6.321540752196597e-06,0.001,90865,0.12418876588344574
15940,5.36,21797,4,-0.41084410000000005,1.0,91021,7.274594906903076e-06,0.001,90917,0.12468106672167778
15950,5.35,21809,4,-0.40843971,1.0,91072,2.7260046332836887e-06,0.001,90969,0.12590655063589415
15960,5.33,21821,4,-0.40158590999999993,1.0,91122,2.0978230622858974e-06,0.001,91019,0.13113580793142318
15970,5.34,21834,4,-0.40035103000000005,1.0,91176,2.5306344923592404e-06,0.001,91072,0.12728224992752074
15980,5.32,21847,4,-0.3967434799999999,1.0,91230,3.378331030035042e-06,0.001,91126,0.13064643740653992
15990,5.32,21859,4,-0.39913467999999996,1.0,91280,2.800857510010246e-06,0.001,91175,0.13127549588680268
16000,5.31,21872,4,-0.40040986999999995,1.0,91334,2.833017731518339e-06,0.001,91230,0.12190614019831021
16010,5.32,21885,4,-0.3969670799999999,1.0,91386,1.8098111430238835e-06,0.001,91282,0.1317992533246676
16020,5.21,21895,4,-0.38164614999999996,1.0,91431,1.4475215266429586e-06,0.001,91328,0.11955702304840088
16030,5.14,21908,4,-0.3728328000000001,1.0,91482,2.2250802847641657e-06,0.001,91378,0.12286816040674846
16040,5.15,21921,4,-0.37392750999999996,1.0,91536,1.75394018242514e-06,0.001,91431,0.12434380253156026
16050,5.22,21935,4,-0.38387731,1.0,91594,3.0213258696676347e-06,0.001,91489,0.12282340675592422
16060,5.28,21948,4,-0.38881578000000006,1.0,91650,2.1613895455629972e-06,0.001,91547,0.12454551458358765
16070,5.29,21961,4,-0.3907506500000001,1.0,91705,1.4331015449897677e-06,0.001,91601,0.12592377016941705
16080,5.32,21975,4,-0.39327898,1.0,91762,1.0898022765104542e-06,0.001,91657,0.1185040906071663
16090,5.35,21988,4,-0.39803716,1.0,91815,6.020922546667861e-06,0.001,91712,0.1275264859199524
16100,5.36,22001,4,-0.39996777,1.0,91870,2.411844320704404e-06,0.001,91765,0.12282608821988106
16110,5.33,22013,4,-0.39602168,1.0,91919,2.616351764572755e-06,0.001,91815,0.11862470209598541
16120,5.44,22026,4,-0.40774486000000004,1.0,91975,6.5817485885114975e-06,0.001,91872,0.1317250281572342
16130,5.5,22040,4,-0.42062799999999995,1.0,92032,4.73673791627031e-06,0.001,91928,0.12689897790551186
16140,5.48,22052,4,-0.42239281,1.0,92084,5.784925320995171e-06,0.001,91980,0.125539168715477
16150,5.45,22066,4,-0.42033778,1.0,92139,2.9052609609910482e-06,0.001,92035,0.12394713113705318
16160,5.44,22079,4,-0.4234029600000001,1.0,92194,8.211901312430806e-06,0.001,92089,0.1251454713443915
16170,5.47,22093,4,-0.4305812300000001,1.0,92252,5.468163453770103e-06,0.001,92148,0.12217914164066315
16180,5.42,22105,4,-0.42571762,1.0,92304,1.512156757144112e-06,0.001,92199,0.12212925776839256
16190,5.42,22118,4,-0.42335807000000003,1.0,92357,1.5791612687128993e-06,0.001,92254,0.1160048817594846
16200,5.37,22130,4,-0.41258086,1.0,92407,4.587174373682501e-06,0.001,92302,0.1296580508351326
16210,5.39,22142,4,-0.41917491999999995,1.0,92458,1.6402622880680913e-06,0.001,92354,0.12682281931241354
16220,5.33,22154,4,-0.41627764,1.0,92508,1.9429783530237423e-06,0.001,92404,0.1274377666413784
16230,5.29,22167,4,-0.40621387999999997,1.0,92561,1.7698329770610144e-06,0.001,92457,0.12003851495683193
16240,5.26,22179,4,-0.40039953999999994,1.0,92610,2.215062022514758e-06,0.001,92506,0.12863807380199432
16250,5.24,22192,4,-0.39516709999999994,1.0,92663,2.8641305789278704e-06,0.001,92558,0.12019160538911819
16260,5.23,22205,4,-0.39294991999999995,1.0,92717,5.880326739315933e-06,0.001,92612,0.12421790137887001
16270,5.16,22217,4,-0.37732055000000003,1.0,92768,4.087019381889452e-06,0.001,92665,0.12395262594024341
16280,5.12,22229,4,-0.37300443,1.0,92816,2.9449339763232273e-06,0.001,92713,0.1178898960351944
16290,5.1,22241,4,-0.37291945,1.0,92867,1.8114937574864598e-06,0.001,92764,0.1266181766986847
16300,5.14,22254,4,-0.37879160999999995,1.0,92921,2.0820562838252954e-06,0.001,92816,0.12582066530982652
16310,5.15,22266,4,-0.37764786,1.0,92973,1.842746238859642e-06,0.001,92869,0.1269774648050467
16320,5.14,22278,4,-0.37672153,1.0,93022,2.850492232179628e-06,0.001,92918,0.13341146831711134
16330,5.11,22290,4,-0.37088086000000003,1.0,93072,1.858633095253026e-06,0.001,92969,0.13043264150619507
16340,5.2,22304,4,-0.3842060500000001,1.0,93130,3.5290513172488622e-06,0.001,93025,0.1245317670206229
16350,5.17,22316,4,-0.38204779,1.0,93180,1.0871231002814359e-06,0.001,93076,0.12684277320901552
16360,5.16,22329,4,-0.38286838,1.0,93233,1.2840678493830637e-06,0.001,93128,0.11552288010716438
16370,5.2,22342,4,-0.39286734,1.0,93288,1.2146530821155466e-05,0.001,93183,0.13255330547690392
16380,5.23,22354,4,-0.39489067,1.0,93339,2.3377630592828305e-06,0.001,93236,0.12132716551423073
16390,5.23,22367,4,-0.39768711,1.0,93390,3.4226412329492937e-06,0.001,93285,0.1241389624774456
16400,5.17,22378,4,-0.3884742699999999,1.0,93438,1.396820243826369e-06,0.001,93334,0.11790596544742585
16410,5.17,22391,4,-0.3876578,1.0,93490,4.848757680520066e-06,0.001,93386,0.11823885887861252
16420,5.19,22403,4,-0.38806293,1.0,93541,2.0678401710938488e-06,0.001,93437,0.12397216260433197
16430,5.23,22416,4,-0.39529561999999996,1.0,93595,2.6260976255798596e-06,0.001,93490,0.1212617140263319
16440,5.18,22429,4,-0.38372793999999993,1.0,93648,1.1150273924916594e-06,0.001,93544,0.12554184968272844
16450,5.16,22440,4,-0.38113850000000016,1.0,93696,6.454743129324925e-06,0.001,93591,0.1238839365541935
16460,5.15,22453,4,-0.38115436,1.0,93748,3.8316791915349315e-06,0.001,93643,0.1232077032327652
16470,5.1,22465,4,-0.3736489700000001,1.0,93798,4.8460712150699695e-06,0.001,93693,0.12670524269342423
16480,5.12,22478,4,-0.37771357,1.0,93851,7.0865852042819215e-06,0.001,93747,0.12055268262823422
16490,5.18,22491,4,-0.38294468000000004,1.0,93908,1.4359711030920153e-06,0.001,93804,0.12403844594955445
16500,5.22,22504,4,-0.3845076900000002,1.0,93960,1.837159743445227e-06,0.001,93855,0.12411084522803624
16510,5.23,22516,4,-0.3868850700000001,1.0,94013,2.134295846190071e-06,0.001,93909,0.12415270507335663
16520,5.22,22528,4,-0.38491122,1.0,94063,1.393384604853054e-06,0.001,93959,0.1237365797162056
16530,5.2,22541,4,-0.38093671,1.0,94115,3.4162005704274634e-06,0.001,94009,0.13090451657772065
16540,5.2,22554,4,-0.38345016,1.0,94168,2.7050369908465655e-06,0.001,94064,0.1256136273344358
16550,5.26,22567,4,-0.3909965999999999,1.0,94222,2.8464132810768206e-06,0.001,94117,0.12861155470212302
16560,5.28,22580,4,-0.39437968000000007,1.0,94276,1.2246618439348822e-06,0.001,94172,0.12073504676421483
16570,5.29,22592,4,-0.39734453000000003,1.0,94327,1.2053384807586554e-06,0.001,94224,0.1300085574388504
16580,5.3,22605,4,-0.3945460899999999,1.0,94381,2.2534061751381764e-06,0.001,94278,0.12827360133330026
16590,5.28,22618,4,-0.38838259,1.0,94436,3.673974977876545e-06,0.001,94332,0.12985498209794363
16600,5.26,22630,4,-0.39231088999999997,1.0,94486,2.302644801943643e-06,0.001,94383,0.1255117617547512
16610,5.24,22642,4,-0.3885865300000001,1.0,94537,1.7506981748738326e-06,0.001,94433,0.12273277901113033
16620,5.19,22653,4,-0.38240423000000007,1.0,94582,1.5813148138477117e-06,0.001,94479,0.13136050403118132
16630,5.22,22666,4,-0.38366012,1.0,94637,1.8912198243015155e-06,0.001,94533,0.13185901939868927
16640,5.2,22679,4,-0.3828432,1.0,94688,2.1146531139493163e-06,0.001,94583,0.12586996952692667
16650,5.24,22693,4,-0.37999122,1.0,94746,2.877618271668325e-06,0.001,94643,0.12362231527056013
16660,5.22,22705,4,-0.37769234000000007,1.0,94798,2.2840712972538315e-06,0.001,94695,0.12079762816429138
16670,5.25,22718,4,-0.38009304000000005,1.0,94852,1.217079367658395e-06,0.001,94749,0.129699577887853
16680,5.26,22731,4,-0.38190171999999994,1.0,94907,2.7287275656817656e-06,0.001,94802,0.12061085179448128
16690,5.25,22744,4,-0.3834156399999999,1.0,94961,5.052880715084029e-06,0.001,94857,0.12676866203546525
16700,5.26,22757,4,-0.38222277000000004,1.0,95012,4.731226681542466e-06,0.001,94909,0.12009287923574448
16710,5.32,22770,4,-0.38971367999999984,1.0,95069,1.7995160798515524e-06,0.001,94964,0.1298693579932054
16720,5.41,22783,4,-0.40184067,1.0,95123,1.087441057734395e-06,0.001,95018,0.13463060855865477
16730,5.42,22797,4,-0.40757251999999994,1.0,95179,2.5798809474508745e-06,0.001,95074,0.12639463543891907
16740,5.45,22810,4,-0.41389732999999995,1.0,95233,9.81139839950629e-07,0.001,95127,0.128352153301239
16750,5.4,22823,4,-0.41494889999999995,1.0,95286,2.614766614783548e-06,0.001,95181,0.1266610212624073
16760,5.44,22836,4,-0.41818936,1.0,95342,1.921822461424329e-06,0.001,95237,0.13052378382001603
16770,5.42,22849,4,-0.41176446,1.0,95394,2.520690742358056e-06,0.001,95291,0.12338795326650143
16780,5.41,22862,4,-0.41475245999999993,1.0,95448,2.8776047808302487e-06,0.001,95345,0.12977752213676771
16790,5.43,22875,4,-0.41935423,1.0,95504,2.003481000656393e-06,0.001,95400,0.12099814228713512
16800,5.42,22887,4,-0.42003702,1.0,95554,2.157073026864964e-06,0.001,95449,0.13270103558897972
16810,5.47,22902,4,-0.4223571200000001,1.0,95616,2.8873531294136356e-06,0.001,95510,0.12263877796275276
16820,5.43,22914,4,-0.4172985500000001,1.0,95666,1.1631493975983177e-06,0.001,95562,0.12384576350450516
16830,5.35,22925,4,-0.40616971999999996,1.0,95714,2.7621452147741365e-06,0.001,95611,0.1279231160879135
16840,5.31,22937,4,-0.3964738499999999,1.0,95764,5.8330160186415014e-06,0.001,95660,0.12217855267226696
16850,5.24,22949,4,-0.38560767999999995,1.0,95810,1.7374125889091374e-06,0.001,95707,0.12860454432666302
16860,5.23,22962,4,-0.38501239,1.0,95865,2.2658483279277184e-06,0.001,95759,0.12638850882649422
16870,5.26,22975,4,-0.3907994700000001,1.0,95920,2.3850374759604165e-06,0.001,95815,0.12100818194448948
16880,5.26,22988,4,-0.38488307000000005,1.0,95974,2.7682737254508537e-06,0.001,95868,0.1214233621954918
16890,5.24,23001,4,-0.37776864000000004,1.0,96028,1.3040251997153973e-05,0.001,95925,0.1286737397313118
16900,5.28,23014,4,-0.37709963,1.0,96082,6.056315726254979e-06,0.001,95977,0.12788070738315582
16910,5.09,23024,4,-0.35661615999999996,1.0,96125,3.565674774108629e-06,0.001,96022,0.13099252060055733
16920,5.09,23036,4,-0.35662403000000004,1.0,96175,2.4833401084833897e-06,0.001,96070,0.12357110381126404
16930,5.09,23048,4,-0.35354354999999993,1.0,96223,2.0617579139070584e-06,0.001,96120,0.13129908740520477
16940,5.14,23061,4,-0.36225626000000005,1.0,96278,1.7706702010400478e-06,0.001,96171,0.13123857975006104
16950,5.22,23074,4,-0.3693144699999999,1.0,96332,2.733867745519092e-06,0.001,96227,0.12610972921053568
16960,5.17,23086,4,-0.3601176000000001,1.0,96382,2.8271223527553956e-06,0.001,96277,0.1279420241713524
16970,5.17,23099,4,-0.36413524,1.0,96437,1.659817803556507e-06,0.001,96332,0.13645117580890656
16980,5.15,23112,4,-0.3635961799999999,1.0,96489,1.1285834962867132e-06,0.001,96385,0.12864392374952635
16990,5.16,23125,4,-0.36711315000000005,1.0,96544,2.4099981601466425e-06,0.001,96438,0.12699484825134277
17000,5.16,23138,4,-0.36807935,1.0,96598,1.134363458277221e-06,0.001,96494,0.1257479101419449
17010,5.27,23151,4,-0.38534445999999994,1.0,96652,2.941659136013186e-06,0.001,96547,0.12769621163606643
17020,5.3,23164,4,-0.38755758999999995,1.0,96705,2.690549763428862e-06,0.001,96600,0.12164093181490898
17030,5.36,23177,4,-0.3989012299999999,1.0,96759,1.41555013518276e-06,0.001,96654,0.12778380513191223
17040,5.3,23189,4,-0.39268777999999993,1.0,96808,1.677204272709787e-06,0.001,96705,0.13047095537185668
17050,5.34,23202,4,-0.39813846999999997,1.0,96866,2.722217999462373e-06,0.001,96763,0.12397255096584558
17060,5.38,23215,4,-0.3998422,1.0,96920,1.7941147518740763e-06,0.001,96816,0.1254451833665371
17070,5.33,23227,4,-0.39175912,1.0,96970,1.7106841975570812e-06,0.001,96867,0.1190689206123352
17080,5.32,23240,4,-0.39169844999999986,1.0,97021,1.4294055574737285e-06,0.001,96917,0.12398289889097214
17090,5.26,23251,4,-0.3794161800000001,1.0,97070,2.7264472919341642e-06,0.001,96967,0.12835238501429558
17100,5.23,23264,4,-0.37486289,1.0,97121,4.5457817160847e-06,0.001,97017,0.12325827156503995
17110,5.24,23277,4,-0.37540696000000007,1.0,97176,2.262171278744063e-06,0.001,97072,0.1205483761926492
17120,5.22,23289,4,-0.37301758,1.0,97227,2.7613234124146404e-06,0.001,97123,0.12086668312549591
17130,5.23,23302,4,-0.3676488,1.0,97282,1.0592391845420935e-06,0.001,97175,0.12679170072078705
17140,5.27,23315,4,-0.36762312,1.0,97335,1.6616267733600882e-06,0.001,97231,0.12278300399581592
17150,5.23,23328,4,-0.3712673,1.0,97389,1.3230352067239437e-06,0.001,97286,0.12597076098124185
17160,5.23,23341,4,-0.37415834,1.0,97443,7.810694948299593e-06,0.001,97339,0.12048636625210445
17170,5.24,23353,4,-0.37506777,1.0,97494,6.440189054046641e-06,0.001,97390,0.12726995845635733
17180,5.25,23366,4,-0.3758290099999999,1.0,97546,1.0022603570784365e-06,0.001,97443,0.1260842370490233
17190,5.28,23378,4,-0.3871440699999999,1.0,97598,3.5884435192201636e-06,0.001,97493,0.13170802096525827
17200,5.33,23392,4,-0.39510594,1.0,97654,7.376692974503385e-06,0.001,97549,0.1304465651512146
17210,5.35,23406,4,-0.39546716,1.0,97711,2.6190831192707265e-06,0.001,97606,0.12937436252832413
17220,5.36,23418,4,-0.39859282000000007,1.0,97763,2.422608758934075e-06,0.001,97659,0.1352723389863968
17230,5.35,23431,4,-0.40286324,1.0,97817,2.5142649633380643e-06,0.001,97712,0.1324982481698195
17240,5.34,23444,4,-0.4075277200000001,1.0,97869,1.908955065725119e-06,0.001,97764,0.12563628579179445
17250,5.34,23457,4,-0.4064087500000001,1.0,97923,1.44070489227488e-06,0.001,97818,0.12607993185520172
17260,5.31,23469,4,-0.4044709899999999,1.0,97974,6.0884622598678105e-06,0.001,97871,0.12451889365911484
17270,5.34,23482,4,-0.40676928,1.0,98028,2.799034689360269e-06,0.001,97923,0.12611299753189087
17280,5.35,23495,4,-0.40468806000000007,1.0,98081,2.734098461587564e-06,0.001,97977,0.1312120407819748
17290,5.33,23507,4,-0.39462835000000007,1.0,98131,1.9287107117330984e-06,0.001,98028,0.13018861040472984
17300,5.29,23519,4,-0.39229960999999997,1.0,98183,1.1268110142736987e-06,0.001,98080,0.11994566023349762
17310,5.29,23533,4,-0.39052115,1.0,98240,1.938963706038521e-06,0.001,98135,0.12591098807752132
17320,5.29,23545,4,-0.38595874,1.0,98292,1.4900001445994349e-06,0.001,98188,0.12413651123642921
17330,5.35,23560,4,-0.39142742999999997,1.0,98352,1.8393213849776657e-06,0.001,98246,0.11974092076222102
17340,5.4,23573,4,-0.39063957000000005,1.0,98409,1.7663990945493424e-06,0.001,98305,0.13008621521294117
17350,5.4,23586,4,-0.38839376999999997,1.0,98463,1.70956205162535e-06,0.001,98360,0.12559084221720695
17360,5.46,23600,4,-0.39270998000000007,1.0,98520,2.473051362509674e-06,0.001,98416,0.1278135155638059
17370,5.44,23613,4,-0.39389356999999997,1.0,98572,6.720359669998288e-06,0.001,98469,0.12213724255561828
17380,5.44,23625,4,-0.3973059199999999,1.0,98625,4.37808258387425e-06,0.001,98522,0.12553161258498827
17390,5.49,23639,4,-0.40710901000000005,1.0,98680,2.8483618450536596e-06,0.001,98574,0.12058401107788086
17400,5.49,23651,4,-0.4076844399999999,1.0,98732,1.8084118096339807e-06,0.001,98629,0.12616860245664915
17410,5.41,23663,4,-0.39928281,1.0,98781,2.8768772608600557e-06,0.001,98677,0.12785247154533863
17420,5.42,23676,4,-0.40322961000000007,1.0,98834,1.7932005903276148e-06,0.001,98729,0.12200715988874436
17430,5.33,23688,4,-0.39516838,1.0,98885,1.0849758950826072e-06,0.001,98782,0.12434489578008652
17440,5.27,23700,4,-0.39204677,1.0,98936,1.2913127136471303e-06,0.001,98832,0.12159874849021435
17450,5.28,23713,4,-0.39434086,1.0,98991,2.393956469859404e-06,0.001,98887,0.12268441021442414
17460,5.25,23726,4,-0.39310186999999996,1.0,99045,3.426932607908384e-06,0.001,98940,0.1265433982014656
17470,5.26,23739,4,-0.3921426199999999,1.0,99098,1.5467191190055019e-06,0.001,98993,0.12715444341301918
17480,5.27,23752,4,-0.39439986,1.0,99152,5.201893600315088e-06,0.001,99048,0.12616280615329742
17490,5.26,23765,4,-0.3949616899999999,1.0,99206,1.5541329958068673e-06,0.001,99102,0.12373651713132858
17500,5.26,23778,4,-0.39313645999999997,1.0,99258,1.8187193120411393e-06,0.001,99154,0.12832886166870594
17510,5.28,23790,4,-0.3974702299999999,1.0,99309,2.256251718790736e-06,0.001,99205,0.12477314472198486
17520,5.25,23802,4,-0.39284682,1.0,99359,2.309581122972304e-06,0.001,99255,0.12768390774726868
17530,5.27,23815,4,-0.39199306000000006,1.0,99412,2.2012014596839436e-06,0.001,99307,0.12859468758106232
17540,5.25,23826,4,-0.38728185,1.0,99461,1.7529480601297109e-06,0.001,99357,0.13031674027442933
17550,5.22,23839,4,-0.38319912,1.0,99513,2.0008075978239503e-06,0.001,99408,0.127811623737216
17560,5.18,23851,4,-0.37884404999999993,1.0,99563,2.4023812746539384e-06,0.001,99460,0.13146734982728958
17570,5.22,23864,4,-0.38645743999999993,1.0,99620,6.328388508336502e-06,0.001,99515,0.12754877656698227
17580,5.21,23877,4,-0.38471713,1.0,99673,1.8212660052085993e-06,0.001,99569,0.12526684254407883
17590,5.22,23890,4,-0.38424955000000005,1.0,99728,3.7150876153191348e-06,0.001,99624,0.12628603167831898
17600,5.21,23903,4,-0.38481915,1.0,99779,1.0418256920274871e-05,0.001,99674,0.13076602295041084
